"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&refinements%3D4294967269%26matchBoolean%3Dtrue%26searchField%3DSearch_All%26queryText%3D%28%28Design+Automation+Conference+.LB.DAC.RB.%29+AND+2000%29",2015/06/23 14:41:57
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"300 MHz design methodology of VU for emotion synthesis","Kamei, T.; Takeda, H.; Ootaguro, Yukio; Shimazawa, T.; Tachibana, K.; Kawakami, S.; Norimatsu, S.; Ishihara, F.; Sato, T.; Murakami, H.; Ide, N.; Yukio Endo; Aono, A.; Kunimatsu, A.","Syst. ULSI Eng. Lab., Toshiba Corp., Kawasaki, Japan","Design Automation Conference, 2000. Proceedings of the ASP-DAC 2000. Asia and South Pacific","20020806","2000","","","635","640","With advance in silicon technology and system integrating technology, utmost care for RC-delay must be taken in high performance LSI design. This paper describes the new design method applied to the Vector Unit (VU) implemented in the recently announced high-performance 3D-graphics engine, 'Emotion Engine'. The key features of the design method are the following: careful functional design of the VU architecture; design hierarchy consistency between RTL descriptions and floor plan; accurate estimation of wire load in pre-layout static timing analysis. With these design features, the VU is has achieved the operating frequency of 300 MHz.","","0-7803-5973-9","","10.1109/ASPDAC.2000.835177","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=835177","","CMOS technology;Capacitance;Delay estimation;Design methodology;Engines;Large scale integration;Pipelines;Silicon;Timing;Wire","circuit layout CAD;high level synthesis;logic partitioning;microprocessor chips;pipeline processing;reduced instruction set computing;vector processor systems","300 MHz;Emotion Engine;RC-delay;RTL descriptions;VLIW processor;design hierarchy consistency;design methodology;design turn-around time;emotion synthesis;floor plan;functional design;high performance LSI design;high-performance 3D-graphics engine;logic synthesis;pipeline;place-and-route;pre-layout static timing analysis;vector calculation engine;vector unit;video game console;wire capacitance;wire load;wire resistance","","2","","6","","","9-9 June 2000","25 Jan 2000-28 Jan 2000","IEEE","IEEE Conference Publications"
"Proceedings ASP-DAC 2000. Asia and South Pacific Design Automation Conference 2000 with EDA TechnoFair 2000. (Cat. No.00EX389)","","","Design Automation Conference, 2000. Proceedings of the ASP-DAC 2000. Asia and South Pacific","20020806","2000","","","0_1","","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/00835048.png"" border=""0"">","","0-7803-5973-9","","10.1109/ASPDAC.2000.835048","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=835048","","","electronic design automation","design automation","","0","","","","","25-28 Jan. 2000","25 Jan 2000-28 Jan 2000","IEEE","IEEE Conference Publications"
"Superlog, a unified design language for system-on-chip","Flake, P.L.; Davidmann, S.J.","Co-Design Autom. Inc., San Jose, CA, USA","Design Automation Conference, 2000. Proceedings of the ASP-DAC 2000. Asia and South Pacific","20020806","2000","","","583","586","The design of systems consisting of custom software controlling custom digital hardware is easier if a single language can be used for system specification, software development, hardware design and hardware verification. Superlog takes features of existing languages for software development and hardware design, adds features for system specification and hardware verification, and blends them into a single, coherent language.","","0-7803-5973-9","","10.1109/ASPDAC.2000.835168","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=835168","","Automatic control;Automation;Computer bugs;Computer languages;Digital control;Hardware design languages;Logic arrays;Programming;System-on-a-chip;Testing","application specific integrated circuits;hardware description languages;integrated circuit design;software engineering","Superlog;coherent language;custom digital hardware;custom software;hardware design;hardware verification;software development;system specification;system-on-chip;unified design language","","4","1","12","","","9-9 June 2000","25 Jan 2000-28 Jan 2000","IEEE","IEEE Conference Publications"
"Low-power design methodology and applications utilizing dual supply voltages","Usami, K.; Igarashi, M.","Dept. of Design Methodology, Toshiba Corp., Kawasaki, Japan","Design Automation Conference, 2000. Proceedings of the ASP-DAC 2000. Asia and South Pacific","20020806","2000","","","123","128","This paper describes a gate-level power minimization methodology using dual supply voltages. Gates and flip-flops off the critical paths are made to operate at the reduced supply voltage to save power. Core technologies are dual-V/sub DD/ circuit synthesis and P&R. We give a brief overview on existing low-power EDA technologies as background and discuss advantages and challenges of the dual-V/sub DD/ approach. Through real design examples, we will show that the approach reduces power effectively while keeping the performance at negligible area overhead.","","0-7803-5973-9","","10.1109/ASPDAC.2000.835082","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=835082","","Capacitance;Circuit synthesis;Costs;Design methodology;Electronic design automation and methodology;Frequency;Minimization;Packaging;Switching circuits;Voltage","CMOS digital integrated circuits;VLSI;circuit layout CAD;circuit optimisation;flip-flops;integrated circuit design;low-power electronics","CMOS circuits;VLSI design;critical paths;dual supply voltages;dual-V/sub DD/ circuit synthesis;flip-flops;gate-level power minimization methodology;low-power EDA technologies;low-power design methodology;real design examples","","8","7","20","","","9-9 June 2000","25 Jan 2000-28 Jan 2000","IEEE","IEEE Conference Publications"
"Design for manufacturability: a path from system level to high yielding chips","Strojwas, A.J.","Dept. of Electr. & Comput. Eng., Carnegie Mellon Univ., Pittsburgh, PA, USA","Design Automation Conference, 2000. Proceedings of the ASP-DAC 2000. Asia and South Pacific","20020806","2000","","","375","376","This tutorial describes a wide spectrum of the Design for Manufacturability (DFM) activities. We start by presenting a new approach to IC design, which takes full advantage of leading edge technology. Then we propose a new methodology for acceleration of yield ramping which accounts for all the dominant yield loss mechanisms and a set of software tools that have been developed to address the yield learning problems. Several real-life examples demonstrate the practical results of employing such a yield ramping strategy.","","0-7803-5973-9","","10.1109/ASPDAC.2000.835127","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=835127","","Acceleration;Circuit testing;Data analysis;Design for manufacture;Fabrication;Manufacturing processes;Production;Semiconductor device manufacture;Software tools;Time to market","circuit CAD;circuit optimisation;design for manufacture;integrated circuit design;integrated circuit yield","IC design;design analysis;design for manufacturability;high yielding chips;software tools;system level;yield data analysis;yield diagnosis;yield prediction;yield ramping","","0","","","","","9-9 June 2000","25 Jan 2000-28 Jan 2000","IEEE","IEEE Conference Publications"
"Importance of CAD tools and methodologies in high speed CPU design","Tago, H.; Hashimoto, K.; Ikumi, N.; Nagamatsu, M.; Suzuoki, M.; Yamamoto, Y.","Semicond. Co., Toshiba Corp., Kawasaki, Japan","Design Automation Conference, 2000. Proceedings of the ASP-DAC 2000. Asia and South Pacific","20020806","2000","","","631","633","Design methodologies and CAD for ""Emotion Engine"" LSI are presented with emphasis on practical aspects of verification and timing closure. A combination of simulation, emulation and formal verification ensured the functional first silicon for system evaluation. In order to control wire delay in early design stage, floor plan based synthesis and wire load estimation are adopted for quick timing closure.","","0-7803-5973-9","","10.1109/ASPDAC.2000.835176","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=835176","","Control system synthesis;Delay estimation;Design automation;Design methodology;Emulation;Formal verification;Large scale integration;Silicon;Timing;Wire","circuit layout CAD;embedded systems;formal verification;high level synthesis;logic partitioning;microprocessor chips;reduced instruction set computing;software tools;timing","CAD tools;Emotion Engine LSI;clock skew management;design methodologies;emulation;floor plan based synthesis;formal verification;functional first silicon;high speed CPU design;image processing unit;memory controller;repeater insertion;simulation;superscalar RISC core;system evaluation;timing closure;vector units;wire delay;wire load estimation","","4","1","5","","","9-9 June 2000","25 Jan 2000-28 Jan 2000","IEEE","IEEE Conference Publications"
"Timing driven co-design of networked embedded systems","Ramanathan, D.; Jejurikar, R.; Gupta, R.K.","Dept. of Inf. & Comput. Sci., California Univ., Irvine, CA, USA","Design Automation Conference, 2000. Proceedings of the ASP-DAC 2000. Asia and South Pacific","20020806","2000","","","117","122","Advances in microelectronics integration have led to the emergence of tightly integrated systems with high performance network interfaces. Design of such systems especially for single chip implementation is a delicate balance of functionality and available time budget to perform the tasks. Computer-aided design tools and methodologies are needed to ensure the correctness of the design and efficiency of the design process, especially for networked systems that have strict timing requirements both due to technology as well as networking needs. We present an overview of a timing-driven design methodology for networked systems, developed at the University of California, Irvine.","","0-7803-5973-9","","10.1109/ASPDAC.2000.835081","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=835081","","Application specific integrated circuits;Computer interfaces;Computer networks;Embedded system;Hardware;Network interfaces;Network topology;Protocols;System performance;Timing","embedded systems;hardware-software codesign;network interfaces;timing","computer-aided design tools;functionality;high performance network interfaces;microelectronics integration;networked embedded systems;single chip implementation;tightly integrated systems;time budget;timing driven co-design","","0","","24","","","9-9 June 2000","25 Jan 2000-28 Jan 2000","IEEE","IEEE Conference Publications"
"Dynamic weighting Monte Carlo for constrained floorplan designs in mixed signal application","Cong, J.; Tianming Kong; Faming Liang; Liu, J.S.; Wing Hung Wong; Dongmin Xu","Dept. of Comput. Sci., California Univ., Los Angeles, CA, USA","Design Automation Conference, 2000. Proceedings of the ASP-DAC 2000. Asia and South Pacific","20020806","2000","","","277","282","Simulated annealing has been one of the most popular stochastic optimization methods used in the VLSI CAD field in the past two decades. Recently, a new Monte Carlo and optimization method, named dynamic weighting Monte Carlo [WL97], has been introduced and successfully applied to the traveling salesman problem, neural network training [WL97], and spin-glasses simulation [LW99]. In this paper, we have successfully applied dynamic weighting Monte Carlo algorithm to the constrained floorplan design with consideration of both area and wirelength minimization. Our application scenario is the constrained floorplan design for mixed signal MCMs, where we need to place all the analog modules together in groups so that they can share common power and ground and are separate from those used by the digital modules. Our experiments indicate that the dynamic weighting Monte Carlo algorithm is very effective for constrained floorplan optimization. It outperforms the simulated annealing for a real mixed signal MCM design by 19.5% in wirelength, with slight area improvement. This is the first work adopting the dynamic weighting Monte Carlo optimization method for solving VLSI CAD problems. We believe that this method has applications to many other VLSI CAD optimization problems.","","0-7803-5973-9","","10.1109/ASPDAC.2000.835110","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=835110","","Algorithm design and analysis;Design automation;Monte Carlo methods;Neural networks;Optimization methods;Signal design;Simulated annealing;Stochastic processes;Traveling salesman problems;Very large scale integration","Monte Carlo methods;VLSI;circuit layout CAD;circuit optimisation;integrated circuit layout;mixed analogue-digital integrated circuits;multichip modules;simulated annealing;wiring","CAD;VLSI;analog modules;area;constrained floorplan designs;dynamic weighting Monte Carlo method;mixed signal MCM design;mixed signal MCMs;mixed signal application;neural network training;optimization problems;simulated annealing;spin-glasses simulation;stochastic optimization methods;traveling salesman problem;wirelength minimization","","1","2","18","","","9-9 June 2000","25 Jan 2000-28 Jan 2000","IEEE","IEEE Conference Publications"
"Low-power design of sequential circuits using a quasi-synchronous derived clock","Xunwei Wu; Jian Wei; Pedram, M.","Inst. of Circuits & Syst., Ningbo Univ., China","Design Automation Conference, 2000. Proceedings of the ASP-DAC 2000. Asia and South Pacific","20020806","2000","","","345","350","This paper presents a novel circuit design technique to reduce the power dissipation in sequential circuits by generating a quasi-synchronous derived clock from the master clock and using it to isolate the flip flops in the circuit from the unwanted triggering action of the master clock. An example design of a decimal counter demonstrates the large power saving and improved performance of the resulting circuit.","","0-7803-5973-9","","10.1109/ASPDAC.2000.835122","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=835122","","Clocks;Combinational circuits;Delay effects;Flip-flops;Hazards;Latches;Logic design;Power dissipation;Propagation delay;Sequential circuits","CMOS logic circuits;VLSI;flip-flops;integrated circuit design;logic design;low-power electronics;sequential circuits;timing","circuit design technique;decimal counter;flip flops;low-power design;power dissipation;power saving;quasi-synchronous derived clock;sequential circuits","","0","","7","","","9-9 June 2000","25 Jan 2000-28 Jan 2000","IEEE","IEEE Conference Publications"
"Analysis of power-clocked CMOS with application to the design of energy-recovery circuits","Pedram, M.; Xunwei Wu","Dept. of Electr. Eng. Syst., Univ. of Southern California, Los Angeles, CA, USA","Design Automation Conference, 2000. Proceedings of the ASP-DAC 2000. Asia and South Pacific","20020806","2000","","","339","344","This paper presents our research results on power-clocked CMOS design. First we provide algebraic expressions and describe the properties of clocked signals. Next two types of power-clocked CMOS circuit constructions are introduced and analyzed in detail. Since the adiabatic switching requires slow-ramping of the power-clock, a clocked transmission gate and a four-stage clocked NP-domino circuit are presented which receive trapezoidal and sinusoidal power-clocks, respectively. PSPICE simulations demonstrate the correct operation and energy-saving advantage of the proposed circuits.","","0-7803-5973-9","","10.1109/ASPDAC.2000.835121","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=835121","","CMOS logic circuits;Capacitance;Clocks;Contracts;Energy conversion;Energy dissipation;Magnetic fields;Power supplies;Resistance heating;Signal analysis","CMOS logic circuits;integrated circuit design;logic design;low-power electronics;timing","PSPICE simulations;adiabatic switching;algebraic expressions;clocked signals;clocked transmission gate;energy-recovery circuit design;four-stage clocked NP-domino circuit;power-clocked CMOS;sinusoidal power-clock;trapezoidal power-clock","","0","","15","","","9-9 June 2000","25 Jan 2000-28 Jan 2000","IEEE","IEEE Conference Publications"
