"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&refinements%3D4294967269%26matchBoolean%3Dtrue%26searchField%3DSearch_All%26queryText%3D%28%28Design+Automation+Conference+.LB.DAC.RB.%29+AND+2007%29",2015/06/23 14:45:06
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A. Richard Newton, 1951 - 2007","Levitan, S.P.","","Design Automation Conference, 2007. DAC '07. 44th ACM/IEEE","20070625","2007","","","ii","ii","Summary form only given, as follows. Richard was also a strong supporter of the Design Automation Conference (DAC); he was the Chair of the conference in 1991, and gave a keynote address in 1995. He participated and chaired a half-dozen panels, and authored over 25 technical papers. His first paper appeared in the 1982 proceedings, and his research will continue to be used as a reference for many years to come. However, Richard's impact on DAC can not be so simply quantified. He was a leader and inspiration to everyone who participated in the conference for many years. And, he was instrumental in establishing and growing the essential relationship between the academic and industrial participants that make DAC a unique conference. As a community we are recognizing Richard's contributions and legacy in different ways. The Electronic Design Automation Consortium with friends and colleagues of Richard's have set up and funded an endowed professor chair at the Univ. of California, Berkeley. IEEE-CEDA together with ACM SIGDA have plans to award the A. Richard Newton Technical Impact Award in Electronic Design Automation to honor a person or persons for an outstanding technical contribution within the scope of electronic design automation. The DAC Executive Committee has also chosen to name our existing DAC Graduate Scholarships after Richard Newton. We feel that supporting young faculty and graduate research is an appropriate way to honor his vision and carry out some of his goals. For those young researchers who did not have the pleasure of knowing Richard personally, and are curious to learn about his work, they need look no further than the proceedings of the conference he helped shape to be inspired by the depth and breadth of his contributions to our field.","0738-100X","978-1-59593-627-1","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4261116","","Newton, A. Richard;Obituaries","","","","0","","","","","4-8 June 2007","","IEEE","IEEE Conference Publications"
"DFM reality in sub-nanometer IC design","Verghese, Nishath; Hurat, Philippe","","Design Automation Conference, 2007. ASP-DAC '07. Asia and South Pacific","20070507","2007","","","226","231","The impact of sub-nanometer (below 90nm) effects on IC designs needs to be clearly understood to ensure that (1) manufacturing variations are considered during design to avoid catastrophic failures, and (2) the expected performance simulated in design is actually realized on silicon to avoid parametric failures. This paper discusses design for manufacturing solutions that enable designers to predict systematic manufacturing variations during design to detect and repair catastrophic and parametric failures. This paper presents real examples of design sensitivities to sub-nanometer manufacturing variations and the need to correctly analyze, optimize and verify the design before manufacturing by using appropriate EDA solutions which bring the effects of manufacturing variations in the design flow.","","1-4244-0629-3","1-4244-0630-7","10.1109/ASPDAC.2007.357990","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4196036","","Delay effects;Design engineering;Design for manufacture;Design methodology;Design optimization;Pulp manufacturing;Semiconductor device manufacture;Shape;Silicon;Virtual manufacturing","design for manufacture;electronic design automation;integrated circuit design;nanotechnology","DFM;EDA solutions;catastrophic failures;design for manufacturing;parametric failures;subnanometer IC design;subnanometer manufacturing variations;systematic manufacturing variations","","1","","9","","","23-26 Jan. 2007","","IEEE","IEEE Conference Publications"
"Simulink-Based MPSoC Design Flow: Case Study of Motion-JPEG and H.264","Kai Huang; Sang-il Han; Popovici, K.; Brisolara, L.; Guerin, X.; Lei Li; Xiaolang Yan; Soo-Ik Chae; Carro, L.; Jerraya, A.A.","Zhejiang Univ., Zhejiang","Design Automation Conference, 2007. DAC '07. 44th ACM/IEEE","20070625","2007","","","39","42","System-level design methodologies have been introduced as a solution to handle the design complexity of embedded multiprocessor SoC (MPSoC) systems. In this paper we describe a system-level design flow starting from Simulink specification, focusing on concurrent hardware and software design and verification at four different abstraction levels: Simulink Combined Algorithm and Architecture Model (CAAM), Virtual Architecture, Transaction-accurate Model and Virtual Prototype. We used two multimedia applications, Motion-JPEG and H.264, to evaluate this design flow. Experimental results show that our design flow can generate various MPSoC architectures from Simulink CAAM correctly and efficiently, allowing processor and task design space exploration at different abstraction levels.","0738-100X","978-1-59593-627-1","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4261140","Design;Experimentation;H.264;MPSoC design;Motion-JPEG;Simulink;automatic code generation;simulation","Application software;Computer architecture;Hardware;Process design;Software algorithms;Software design;Software prototyping;Space exploration;System-level design;Virtual prototyping","embedded systems;hardware-software codesign;image coding;multiprocessing systems;system-on-chip","H.264;MPSoC architectures;MPSoC systems;Simulink CAAM;Simulink combined algorithm and architecture model;Simulink specification;Simulink-based MPSoC design flow;abstraction levels;concurrent hardware and software design;design complexity;embedded multiprocessor SoC;motion-JPEG;multimedia applications;system-level design methodology;transaction-accurate model;virtual architecture;virtual prototype","","1","","12","","","4-8 June 2007","","IEEE","IEEE Conference Publications"
"DAC Highlights","Sapatnekar, S.; Stok, L.","University of Minnesota","Design & Test of Computers, IEEE","20071008","2007","24","5","502","504","The 44th Design Automation Conference (DAC) was held on 4-8 June 2007 in San Diego, California, and brought together design engineers, managers, developers, and researchers from industry and academia. This report provides a short summary of the technical trends in this premier event on electronic design automation and silicon solutions.","0740-7475","","","10.1109/MDT.2007.160","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4338473","DAC;Design Automation Conference;automotive electronics;electronic design automation;semiconductor industry","Automobiles;Automotive electronics;Consumer electronics;Design for manufacture;Design methodology;Electronic design automation and methodology;Electronic equipment testing;Electronics industry;Power system reliability;Virtual manufacturing","","","","0","","","","","Sept.-Oct. 2007","","IEEE","IEEE Journals & Magazines"
"Trusted Design in FPGAs","Trimberger, S.","Xilinx, San Jose","Design Automation Conference, 2007. DAC '07. 44th ACM/IEEE","20070625","2007","","","5","8","Using FPGAs, a designer can separate the design process from the manufacturing flow. Therefore, the owner of a sensitive design need not expose the design to possible theft and tampering during its manufacture, dramatically simplifying the process of assuring trust in that design. Modern FPGAs include bitstream security features that turn the fielded design trust problem into an information security problem, with well-known cryptographic information security solutions. The generic nature of the FPGA base array allows the validation expense to be amortized over all designs targeted to that base array. Even the task of checking design tools is simplified by using non-destructive checks of the FPGA design.","0738-100X","978-1-59593-627-1","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4261133","Cryptography;Design;FPGA;Security;Trusted Design","Computer aided manufacturing;Cryptography;Field programmable gate arrays;Information security;Manufacturing processes;Packaging;Phased arrays;Process design;Protection;Testing","cryptography;field programmable gate arrays;logic design","FPGA design;bitstream security feature;cryptographic information security solution;trusted design problem","","2","5","","","","4-8 June 2007","","IEEE","IEEE Conference Publications"
"Modeling Litho-Constrained Design Layout","Min-Chun Tsai; Zhang, D.; Zongwu Tang","Synopsys ATG, Mountain View","Design Automation Conference, 2007. DAC '07. 44th ACM/IEEE","20070625","2007","","","354","357","This paper derived a method of modeling litho-constrained layout in design stage. The model applies directly on design layout and does not require mask-synthesis steps. Results show we can capture design-relevant litho ""hot-spots"" within a matter of an hour on a large full-chip data. This method proves that the hot- spot information is embedded in original design layout and can be extracted with strong signal. This method enables a designer to correct real hot-spots before tape-out. It provides a mechanism to quantify the sensitivity of layout configuration to lithography printability and to guide OPC to focus on litho-sensitive regions.","0738-100X","978-1-59593-627-1","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4261205","Algorithms;DFM;Design;Design Rules;Lithography;Modeling;OPC;Verification;Yield","Data mining;Design methodology;Design optimization;Foundries;Integrated circuit technology;Lithography;Pattern matching;Permission;Runtime;Signal design","design for manufacture;integrated circuit layout;integrated circuit modelling;integrated circuit yield;proximity effect (lithography)","OPC;circuit modeling;design for manufacture;design-relevant litho hot-spots;hot-spot correction;layout configuration;lithoconstrained design layout;lithography printability;lithosensitive region;optical proximity correction","","0","8","","","","4-8 June 2007","","IEEE","IEEE Conference Publications"
"Fast Flip-Chip Pin-Out Designation Respin by Pin-Block Design and Floorplanning for Package-Board Codesign","Ren-Jie Lee; Ming-Fang Lai; Hung-Ming Chen","Dept. of Electron. Eng. & SoC Res. Center, Nat. Chiao Tung Univ., Hsinchu","Design Automation Conference, 2007. ASP-DAC '07. Asia and South Pacific","20070507","2007","","","804","809","Deep submicron effects drive the complication in designing chips, as well as in package designs and communications between package and board. As a result, the iterative interface design has been a time-consuming process. This paper proposes a novel and efficient approach to designating pin-out for flip-chip BGA package when designing chipsets. The proposed approach can not only automate the assignment of more than 200 I/O pins on package, but also precisely evaluate package size which accommodates all pins with almost no void pin positions, as good as the one from manual design. Furthermore, the practical experience and techniques in designing such interface has been accounted for, including signal integrity, power delivery and routability. This efficient pin-out designation and package size estimation by pin-block design and floorplanning provides much faster turn around time, thus enormous improvement in meeting design schedule. The results on two real cases show that our methodology is effective in achieving almost the same dimensions in package size, compared with manual design in weeks, while simultaneously considering critical issues in package-board codesign. To the best of our knowledge, this is the first attempt in solving flip-chip pin-out placement problem in package-board codesign.","","1-4244-0629-3","1-4244-0630-7","10.1109/ASPDAC.2007.358088","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4196134","","Costs;Design engineering;Electronics packaging;Geometry;Lead;Pins;Printed circuits;Process design;Signal design;Time to market","ball grid arrays;flip-chip devices;integrated circuit design;integrated circuit layout;integrated circuit packaging","chipsets design;deep submicron effects;flip-chip BGA package;flip-chip pin-out designation respin;floorplanning;iterative interface design;package-board codesign;pin-block design","","5","","12","","","23-26 Jan. 2007","","IEEE","IEEE Conference Publications"
"Multi-Core Design Automation Challenges","Darringer, J.A.","IBM, Yorktown Heights","Design Automation Conference, 2007. DAC '07. 44th ACM/IEEE","20070625","2007","","","760","764","The trend to multi-core chip designs presents new challenges for design automation, while the increased reuse of components may offer solutions. This paper describes some of the key challenges with attention paid to three enablers: a physical architecture to streamline chip integration, the linking of early analysis tools around shared data and an updated verification approach for multi-core designs.","0738-100X","978-1-59593-627-1","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4261285","Design;Multi-core systems;design automation;floorplanning;performance;performance analysis;power estimation;thermal analysis;verification","Application software;Application specific integrated circuits;Design automation;Integrated circuit interconnections;Multicore processing;Performance analysis;Permission;Power system interconnection;System performance;Yarn","integrated circuit design;microprocessor chips","multicore chip designs;multicore design automation;physical architecture","","2","","","","","4-8 June 2007","","IEEE","IEEE Conference Publications"
"Computer-aided Architecture Design & Optimized Implementation of Distributed Automotive EE Systems","Rajnak, A.; Kumar, A.","Mentor Graphics, Vienna","Design Automation Conference, 2007. DAC '07. 44th ACM/IEEE","20070625","2007","","","556","561","Complexity of automotive EE systems has grown exponentially during the past decade. Model-based function design and simulation are widely accepted and used by the Automotive EE community of today, to face some of the challenges. Emerging new standards - like AUTOSAR - bring standardized interfaces to low-level software, reducing cost and most importantly introducing a new level of abstraction to function implementers. Ease of software component reuse is another novel benefit brought by AUTOSAR. However, there is little guidance on how to translate the results of model-based function design into robust and efficient system implementations in a highly distributed environment. This paper outlines a proposed system level design methodology, supported by a set of point-tools, to bridge the Implementation Abyss. The flow covers: model transformation, architecture design, scheduling of networks and tasks distributed across multiple ECUs, harness design - followed by metrics and criteria-based evaluation of the resulting architecture. Automated creation of AUTOSAR-compliant configuration files for ECU generation is provided to complete the process.","0738-100X","978-1-59593-627-1","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4261245","AUTOSAR;CAN;Design;LIN;Scheduling;System-Level Design","Automotive engineering;Bridges;Computational modeling;Computer architecture;Cost function;Design optimization;Distributed computing;Robustness;Software standards;System-level design","CAD;automotive engineering;distributed processing;open systems;software architecture;software reusability","AUTOSAR;computer-aided architecture design;distributed automotive EE systems;model-based function design;software component reuse","","1","","9","","","4-8 June 2007","","IEEE","IEEE Conference Publications"
"DFM/DFY practices during physical designs for timing, signal integrity, and power","Shi-Hao Chen; Ke-Cheng Chu; Jiing-Yuan Lin; Cheng-Hong Tsai","Global UniChip Corp., Hsinchu","Design Automation Conference, 2007. ASP-DAC '07. Asia and South Pacific","20070507","2007","","","232","237","We present our experience of DFM (design for manufacturability) and DFY (design for yield) considerations on physical designs at 0.13 mum and below technology nodes. The impact of some DFM approaches on timing and signal integrity are addressed. We also present our experience of yield analysis and improvement for the designs with process variation and dynamic IR drop issues.","","1-4244-0629-3","1-4244-0630-7","10.1109/ASPDAC.2007.357991","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4196037","","Design for manufacture;Design optimization;Lithography;Manufacturing processes;Process design;Prototypes;Routing;Signal design;Timing;Wire","design for manufacture;integrated circuit design;integrated circuit yield;manufacturing processes;timing","0.13 micron;DFM;DFY;design for manufacturability;design for yield;dynamic IR drop;physical designs;process variation;signal integrity;timing integrity;yield analysis","","3","","9","","","23-26 Jan. 2007","","IEEE","IEEE Conference Publications"
