"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&matchBoolean%3Dtrue%26searchField%3DSearch_All%26queryText%3D%28%28Design%2C+Automation+and+Test+in+Europe+Conference+and+Exhibition%29+AND+2001%29",2015/06/23 14:52:52
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Proceedings Design, Automation and Test in Europe. Conference and Exhibition 2001","","","Design, Automation and Test in Europe, 2001. Conference and Exhibition 2001. Proceedings","20020807","2001","","","iii","","The following topics were dealt with. IP-based design; design languages; BIST; SoC testing; low-power systems; test generation; VLIW; on-line testing; packaging; mixed-signal circuits; power optimisation; interconnects; routing; layout generation; reconfigurable computing; embedded systems; and system verification","1530-1591","0-7695-0993-2","","10.1109/DATE.2001.914991","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=914991","","","application specific integrated circuits;built-in self test;circuit optimisation;embedded systems;formal verification;high level languages;industrial property;integrated circuit interconnections;integrated circuit testing;low-power electronics;mixed analogue-digital integrated circuits;network routing;packaging;parallel architectures;reconfigurable architectures","BIST;IP-based design;SoC testing;VLIW;design language;embedded systems;interconnects;layout generation;low-power systems;mixed-signal circuits;on-line testing;packaging;power optimisation;reconfigurable computing;routing;system verification;test generation","","0","","","","","13-16 March 2001","13 Mar 2001-16 Mar 2001","IEEE","IEEE Conference Publications"
"An integrated system-on-chip test framework","Larsson, E.; Zebo Peng","Dept. of Comput. & Inf. Sci., Linkoping Univ., Sweden","Design, Automation and Test in Europe, 2001. Conference and Exhibition 2001. Proceedings","20020807","2001","","","138","144","In this paper we propose a framework for the testing of system-on-chip (SOC), which includes a set of design algorithms to deal with test scheduling, test access mechanism design, test sets selection, test parallelization, and test resource placement. The approach minimizes the test application time and the cost of the test access mechanism while considering constraints on tests, power consumption and test resources. The main feature of our approach is that it provides an integrated design environment to treat several different tasks at the same time, which were traditionally dealt with as separate problems. Experimental results shows the efficiency and the usefulness of the proposed technique","1530-1591","0-7695-0993-2","","10.1109/DATE.2001.915014","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=915014","","Algorithm design and analysis;Built-in self-test;Control systems;Embedded system;Energy consumption;Job shop scheduling;Laboratories;Scheduling algorithm;System testing;System-on-a-chip","application specific integrated circuits;automatic testing;design for testability;digital integrated circuits;integrated circuit testing;minimisation;power consumption;scheduling","cost;design algorithms;efficiency;integrated design environment;power consumption;system-on-chip;test application time;test parallelization;test resource placement;test scheduling;test sets","","26","1","12","","","2001","13 Mar 2001-16 Mar 2001","IEEE","IEEE Conference Publications"
"Current trends in the design of automotive electronic systems","Beck, T.","ETAS, Stuttgart, Germany","Design, Automation and Test in Europe, 2001. Conference and Exhibition 2001. Proceedings","20020807","2001","","","38","","Today's situation in this field is characterized by three distinct development phases: First, the analysis and design of functionality. This type of work is typically performed in the laboratory, i.e. on the desk. Second, the implementation of a prototype system, realized by (semi)automatic code generation and followed by a test with a “Lab-car” or in a real vehicle. The third and final step comprises the calibration and fine-tuning of algorithms and their parameters, commonly done in a real car. However, there are some flaws associated with this approach. There is no support for multiple interconnected electronic control units. Automatic generation of code of production quality is still a challenging task. And there is a large gap between the properties of a virtual car and the behavior of the real vehicle. The latter is one reason why nowadays the adjustment of calibration parameters still needs to be done manually. In the future, the picture outlined above will change remarkably. Function development tools will be able to generate efficient and reliable software code automatically. Vehicle models will mimic the characteristics of the real object to an extent we cannot imagine today. And automated test without manual interference will unprecedented degree of optimization and quality throughout a complex network of electronic control units. Almost the entire development process will be shifted to the desk with no need for costly, risky, and error-prone experiments with prototype engines or vehicles","1530-1591","0-7695-0993-2","","10.1109/DATE.2001.914998","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=914998","","Automatic control;Automotive electronics;Calibration;Electronic equipment testing;Laboratories;Production;Prototypes;Software tools;System testing;Vehicles","automotive electronics;calibration;design engineering;modelling","automatic code generation;automotive electronic systems;calibration;design engineering;electronic control units;functionality;production quality;prototype system;vehicle models","","3","","","","","2001","13 Mar 2001-16 Mar 2001","IEEE","IEEE Conference Publications"
"Test resource partitioning: a design and test issue","Teixeira, J.P.; Teixeira, I.M.; Pereira, C.E.; Dias, O.P.; Semiao, J.","IST, INESC, Lisbon, Portugal","Design, Automation and Test in Europe, 2001. Conference and Exhibition 2001. Proceedings","20020807","2001","","","34","35","Product development economics and specs drive the need for on chip embedded test functionality. However, optimal partitioning of test functionality between a tester and a SOC is a non-trivial task, which must be solved during the system analysis phase. Hence, at system level, a trade-off analysis must be performed, in order to evaluate the costs and benefits of different partitioning schemes. The purpose of this contribution is to present a methodology and tools, using the Object Oriented (OO) Paradigm and UML, and a set of architectural Quality Metrics (QMs), to analyze the impact of different TRP schemes on systems architecture. A 4-core SOC case study is presented to guide the discussion","1530-1591","0-7695-0993-2","","10.1109/DATE.2001.914997","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=914997","","Automatic control;Automation;Bandwidth;Binary search trees;Built-in self-test;Degradation;Object oriented modeling;Quality assessment;System analysis and design;System testing","application specific integrated circuits;integrated circuit testing;logic partitioning;object-oriented methods;product development;specification languages","Object Oriented Paradigm;SOC;TRP schemes;UML;architectural Quality Metrics;on chip embedded test functionality;partitioning schemes;product development economics;system analysis phase;test resource partitioning","","3","","5","","","2001","13 Mar 2001-16 Mar 2001","IEEE","IEEE Conference Publications"
"Electronic system design methodology: Europe's positioning","Jerraya, A.","TIMA, Grenoble","Design, Automation and Test in Europe, 2001. Conference and Exhibition 2001. Proceedings","20020807","2001","","","720","","Summary form only given. The engine that drives all ICT industries is microelectronics. By 2015, according to Mark Pinto of Bell Labs, the microelectronics industry “will be manufacturing 10 million silicon transistors per human being per day … and the applications will exist to consume them.” Microelectronics, through its dramatic increase in performance, is the enabler of this revolution. Soon entire products-such as mobile telephones, computers and camcorders-will be based on single silicon chips, reducing product cost and price, opening new markets and boosting manufacturing. Microelectronic chips, together with embedded software, drive the entire ICT industry, by doubling performance and halving cost every 18 months, allowing continuous innovation in products such as mobile phones and smart cards and in services like the Internet and e-commerce. The chips generate new products used by professionals and laymen: 60 percent of today's electronics applications have been made possible solely by the technical progress of microelectronics. How the evolution of electronic system design is changing the world is described","1530-1591","0-7695-0993-2","","10.1109/DATE.2001.915107","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=915107","","Application software;Computer aided manufacturing;Costs;Design methodology;Europe;Humans;Manufacturing industries;Microelectronics;Search engines;Silicon","DP industry;electronics industry;technological forecasting","European situation;ICT industries;Internet;camcorders;computers;consumer products;continuous innovation;e-commerce;electronic system design evolution;electronic system design methodology;embedded software;microelectronics industry;mobile telephones;new markets;reduced product cost;single silicon chips;smart cards;technology enabler","","0","","","","","2001","13 Mar 2001-16 Mar 2001","IEEE","IEEE Conference Publications"
"Managing dynamic reconfiguration overhead in systems-on-a-chip design using reconfigurable datapaths and optimized interconnection networks","Zhining Huang; Malik, S.","Dept. of Electr. Eng., Princeton Univ., NJ, USA","Design, Automation and Test in Europe, 2001. Conference and Exhibition 2001. Proceedings","20020807","2001","","","735","740","This research examines the role of dynamically reconfigurable logic in systems-on-a-chip (SoC) design. Specifically we study the overhead of storing and downloading the configuration code bits for different parts of an application in a dynamically reconfigurable coprocessor environment. For SoC designs the different configuration bit-streams will likely need to be stored on chip, thus it becomes crucial to reduce the storage overhead. In addition, reducing the reconfiguration time overhead is crucial in realizing performance benefits. This study provides insight into the granularity of the reconfigurable logic that is appropriate for the SoC context. Our initial study is in the domain of multimedia and communication systems. We first present profiling results for these using the MESCAL compiler infrastructure. These results are used to derive an architecture template that consists of dynamically reconfigurable datapaths using coarse grain logic blocks and a reconfigurable interconnection network. We justify this template based on the constraints of SoC design. We then describe a design flow where we start from an application, derive the kernel loops via profiling and then map the application using the dynamically reconfigurable datapath and the simplest interconnection network. As part of this flow we have developed a mapping algorithm that minimizes the size of the interconnection network and thus the overhead of reconfiguration, which is key for systems-on-a-chip. We provide some initial results that validate our approach","1530-1591","0-7695-0993-2","","10.1109/DATE.2001.915110","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=915110","","Coprocessors;Design methodology;Field programmable gate arrays;Hardware;Kernel;Multiprocessor interconnection networks;Programmable logic arrays;Programmable logic devices;Reconfigurable logic;System-on-a-chip","coprocessors;embedded systems;hardware-software codesign;integrated circuit design;program compilers;reconfigurable architectures","MESCAL compiler infrastructure;architecture template;coarse grain logic blocks;configuration code bits;coprocessor environment;design flow;dynamic reconfiguration overhead management;dynamically reconfigurable logic;kernel loops;logic granularity;mapping algorithm;optimized interconnection networks;reconfigurable datapaths;systems-on-a-chip design","","15","1","11","","","2001","13 Mar 2001-16 Mar 2001","IEEE","IEEE Conference Publications"
"Component selection and matching for IP-based design","Zhang, T.; Benini, L.; De Micheli, G.","Stanford Univ., CA, USA","Design, Automation and Test in Europe, 2001. Conference and Exhibition 2001. Proceedings","20020807","2001","","","40","46","Intellectual Property (IP) reuse is one of the most promising techniques addressing the design complexity problem. IP reuse assumes that pre-designed components can be integrated into the design under development, thereby reducing design complexity and time. On the other hand, as the number of IP providers increases, the selection of the best IP block for a given design becomes more challenging and time-consuming. In this paper, we present an IP component matching system targeting automatic component searching and matching across the Internet. The system is based on Extensible Markup Language (XML) specification both for IP libraries (a repository of pre-designed IP components indexed by their corresponding specifications) and IP user queries (specifications with incomplete/uncertain attributes). An IP query is parsed into a document object model (DOM) and the DOM is transformed to an internal tree-structured model. Fuzzy logic scoring and aggregation algorithms are applied to the internal tree structure to provide a set of candidate approximate matches ranked by proximity between the query and IP specification","1530-1591","0-7695-0993-2","","10.1109/DATE.2001.914999","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=914999","","Design engineering;Fuzzy logic;Intellectual property;Internet;Libraries;Manufacturing;Silicon;Standardization;Tree data structures;XML","Internet;application specific integrated circuits;circuit CAD;hypermedia markup languages;industrial property;integrated circuit design","DOM;Extensible Markup Language;IP libraries;IP user queries;IP-based design;Intellectual Property reuse;Internet;aggregation algorithms;automatic component searching;component matching system;design complexity problem;document object model;fuzzy logic scoring;internal tree structure;internal tree-structured model","","7","1","15","","","2001","13 Mar 2001-16 Mar 2001","IEEE","IEEE Conference Publications"
"Towards a better understanding of failure modes and test requirements of ADCs","Lechner, A.; Richardson, A.; Hermes, B.","Fac. of Appl. Sci., Lancaster Univ., UK","Design, Automation and Test in Europe, 2001. Conference and Exhibition 2001. Proceedings","20020807","2001","","","803","","It is now widely recognised that Built-in Self-Test (BIST) techniques and Design-for-Testability (DfT) will be mandatory to meet test and quality specifications in next generation mixed signal ICs. For evaluating, verifying, and comparing testability improvements, a more detailed understanding of circuit specific failure modes is essential. This paper presents fault simulation results for a 6-bit ADC and identifies typical failure modes the converter is likely to exhibit and hence must be tested for","1530-1591","0-7695-0993-2","","10.1109/DATE.2001.915129","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=915129","","Automatic testing;Built-in self-test;Circuit faults;Circuit simulation;Circuit testing;Fault diagnosis;Resistors;Semiconductor device testing;Silicon;Voltage","analogue-digital conversion;built-in self test;circuit simulation;design for testability;fault simulation;mixed analogue-digital integrated circuits","6 bit;ADCs;BIST;DfT;circuit specific failure modes;fault simulation results;next generation mixed signal ICs;quality specifications","","1","1","3","","","2001","13 Mar 2001-16 Mar 2001","IEEE","IEEE Conference Publications"
"Definitions of the numbers of detections of target faults and their effectiveness in guiding test generation for high defect coverage","Pomeranz, I.; Reddy, S.M.","Sch. of Electr. & Comput. Eng., Purdue Univ., West Lafayette, IN, USA","Design, Automation and Test in Europe, 2001. Conference and Exhibition 2001. Proceedings","20020807","2001","","","504","508","The number of times a fault f in a combinational circuit is detected by a given test set T was shown earlier to affect the defect coverage of the test set. The earlier definition counted each test in T, that detects f, as a distinct detection of f. This definition counts two tests as distinct detections even if they differ only in the values of inputs that do not affect the activation or propagation of the fault. In this work, we introduce a stricter definition that requires that two counted tests would be different in the way they activate and/or propagate the fault. We describe procedures for constructing test sets based on the stricter definition, and compare them to test sets for the earlier, less strict definition. The results show a simple criterion to decide when it may be necessary to combine the two definitions in order to obtain a high quality test set","1530-1591","0-7695-0993-2","","10.1109/DATE.2001.915070","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=915070","","Circuit faults;Circuit testing;Cities and towns;Combinational circuits;Electrical fault detection;Fault detection;Sequential circuits","automatic test pattern generation;combinational circuits;fault diagnosis;logic testing","activation;combinational circuit;counted tests;defect coverage;target faults;test generation;test quality;test set","","16","","8","","","2001","13 Mar 2001-16 Mar 2001","IEEE","IEEE Conference Publications"
"Integrated hardware-software co-synthesis and high-level synthesis for design of embedded systems under power and latency constraints","Doboli, A.","Dept. of Electr. & Comput. Eng., State Univ. of New York, Stony Brook, NY, USA","Design, Automation and Test in Europe, 2001. Conference and Exhibition 2001. Proceedings","20020807","2001","","","612","619","This paper presents an integrated approach to hardware software co-synthesis and HLS for design of low-power embedded systems. The main motivation for this work is that fine trade-offs between latency and power can be explored at the system level only with a detailed knowledge of used hardware resources. Integrated method was realized as a simulated annealing based solution-space exploration. Exploration is guided by Performance Models, that exactly capture the relationship between performances i.e. power consumption and latency and design decisions i.e. binding and scheduling. The proposed approach permits nor only a more accurate latency and power estimation but also the exposure of RTL-level design decisions at the system level. As a result, more effective power-latency trade-offs are possible during co-synthesis as compared to traditional task-level methods","1530-1591","0-7695-0993-2","","10.1109/DATE.2001.915087","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=915087","","Annealing;Delay;Embedded software;Embedded system;Energy consumption;Hardware;High level synthesis;Laboratories;Power system modeling;Very large scale integration","hardware-software codesign;low-power electronics;scheduling;simulated annealing","HLS;Performance Models;RTL-level design decisions;binding;embedded systems;high-level synthesis;integrated hardware-software co-synthesis;latency constraints;low-power embedded systems;power estimation;scheduling;simulated annealing;solution-space exploration;used hardware resources","","1","","18","","","2001","13 Mar 2001-16 Mar 2001","IEEE","IEEE Conference Publications"
