"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&queryText%3DComputer-Aided+Design+.LB.ICCAD.RB.%2C+2005+IEEE%2FACM+International+Conference",2015/06/23 15:04:32
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Session 3B - Routing and application specific NoC architectures","","","Computer-Aided Design, 2005. ICCAD-2005. IEEE/ACM International Conference on","20051219","2005","","","229","230","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01560069.png"" border=""0"">","","0-7803-9254-X","","10.1109/ICCAD.2005.1560069","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1560069","","Network-on-a-chip;Routing","","","","0","","","","","6-10 Nov. 2005","","IEEE","IEEE Conference Publications"
"New decompilation techniques for binary-level co-processor generation","Stiff, G.; Vahid, F.","Dept. of Comput. Sci. & Eng., California Univ., Riverside, CA, USA","Computer-Aided Design, 2005. ICCAD-2005. IEEE/ACM International Conference on","20051219","2005","","","547","554","Existing ASIPs (application-specific instruction-set processors) and compiler-based co-processor synthesis approaches meet the increasing performance requirements of embedded applications while consuming less power than high-performance gigahertz microprocessors. However, existing approaches place restrictions on software languages and compilers. Binary-level co-processor generation has previously been proposed as a complementary approach to reduce impact on tool restrictions, supporting all languages and compilers, at the cost of some decrease in performance. In a binary-level approach, decompilation recovers much of the high-level information, like loops and arrays, needed for effective synthesis, and in many cases yields hardware similar to that of a compiler-based approach. However, previous binary-level approaches have not considered the effects of software compiler optimizations on the resulting hardware. In this paper, we introduce two new decompilation techniques, strength promotion and loop rerolling, and show that they are necessary to synthesize an efficient custom hardware coprocessor from a binary in the presence of software compiler optimizations. In addition, unlike previous approaches, we show the robustness of binary-level co-processor generation by achieving order of magnitude speedups for binaries generated for three different instruction sets, MIPS, ARM, and MicroBlaze, using two different levels of compiler optimizations.","","0-7803-9254-X","","10.1109/ICCAD.2005.1560127","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1560127","","Application software;Application specific processors;Coprocessors;Costs;Fabrics;Field programmable gate arrays;Hardware;Microprocessors;Optimizing compilers;Software performance","application specific integrated circuits;integrated circuit design;logic design;microprocessor chips","ARM;MIPS;MicroBlaze;application-specific instruction-set processor;binary-level approach;binary-level co-processor generation;compiler-based co-processor synthesis;decompilation technique;high-level information;high-performance gigahertz microprocessors;loop rerolling;software compiler optimization;software language;tool restrictions","","3","","16","","","6-10 Nov. 2005","","IEEE","IEEE Conference Publications"
"Fast and efficient phase conflict detection and correction in standard-cell layouts","Chiang, C.; Kahng, A.B.; Sinha, S.; Xu, X.","Adv. Technol. Group, Synopsys, Mountain View, CA, USA","Computer-Aided Design, 2005. ICCAD-2005. IEEE/ACM International Conference on","20051219","2005","","","149","156","Alternating-aperture phase shift masking (AAPSM), a form of strong resolution enhancement technology (RET) is used to image critical features on the polysilicon layer at smaller technology nodes. This technology imposes additional constraints on the layouts beyond traditional design rules. Of particular note is the requirement that all critical features be flanked by opposite-phase shifters, while the shifters obey minimum width and spacing requirements. A layout is called phase-assignable if it satisfies this requirement. Phase conflicts between shifters have to be removed to enable the use of AAPSM for layouts that air not phase-assignable. Previous work has sought to detect a suitable set of phase conflicts to be removed, as well as correct them as well as correct them. This paper has two key contributions: (1) a new computationally efficient approach to detect a minimal set of phase conflicts, which when corrected produces a phase-assignable layout; (2) a novel layout modification scheme for correcting these phase conflicts in standard-cell blocks. Unlike previous formulations of this problem, the proposed solution for the conflict detection problem does not frame it as a graph bipartization problem. Instead, a simpler and more computationally efficient reduction is proposed. This simplification greatly improves the runtime, while maintaining the same improvements ill the quality of results. An average runtime speedup of 5.9× is achieved using the new flow. A new layout modification scheme for correcting phase conflicts in large standard-cell blocks is also proposed. The proposed layout modification scheme can handle all phase conflicts in large standard-cell blocks with small increases in area. Our experiments show that the percentage area increase for making typical standard-cell blocks phase-assignable ranges from 3.4-9.1%.","","0-7803-9254-X","","10.1109/ICCAD.2005.1560055","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1560055","","Image resolution;Interference;Lithography;Manufacturing processes;Phase detection;Phase modulation;Phase shifters;Printing;Runtime;Shape","graph theory;integrated circuit layout;phase shifting masks;photolithography","alternating-aperture phase shift masking;critical feature imaging;opposite-phase shifters;phase conflict correction;phase conflict detection;phase-assignable layout;resolution enhancement technology;standard-cell blocks;standard-cell layout","","10","3","13","","","6-10 Nov. 2005","","IEEE","IEEE Conference Publications"
"Session 6D - Cellular array architectures","","","Computer-Aided Design, 2005. ICCAD-2005. IEEE/ACM International Conference on","20051219","2005","","","555","556","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01560128.png"" border=""0"">","","0-7803-9254-X","","10.1109/ICCAD.2005.1560128","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1560128","","","","","","0","","","","","6-10 Nov. 2005","","IEEE","IEEE Conference Publications"
"ConvexFit: an optimal minimum-error convex fitting and smoothing algorithm with application to gate-sizing","Roy, S.; Chen, C.C.-P.; Chen, C.C.","Dept. of Electr. & Comput. Eng., Wisconsin-Madison Univ., Madison, WI, USA","Computer-Aided Design, 2005. ICCAD-2005. IEEE/ACM International Conference on","20051219","2005","","","196","203","Convex optimization has gained popularity due to its capability to reach global optimum in a reasonable amount of time. Convexity is often ensured by fitting the table data into analytically convex forms such as posynomials. However, fitting the look-up tables into the posynomial forms with minimum error itself may not be a convex optimization problem and hence excessive fitting errors may be introduced. In this paper, we propose to directly adjust the look-up table values into a numerically convex look-up table without explicit analytical form. We show that numerically ""convexifying"" the table data with minimum perturbation can be formulated as a convex semidefinite optimization problem and hence optimality can be reached in polynomial time. Without an explicit form limitation, we find that the fitting error is significantly reduced while the convexity is still ensured. As a result, convex optimization algorithms can still be applied. Furthermore, we also develop a ""smoothing"" algorithm to make the table data smooth and convex to facilitate the optimization process. Results from extensive experiments on industrial cell libraries demonstrate that our method reduces 30× fitting error over a well-developed posynomial fitting algorithm. Its application to circuit tuning is also presented.","","0-7803-9254-X","","10.1109/ICCAD.2005.1560063","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1560063","","Application software;Circuit optimization;Delay;Drives;Fitting;Libraries;Polynomials;Smoothing methods;Table lookup;Very large scale integration","circuit optimisation;convex programming;integrated circuit design;logic CAD;table lookup","circuit tuning;convex optimization algorithms;convex semidefinite optimization problem;gate-sizing;industrial cell libraries;look-up tables;minimum-error convex fitting;numerical convex;posynomial fitting algorithm;smoothing algorithm;table data","","8","","16","","","6-10 Nov. 2005","","IEEE","IEEE Conference Publications"
"Double-gate SOI devices for low-power and high-performance applications","Roy, K.; Mahmoodi, H.; Mukhopadhyay, S.; Ananthan, H.; Bansal, A.; Cakici, T.","Dept. of Electr. & Comput. Eng., Purdue Univ., West Lafayette, IN, USA","Computer-Aided Design, 2005. ICCAD-2005. IEEE/ACM International Conference on","20051219","2005","","","217","224","Double-gate (DG) transistors have emerged as promising devices for nano-scale circuits due to their better scalability compared to bulk CMOS. Among the various types of DG devices, quasi-planar SOI FinFETs are easier to manufacture compared to planar double-gate devices. DG devices with independent gates (separate contacts to back and front gates) have recently been developed. DG devices with symmetric and asymmetric gates have also been demonstrated. Such device options have direct implications at the circuit level. Independent control of front and back gate in DG devices can be effectively used to improve performance and reduce power in sub-50nm circuits. Independent gate control can be used to merge parallel transistors in noncritical paths. This results in reduction in the effective switching capacitance and hence power dissipation. We show a variety of circuits in logic and memory that can benefit from independent gate operation of DG devices. As examples, we show the benefit of independent gate operation in circuits such as dynamic logic circuits, Schmitt triggers, sense amplifiers, and SRAM cells. In addition to independent gate option, we also investigate the usefulness of asymmetric devices and the impact of width quantization and process variations on circuit design.","","0-7803-9254-X","","10.1109/ICCAD.2005.1560067","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1560067","","Capacitance;FinFETs;Logic circuits;Logic devices;Manufacturing;Nanoscale devices;Operational amplifiers;Power dissipation;Scalability;Trigger circuits","MOS integrated circuits;MOSFET;silicon-on-insulator","asymmetric gates;circuit design;double-gate SOI devices;double-gate devices;double-gate transistors;independent gate control;independent gate operation;nano-scale circuits;noncritical paths;parallel transistors;power dissipation;process variations;quasi-planar SOI FinFET;switching capacitance;symmetric gates;width quantization","","8","3","32","","","6-10 Nov. 2005","","IEEE","IEEE Conference Publications"
"Efficient algorithms for buffer insertion in general circuits based on network flow","Ruiming Chen; Hai Zhou","Dept. of Electr. & Comput. Eng., Northwestern Univ., Evanston, IL, USA","Computer-Aided Design, 2005. ICCAD-2005. IEEE/ACM International Conference on","20051219","2005","","","322","326","With shrinking VLSI feature sizes and increasing overall chip areas, buffering has emerged as an effective solution to the problem of growing interconnect delays in modern designs. The problem of buffer insertion in a single net has been the focus of most previous researches. However, efficient algorithms for buffer insertion in whole circuits are generally needed. In this paper, we relate the timing constrained minimal buffer insertion problem to the min-cost flow dual problem, and propose two algorithms based on min-cost flow and min-cut techniques, respectively, to solve it in combinational circuits. We compare our approaches to a traditional approach based on Lagrangian relaxation. Experimental results demonstrate that our approaches are efficient and effective. On the average, our approaches achieve 45% and 39% reduction, respectively, on the number of buffers inserted in comparison to the traditional approach.","","0-7803-9254-X","","10.1109/ICCAD.2005.1560087","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1560087","","Combinational circuits;Constraint theory;Delay;Integrated circuit interconnections;Intelligent networks;Iterative algorithms;Lagrangian functions;Timing;Very large scale integration;Wires","buffer circuits;circuit optimisation;combinational circuits;integrated circuit design;integrated circuit interconnections","Lagrangian relaxation;buffer insertion techniques;combinational circuits;min-cost flow techniques;min-cut techniques;network flow","","5","","22","","","6-10 Nov. 2005","","IEEE","IEEE Conference Publications"
"Session 6B - Technology mapping and timing analysis","","","Computer-Aided Design, 2005. ICCAD-2005. IEEE/ACM International Conference on","20051219","2005","","","509","510","Start of Session 6B - Technology mapping and timing analysis. Moderators: Ankur Srivastava - Univ. of Maryland, College Park, MD and Mukul Prasad - Fujitsu, Sunnyvale, CA.","","0-7803-9254-X","","10.1109/ICCAD.2005.1560120","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1560120","","","","","","0","","","","","6-10 Nov. 2005","","IEEE","IEEE Conference Publications"
"Table of contents","","","Computer-Aided Design, 2005. ICCAD-2005. IEEE/ACM International Conference on","20051219","2005","","","xix","xxx","Presents the table of contents of the proceedings.","","0-7803-9254-X","","10.1109/ICCAD.2005.1560028","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1560028","","","","","","0","","","","","6-10 Nov. 2005","","IEEE","IEEE Conference Publications"
"Session 1D - Digital, analog and RF test","","","Computer-Aided Design, 2005. ICCAD-2005. IEEE/ACM International Conference on","20051219","2005","","","71","72","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01560042.png"" border=""0"">","","0-7803-9254-X","","10.1109/ICCAD.2005.1560042","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1560042","","Radio frequency;Testing","","","","0","","","","","6-10 Nov. 2005","","IEEE","IEEE Conference Publications"
