"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&queryText%3DComputer-Aided+Design+.LB.ICCAD.RB.%2C+2004+IEEE%2FACM+International+Conference",2015/06/23 15:03:45
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"[Back cover - Blank]","","","Computer Aided Design, 2004. ICCAD-2004. IEEE/ACM International Conference on","20050131","2004","","","944","944","This page or pages intentionally left blank.","1092-3152","0-7803-8702-3","","10.1109/ICCAD.2004.1382712","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1382712","","","","","","0","","","","","7-11 Nov. 2004","","IEEE","IEEE Conference Publications"
"A stochastic integral equation method for modeling the rough surface effect on interconnect capacitance","Zhenhai Zhu; White, J.; Demir, A.","Dept. of Electr. Eng. & Comput. Sci., Massachusetts Inst. of Technol., Cambridge, MA, USA","Computer Aided Design, 2004. ICCAD-2004. IEEE/ACM International Conference on","20050131","2004","","","887","891","In This work we describe a stochastic integral equation method for computing the mean value and the variance of capacitance of interconnects with random surface roughness. An ensemble average Green's function is combined with a matrix Neumann expansion to compute nominal capacitance and its variance. This method avoids the time-consuming Monte Carlo simulations and the discretization of rough surfaces. Numerical experiments show that the results of the new method agree very well with Monte Carlo simulation results.","1092-3152","0-7803-8702-3","","10.1109/ICCAD.2004.1382699","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1382699","","Acoustic scattering;Analysis of variance;Capacitance;Electromagnetic scattering;Integral equations;Rough surfaces;Stochastic processes;Surface resistance;Surface roughness;Surface treatment","Green's function methods;capacitance;integral equations;integrated circuit interconnections;integrated circuit modelling;rough surfaces;stochastic processes","Green function;interconnect capacitance;matrix Neumann expansion;random surface roughness;rough surface effect;stochastic integral equation","","5","","23","","","7-11 Nov. 2004","","IEEE","IEEE Conference Publications"
"Clock schedule verification under process variations","Ruiming Chen; Hai Zhou","Dept. of Electr. & Comput. Eng., Northwestern Univ., Evanston, IL, USA","Computer Aided Design, 2004. ICCAD-2004. IEEE/ACM International Conference on","20050131","2004","","","619","625","With aggressive scaling down of feature sizes in VLSI fabrication, process variations have become a critical issue in designs, especially for high-performance ICs. Usually having level-sensitive latches for their speed, high-performance IC designs need to verify the clock schedules. With process variations, the verification needs to compute the probability of correct clocking. Because of complex statistical correlations, traditional iterative approaches are difficult to get accurate results. Instead, a statistical checking of the structural conditions for correct clocking is proposed, where the central problem is to compute the probability of having a positive cycle in a graph with random edge weights. The proposed method only traverses the graph once to avoid the correlations among iterations, and it considers not only data delay variations but also clock skew variations. Experimental results showed that the proposed approach has an error of 0.14% on average in comparisons with the Monte Carlo simulations.","1092-3152","0-7803-8702-3","","10.1109/ICCAD.2004.1382650","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1382650","","Circuits;Clocks;Delay;Design engineering;Iterative methods;Latches;Probability;Processor scheduling;Random variables;Timing","Monte Carlo methods;VLSI;clocks;integrated circuit design;logic design;statistical analysis","Monte Carlo simulations;VLSI fabrication;clock schedule verification;clock skew variations;complex statistical correlations;correct clocking probability;data delay variations;high-performance integrated circuits;iterative approaches;level-sensitive latches;process variations;random edge weights;statistical checking","","3","","16","","","7-11 Nov. 2004","","IEEE","IEEE Conference Publications"
"Minimizing the number of test configurations for FPGAs","Chmelar, E.","Center for Reliable Comput., Stanford Univ., Palo Alto, CA, USA","Computer Aided Design, 2004. ICCAD-2004. IEEE/ACM International Conference on","20050131","2004","","","899","902","FPGA test cost can be greatly reduced by minimizing the number of test configurations. A test technique is presented for FPGAs with multiplexer-based routing architectures in which multiple logical paths through each multiplexer is enabled instead of only one path. It is shown that for Xilinx Virtex-II and Spartan-3 FPGAs only 8 test configurations are required to achieve 100% stuck-at, PIP stuck-on, and PIP stuck-off fault coverage.","1092-3152","0-7803-8702-3","","10.1109/ICCAD.2004.1382702","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1382702","","Circuit faults;Circuit testing;Costs;Field programmable gate arrays;Logic design;Logic devices;Logic testing;Multiplexing;Routing;Switches","fault simulation;field programmable gate arrays;logic testing","FPGA test cost;Spartan-3 FPGAs;Xilinx Virtex-II FPGA;multiple logical paths;multiplexer-based routing architectures;stuck-at fault coverage;stuck-off fault coverage;stuck-on fault coverage;test configuration generation;test technique","","1","","13","","","7-11 Nov. 2004","","IEEE","IEEE Conference Publications"
"Reducing cache misses by application-specific re-configurable indexing","Patel, K.; Macii, E.; Benini, L.; Poncino, M.","Politecnico di Torino, Italy","Computer Aided Design, 2004. ICCAD-2004. IEEE/ACM International Conference on","20050131","2004","","","125","130","The predictability of memory access patterns in embedded systems can be successfully exploited to devise effective application-specific cache optimizations. In this work, we propose an improved indexing scheme for direct-mapped caches, which drastically reduces the number of conflict misses by using application-specific information; the scheme is based on the selection of a subset of the address bits. With respect to similar approaches, our solution has two main strengths. First, it models the misses analytically by building a miss equation, and exploits a symbolic algorithm to compute the exact optimum solution (i.e., the subset of address bits to be used as cache index that minimizes conflict misses). Second, we designed a re-configurable bit selector, which can be programmed at run-time to fit the optimal cache indexing to a given application. Results show an average reduction of conflict misses of 24%, measured over a set of standard benchmarks, and for different cache configurations.","1092-3152","0-7803-8702-3","","10.1109/ICCAD.2004.1382556","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1382556","","Algorithm design and analysis;Boolean functions;Buildings;Data structures;Design optimization;Embedded system;Equations;Indexing;Measurement standards;Runtime","binary decision diagrams;cache storage;indexing;optimisation","address bits;application-specific cache optimizations;application-specific information;application-specific re-configurable indexing;cache configurations;cache misses reduction;conflict misses;direct-mapped caches;embedded systems;exact optimum solution;improved indexing scheme;memory access patterns;miss equation;optimal cache indexing;reconfigurable bit selector;symbolic algorithm","","3","2","20","","","7-11 Nov. 2004","","IEEE","IEEE Conference Publications"
"Routability-driven placement and white space allocation","Chen Li; Min Xie; Cheng-Kok Koh; Cong, J.; Madden, P.H.","Dept. of Electr. & Comput. Eng., Purdue Univ., West Lafayette, IN, USA","Computer Aided Design, 2004. ICCAD-2004. IEEE/ACM International Conference on","20050131","2004","","","394","401","We present a congestion-driven placement flow. First, we consider in the global placement stage the routing demand to replace cells in order to avoid congested regions. Then we allocate appropriate amounts of white space into different regions of the chip according to the congestion map. Finally, a detailed placer is applied to legalize placements while preserving the distributions of white space. Experimental results show that our placement flow can achieve the best routability with the shortest routed wirelength among all publicly available placement tools. Moreover, our white space allocation approach can significantly improve the routabilities of placements generated by other placement tools.","1092-3152","0-7803-8702-3","","10.1109/ICCAD.2004.1382607","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1382607","","Cost function;Linear programming;Resource management;Routing;Runtime;Simulated annealing;Topology;Upper bound;White spaces","integrated circuit layout;microprocessor chips;network routing","congestion-driven placement flow;routability-driven placement;shortest routed wirelength;white space allocation","","40","3","25","","","7-11 Nov. 2004","","IEEE","IEEE Conference Publications"
"SPIN-TEST: automatic test pattern generation for speed-independent circuits","Feng Shi; Makris, Y.","Dept. of Electr. Eng., Yale Univ., New Haven, CT, USA","Computer Aided Design, 2004. ICCAD-2004. IEEE/ACM International Conference on","20050131","2004","","","903","908","SPIN-TEST is a simulation-based gate-level ATPG system for speed-independent circuits. Its core engine is an A* search algorithm which employs an accurate fault simulator and an efficient cost function to guide a deterministic test pattern generation phase. A random test pattern generation phase is also available in order to improve run time. The key ATPG challenge in speed-independent circuits is the generation of patterns that are valid independently of the relative timing and the order of arrival of signals. SPIN-TEST addresses this challenge by guaranteeing fault sensitization with hazard/race-free patterns and response observation that is not affected by oscillations or non-deterministic circuit states. Experimental results on benchmark circuits demonstrate the efficiency of SPIN-TEST in terms of both high fault coverage and low test generation time.","1092-3152","0-7803-8702-3","","10.1109/ICCAD.2004.1382703","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1382703","","Automatic test pattern generation;Circuit faults;Circuit simulation;Circuit testing;Cost function;Engines;Hazards;Signal generators;Test pattern generators;Timing","asynchronous circuits;automatic test pattern generation;fault simulation","A* search algorithm;SPIN-TEST;accurate fault simulator;automatic test pattern generation;deterministic test pattern generation;fault sensitization;hazard-free patterns;nondeterministic circuit states;race-free patterns;simulation-based gate-level ATPG system;speed-independent circuits","","6","","16","","","7-11 Nov. 2004","","IEEE","IEEE Conference Publications"
"Variational interconnect analysis via PMTBR","Phillips, J.R.","Cadence Berkeley Labs., San Jose, CA, USA","Computer Aided Design, 2004. ICCAD-2004. IEEE/ACM International Conference on","20050131","2004","","","872","879","We demonstrate an algorithm for interconnect modeling in the presence of process variation based on extension of the truncated balanced realization model reduction algorithm to multi-dimensional, parameter varying systems. Our scheme, based on a set of estimators of the variational TBR projection spaces, is simple to implement, contains embedded error estimators, and leads to nearly optimally sized models.","1092-3152","0-7803-8702-3","","10.1109/ICCAD.2004.1382697","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1382697","","Algorithm design and analysis;Dielectrics;Equations;Fabrication;Geometry;Integrated circuit interconnections;Laboratories;Power system interconnection;Power system modeling;Reduced order systems","circuit simulation;integrated circuit interconnections;integrated circuit modelling;reduced order systems","PMTBR;embedded error estimators;interconnect modeling;multidimensional parameter varying systems;optimally sized models;process variation;truncated balanced realization model reduction algorithm;variational TBR projection spaces;variational interconnect analysis","","29","3","22","","","7-11 Nov. 2004","","IEEE","IEEE Conference Publications"
"DAOmap: a depth-optimal area optimization mapping algorithm for FPGA designs","Deming Chen; Cong, J.","Dept. of Comput. Sci., California Univ., Los Angeles, CA, USA","Computer Aided Design, 2004. ICCAD-2004. IEEE/ACM International Conference on","20050131","2004","","","752","759","In This work we study the technology mapping problem for FPGA architectures to minimize chip area, or the total number of lookup tables (LUTs) of the mapped design, under the chip performance constraint. This is a well-studied topic and a very difficult task (NP-hard). The contributions of This work are as follows: (i) we consider the potential node duplications during the cut enumeration/generation procedure so the mapping costs encoded in the cuts drive the area-optimization objective more effectively; (ii) after the timing constraint is determined, we will relax the non-critical paths by searching the solution space considering both local and global optimality information to minimize mapping area; (iii) an iterative cut selection procedure is carried out that further explores and perturbs the solution space to improve solution quality. We guarantee optimal mapping depth under the unit delay model. Experimental results show that our mapping algorithm, named DAOmap, produces significant quality and runtime improvements. Compared to the state-of-the-art depth-optimal, area minimization mapping algorithm CutMap (Cong and Hwan, 1995), DAOmap is 16.02% better on area and runs 24.2X faster on average when both algorithms are mapping to FPGAs using LUTs of five inputs. LUTs of other inputs are also used for comparisons.","1092-3152","0-7803-8702-3","","10.1109/ICCAD.2004.1382677","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1382677","","Algorithm design and analysis;Cost function;Delay;Design optimization;Field programmable gate arrays;Iterative algorithms;Minimization methods;Runtime;Table lookup;Timing","circuit complexity;field programmable gate arrays;logic design;minimisation;table lookup","CutMap;DAOmap;FPGA design;area minimization;chip performance constraint;depth-optimal area optimization mapping algorithm;iterative cut selection procedure;lookup tables;timing constraint","","35","7","25","","","7-11 Nov. 2004","","IEEE","IEEE Conference Publications"
"Optimal wire retiming without binary search","Chuan Lin; Hai Zhou","Electr. & Comput. Eng., Northwestern Univ., Evanston, IL, USA","Computer Aided Design, 2004. ICCAD-2004. IEEE/ACM International Conference on","20050131","2004","","","452","458","The problem of retiming over a netlist of macro-blocks to achieve the minimal clock period, where the block internal structures may not be changed and flip-flops may not be inserted on some wire segments, is called the optimal wire retiming problem. To the best of our knowledge, there is no polynomial-time approach to solve it and the existence of such an approach is still an open question. We present a brand new algorithm that solves the optimal wire retiming problem with polynomial-time worst case complexity. Since the new algorithm avoids binary search and is essentially incremental, it has the potential of being combined with other optimization techniques. Experimental results show that the new algorithm is very efficient in practice.","1092-3152","0-7803-8702-3","","10.1109/ICCAD.2004.1382619","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1382619","","Clocks;Delay;Flip-flops;Frequency;Integrated circuit interconnections;Pins;Polynomials;System-on-a-chip;Timing;Wire","circuit complexity;circuit optimisation;integrated circuit interconnections;logic design","binary search;flip-flops;minimal clock period;optimal wire retiming;polynomial-time worst case complexity","","2","","20","","","7-11 Nov. 2004","","IEEE","IEEE Conference Publications"
