"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&queryText%3DComputer-Aided+Design+.LB.ICCAD.RB.%2C+2000+IEEE%2FACM+International+Conference",2015/06/23 15:02:39
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"IEEE/ACM International Conference on Computer Aided Design. ICCAD - 2000. IEEE/ACM Digest of Technical Papers (Cat. No.00CH37140)","","","Computer Aided Design, 2000. ICCAD-2000. IEEE/ACM International Conference on","20020806","2000","","","i","","Presents the front cover and table of contents from the conference proceedings.","1092-3152","0-7803-6445-7","","10.1109/ICCAD.2000.896439","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=896439","","","circuit CAD;circuit layout CAD;circuit simulation;high level synthesis;integrated circuit design;logic testing;network routing","BIST;DSP synthesis;Markovian analysis;VLIW;asynchronous circuits;debugging;delay budgeting;diagnosis;embedded systems;floorplanning;high level simulation;high-level design;interconnect analysi;layout and synthesis;logic synthesis;low power interconnect modelling;partial verification;partitioning;placement;power analysis;routing;scheduling;test generation;timing analysis;timing estimation","","0","","","","","5-9 Nov. 2000","05 Nov 2000-09 Nov 2000","IEEE","IEEE Conference Publications"
"Incremental CAD","Coudert, O.; Cong, J.; Malik, S.; Sarrafzadeh, M.","Monterey Design Syst., Sunnyvale, CA, USA","Computer Aided Design, 2000. ICCAD-2000. IEEE/ACM International Conference on","20020806","2000","","","236","243","Comprehensive study of incremental algorithms and solutions in the context of CAD tool development is an open area of research with a great deal of potential. Incremental algorithms for synthesis and layout are needed when design undergoes local or incremental change. Often these local changes are made to react to local change in the design, correct local errors or to make local improvements in one or more of the design quality metrics. In this paper we outline fundamental problems in incremental logic synthesis and physical design. Preliminary solutions to a subset of these problems are outlined.","1092-3152","0-7803-6445-7","","10.1109/ICCAD.2000.896480","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=896480","","Algorithm design and analysis;Crosstalk;Design automation;Error correction;Field programmable gate arrays;Iterative algorithms;Logic;Routing;Timing;Very large scale integration","logic CAD;timing","CAD tool development;design quality metrics;incremental CAD;incremental algorithms;incremental logic synthesis;local improvements","","16","4","57","","","5-9 Nov. 2000","05 Nov 2000-09 Nov 2000","IEEE","IEEE Conference Publications"
"Corner block list: an effective and efficient topological representation of non-slicing floorplan","Xianlong Hong; Gang Huang; Yici Cai; Jiangchun Gu; Sheqin Dong; Chung-Kuan Cheng; Jun Gu","Dept. of Comput. Sci. & Technol., Tsinghua Univ., Beijing, China","Computer Aided Design, 2000. ICCAD-2000. IEEE/ACM International Conference on","20020806","2000","","","8","12","In this paper, a corner block list-a new efficient topological representation for non-slicing floorplan is proposed with applications to VLSI floorplan and building block placement. Given a corner block list, it takes only linear time to construct the floorplan. Unlike the O-tree structure, which determines the exact floorplan based on given block sizes, corner block list defines the floorplan independent of the block sizes. Thus, the structure is better suited for floorplan optimization with various size configurations of each block. Based on this new structure and the simulated annealing technique, an efficient floorplan algorithm is given. Soft blocks and the aspect ratio of the chip are taken into account in the simulated annealing process. The experimental results demonstrate the algorithm is quite promising.","1092-3152","0-7803-6445-7","","10.1109/ICCAD.2000.896442","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=896442","","Application software;Binary trees;Circuit simulation;Computer science;Simulated annealing;Very large scale integration","VLSI;circuit layout CAD;computational complexity;simulated annealing","O-tree structure;VLSI floorplan;aspect ratio;corner block list;non-slicing floorplan;simulated annealing;size configurations;topological representation","","92","","7","","","5-9 Nov. 2000","05 Nov 2000-09 Nov 2000","IEEE","IEEE Conference Publications"
"Data path placement with regularity","Tao Ye, T.; De Micheli, G.","Dept. of Electr. Eng., Stanford Univ., CA, USA","Computer Aided Design, 2000. ICCAD-2000. IEEE/ACM International Conference on","20020806","2000","","","264","270","As more data processing functions are integrated into systems-on-chip, data path is becoming a critical part of the whole VLSI design. However, traditional physical design methodology can not satisfy the data path performance requirement because it has no knowledge of the data path bit-sliced structure. In this paper, an Abstract Physical Model (APM) is proposed to extract bit-slice regularity information from Data Flow Graph (DFG) and it is used for interconnect and congestion planning. A two step heuristic algorithm is introduced to optimize the linear placement of APM to satisfy both the wire length and routing track budget.","1092-3152","0-7803-6445-7","","10.1109/ICCAD.2000.896484","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=896484","","Application specific integrated circuits;Circuit synthesis;Data mining;Delay estimation;Integrated circuit interconnections;Routing;Signal synthesis;Timing;Very large scale integration;Wire","circuit layout CAD;data flow graphs","Abstract Physical Model;Data Flow Graph;bit-slice regularity;congestion planning;data path;data path placement;interconnect;routing track;systems-on-chip;wire length","","1","7","18","","","5-9 Nov. 2000","05 Nov 2000-09 Nov 2000","IEEE","IEEE Conference Publications"
"Modeling non-slicing floorplans with binary trees","Balasa, F.","Dept. of Electr. Eng. & Comput. Sci., Illinois Univ., Chicago, IL, USA","Computer Aided Design, 2000. ICCAD-2000. IEEE/ACM International Conference on","20020806","2000","","","13","16","Several novel topological representations of non-slicing floorplans have been more recently proposed, providing new ideas and techniques for solving block placement problems and other related layout applications. Among these topological representations, ordered trees exhibit a lower redundancy and, therefore, a provable smaller search space, which makes them the best topological candidate for solving general block placement problems. Starting from the early eighties, binary trees have been widely used to represent slicing floorplans. This paper shows that binary trees can efficiently model non-slicing floorplans as well, as there is a one-to-one mapping between the sets of binary and ordered trees representing the floorplan. Moreover, this paper shows that binary trees exhibiting a certain property can be used to represent block placement configurations with symmetry constraints, which is very useful when dealing with device-level placement problems for analog layout. As the number of these trees is proven to be smaller than the number of symmetric-feasible sequence-pairs, using binary trees is better than using either sequence-pairs or O-trees when solving analog placement problems. A comparative evaluation, substantiating these theoretical results, has been carried out by providing alternative optimization engines to a placement tool operating in an industrial environment.","1092-3152","0-7803-6445-7","","10.1109/ICCAD.2000.896443","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=896443","","Binary trees;Constraint optimization;Constraint theory;Cost function;Engines;Genetic algorithms;Integrated circuit layout;Simulated annealing;Space exploration;Vegetation mapping","circuit layout CAD;simulated annealing","binary trees;block placement;block placement configurations;device-level placement problems;non-slicing floorplans modelling;one-to-one mapping;ordered trees;symmetry constraints","","10","5","10","","","5-9 Nov. 2000","05 Nov 2000-09 Nov 2000","IEEE","IEEE Conference Publications"
"Don't cares and multi-valued logic network minimization","Yunjian Jiang; Brayton, R.K.","Dept. of Electr. Eng. & Comput. Sci., California Univ., Berkeley, CA, USA","Computer Aided Design, 2000. ICCAD-2000. IEEE/ACM International Conference on","20020806","2000","","","520","525","We address optimizing multi-valued (MV) logic functions in a multi-level combinational logic network. Each node in the network, called an MV-node, has multi-valued inputs and single multi-valued output. The notion of don't cares used in binary logic is generalized to multi-valued logic. It contains two types of flexibility: incomplete specification and non-determinism. We generalize the computation of observability don't cares for a multi-valued function node. Methods are given to compute (a) the maximum set of observability don't cares, and (b) the compatible set of observability don't cares for each MV-node. We give a recursive image computation to transform the don't cares into the space of local inputs of the node to be minimized. The methods are applied to some experimental multi-valued networks, and demonstrate reduction in the size of the tables that represent multi-valued logic functions.","1092-3152","0-7803-6445-7","","10.1109/ICCAD.2000.896525","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=896525","","Circuit synthesis;Computer networks;Minimization methods;Multivalued logic;Observability","combinational circuits;minimisation of switching nets;multivalued logic;observability","binary logic;incomplete specification;logic functions;multi-level combinational logic network;multi-valued logic network minimization;observability;recursive image computation","","8","","15","","","5-9 Nov. 2000","05 Nov 2000-09 Nov 2000","IEEE","IEEE Conference Publications"
"A data flow fault coverage metric for validation of behavioral HDL descriptions","Qiushuang Zhang; Harris, I.G.","Dept. of Electr. & Comput. Eng., Massachusetts Univ., Amherst, MA, USA","Computer Aided Design, 2000. ICCAD-2000. IEEE/ACM International Conference on","20020806","2000","","","369","372","Behavioral HDL descriptions are commonly used to capture the high-level functionality of a hardware circuit for simulation and synthesis. The manual process of creating a behavioral description is error prone, so significant effort must be made to verify the correctness of behavioral descriptions. Simulation-based validation and formal verification are both techniques used to verify correctness. We investigate validation because formal verification techniques are frequently intractable for large designs. The first step toward a behavioral validation technique is the development of a validation fault coverage metric which can be used to evaluate the likelihood of design defect detection with a given test sequence. We propose a validation fault coverage metric which is based on an analysis of the control data flow description associated with the behavior. The proposed metric identifies a subset of paths through the data flow which must be traversed during testing to detect faults. The proposed metric is a tractable compromise between the statement coverage metric which requires only that each statement be executed, and the path coverage metric which requires that all data flow paths be executed. Data flow paths are identified based on the relative code locations of definitions and uses of variables which may be assigned incorrectly due to a design error. We propose an efficient method to compute all data flow paths which must be traversed, and we generate coverage results for several benchmark VHDL circuits for comparison to other approaches.","1092-3152","0-7803-6445-7","","10.1109/ICCAD.2000.896500","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=896500","","Circuit faults;Circuit simulation;Circuit synthesis;Data flow computing;Error correction;Fault detection;Fault diagnosis;Formal verification;Hardware design languages;Testing","data flow analysis;formal verification;hardware description languages;logic CAD","behavioral HDL descriptions;benchmark VHDL circuits;control data flow description;data flow fault coverage metric;design defect detection;formal verification;hardware circuit;high-level functionality;simulation;validation fault coverage metric","","11","","10","","","5-9 Nov. 2000","05 Nov 2000-09 Nov 2000","IEEE","IEEE Conference Publications"
"Generalized symmetries in Boolean functions","Kravets, V.N.; Sakallah, K.A.","Dept. of Electr. Eng. & Comput. Sci., Michigan Univ., Ann Arbor, MI, USA","Computer Aided Design, 2000. ICCAD-2000. IEEE/ACM International Conference on","20020806","2000","","","526","532","In this paper we take a fresh look at the notion of symmetries in Boolean functions. Our studies are motivated by the fact that the classical characterization of symmetries based on invariance under variable swaps is a special case of a more general invariance based on unrestricted variable permutations. We propose a generalization of classical symmetry that allows for the simultaneous swap of ordered and unordered groups of variables, and show that it captures more of a function's invariant permutations without undue computational requirements. We apply the new symmetry definition to analyze a large set of benchmark circuits and provide extensive data showing the existence of substantial symmetries in those circuits. Specific case studies of several of these benchmarks reveal additional insights about their functional structure and how it might be related to their circuit structure.","1092-3152","0-7803-6445-7","","10.1109/ICCAD.2000.896526","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=896526","","Binary decision diagrams;Boolean functions;Circuits;Contracts;Design automation;Libraries;Logic;Network synthesis;Switches","Boolean functions;logic CAD","Boolean functions;benchmark circuits;classical characterization;generalized symmetries;invariance","","12","22","23","","","5-9 Nov. 2000","05 Nov 2000-09 Nov 2000","IEEE","IEEE Conference Publications"
"Synthesis of operation-centric hardware descriptions","Hoe, J.C.; Arvind","Dept. of Electr. & Comput. Eng., Carnegie Mellon Univ., Pittsburgh, PA, USA","Computer Aided Design, 2000. ICCAD-2000. IEEE/ACM International Conference on","20020806","2000","","","511","518","Most hardware description frameworks, whether schematic or textual, use cooperating finite state machines (CFSM) as the underlying abstraction. In the CFSM framework, a designer explicitly manages the concurrency by scheduling the exact cycle-by-cycle interactions between multiple concurrent state machines. Design mistakes are common in coordinating interactions between two state machines because transitions in different state machines are not semantically coupled. It is also difficult to modify one state machine without considering its interaction with the rest of the system. This paper presents a method for hardware synthesis from an ""operation centric"" description, where the behavior of a system is described as a collection of ""atomic"" operations in the form of rules. Typically, a rule is defined by a predicate condition and an effect on the state of the system. The atomicity requirement simplifies the task of hardware description by permitting the designer to formulate each rule as if the rest of the system is static. An implementation can execute several rules concurrently in a clock cycle, provided some sequential execution of those rules can reproduce the behavior of the concurrent execution. In fact, detecting and scheduling valid concurrent execution of rules is the central issue in hardware synthesis from operation-centric descriptions. The result of this paper shows that an operation-centric framework offers significant reduction in design time, without loss in implementation quality.","1092-3152","0-7803-6445-7","","10.1109/ICCAD.2000.896524","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=896524","","Automata;Clocks;Computer science;Concurrent computing;Hardware;Laboratories;Law;Microprocessors;Out of order;Processor scheduling","finite state machines;logic design","concurrency;cooperating finite state machines;cycle-by-cycle interactions;hardware synthesis;multiple concurrent state machines;operation-centric descriptions;operation-centric hardware descriptions;scheduling","","21","","19","","","5-9 Nov. 2000","05 Nov 2000-09 Nov 2000","IEEE","IEEE Conference Publications"
"Smart simulation using collaborative formal and simulation engines","Pei-Hsin Ho; Shiple, T.; Harer, K.; Kukula, J.; Damiano, R.; Bertacco, V.; Taylor, J.; Jiang Long","Synopsys Inc., USA","Computer Aided Design, 2000. ICCAD-2000. IEEE/ACM International Conference on","20020806","2000","","","120","126","We present Ketchum, a tool that was developed to improve the productivity of simulation-based functional verification by providing two capabilities: (1) automatic test generation and (2) unreachability analysis. Given a set of ""interesting"" signals in the design under test (DUT), automatic test generation creates input stimuli that drive the DUT through as many different combinations (called coverage states) of these signals as possible to thoroughly exercise the DUT. Unreachability analysis identifies as many unreachable coverage states as possible.","1092-3152","0-7803-6445-7","","10.1109/ICCAD.2000.896461","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=896461","","Analytical models;Automatic testing;Collaboration;Computational modeling;Computer simulation;Engines;Hardware;Productivity;Signal design;Signal generators","circuit simulation;logic CAD;logic simulation;logic testing","Ketchum;automatic test generation;collaborative;design under test;functional verification;simulation;simulation engines;unreachability analysis","","35","2","19","","","5-9 Nov. 2000","05 Nov 2000-09 Nov 2000","IEEE","IEEE Conference Publications"
