"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&queryText%3DComputer-Aided+Design+.LB.ICCAD.RB.%2C+1995+IEEE%2FACM+International+Conference",2015/06/23 15:00:28
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Be careful with don't cares","Brand, D.; Bergamaschi, R.A.; Stok, L.","IBM Thomas J. Watson Res. Center, Yorktown Heights, NY, USA","Computer-Aided Design, 1995. ICCAD-95. Digest of Technical Papers., 1995 IEEE/ACM International Conference on","20020806","1995","","","83","86","It is commonly expected that any correct implementation can replace its specification inside a larger design without violating the correctness of the whole design. This property (called replaceability) is automatically satisfied in the absence of don't cares because ""correctness"" by definition implies that specification and implementation compute the identical function. However don't cares allow an implementation to compute a different function, and thus make it difficult to ensure replaceability. Whether this problem occurs depends on the exact meaning of ""don't care"" and the associated definition of ""correctness"". We will consider three meanings of ""don't care"" and for each give conditions under which correct implementations may replace their specifications.","1092-3152","0-8186-8200-0","","10.1109/ICCAD.1995.479996","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=479996","","Decoding;Delay;Law;Legal factors;Logic design;Signal synthesis","logic CAD;logic design","correctness;don't cares;replaceability;specifications","","7","5","11","","","5-9 Nov. 1995","05 Nov 1995-09 Nov 1995","IEEE","IEEE Conference Publications"
"Pattern generation for a deterministic BIST scheme","Hellebrand, S.; Reeb, B.; Tarnick, S.; Wunderlich, H.-J.","Siegen Univ., Germany","Computer-Aided Design, 1995. ICCAD-95. Digest of Technical Papers., 1995 IEEE/ACM International Conference on","20020806","1995","","","88","94","Recently a deterministic built-in self-test scheme has been presented based on reseeding of multiple-polynomial linear feedback shift registers. This scheme encodes deterministic test sets at distinctly lower costs than previously known approaches. In this paper it is shown how this scheme can be supported during test pattern generation. The presented ATPG algorithm generates test sets which can be encoded very efficiently. Experiments show that the area required for synthesizing a BIST scheme that encodes these patterns is significantly less than the area needed for storing a compact test set. Furthermore, it is demonstrated that the proposed approach of combining ATPG and BIST synthesis leads to a considerably reduced hardware overhead compared to encoding a conventionally generated test set.","1092-3152","0-8186-8200-0","","10.1109/ICCAD.1995.479997","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=479997","","Automatic test pattern generation;Automatic testing;Built-in self-test;Circuit faults;Circuit synthesis;Circuit testing;Encoding;Hardware;System testing;Test pattern generators","built-in self test;logic testing;shift registers","built-in self-test;deterministic BIST;linear feedback shift registers;test pattern generation;test set","","64","31","27","","","5-9 Nov. 1995","05 Nov 1995-09 Nov 1995","IEEE","IEEE Conference Publications"
"Extracting RTL models from transistor netlists","Singh, K.J.; Subrahmanyam, P.A.","AT&T Bell Labs., Holmdel, NJ, USA","Computer-Aided Design, 1995. ICCAD-95. Digest of Technical Papers., 1995 IEEE/ACM International Conference on","20020806","1995","","","11","17","This paper addresses the problem of deriving a register-transfer level (RTL) model from a transistor-level circuit. Using existing techniques, the transistor-level circuit is converted into a relation that describes the evolution of the signals in the circuit with respect to the simulator clock. This simulation relation is then manipulated to derive the stable behavior of the circuit. Given this stable behavior and information about the clocking scheme, we determine if the circuit is combinational, asynchronous or synchronous. For combinational and synchronous circuits we derive an equivalent register-transfer level model. This development enables full-custom circuit designers to use tools that were till now available only to designers working at the gate-level. The algorithm has been successfully used to characterize several custom designs, as well as the entire AT&T standard-cell library.","1092-3152","0-8186-8200-0","","10.1109/ICCAD.1995.479879","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=479879","","Algorithm design and analysis;Circuit simulation;Clocks;Computational modeling;Design optimization;Logic circuits;Pattern matching;Software libraries;Switches;Voltage","circuit analysis computing;combinational circuits","AT&T standard-cell library;RTL models extraction;combinational circuits;equivalent register-transfer level model;full-custom circuit designers;register-transfer level model;simulator clock;synchronous circuits;transistor netlists;transistor-level circuit","","8","5","8","","","5-9 Nov. 1995","05 Nov 1995-09 Nov 1995","IEEE","IEEE Conference Publications"
"Synthesizing Petri nets from state-based models","Cortadella, J.; Kishinevsky, M.; Lavagno, L.; Yakovlev, A.","Univ. Politecnica de Catalunya, Barcelona, Spain","Computer-Aided Design, 1995. ICCAD-95. Digest of Technical Papers., 1995 IEEE/ACM International Conference on","20020806","1995","","","164","171","This paper presents a method to synthesize labeled Petri nets from state-based models. Although state-based models (such as finite state machines) are a powerful formalism to describe the behavior of sequential systems, they cannot explicitly express the notions of concurrency, causality and conflict Petri nets can naturally capture these notions. The proposed method in based on deriving an elementary transition system (ETS) from a specification model. Previous work has shown that for any ETS there exists a Petri net with minimum transition count (one transition for each label) with a reachability graph isomorphic to the original ETS. This paper presents the first known approach to obtain an ETS from a non-elementary TS and derive a place-irredundant Petri net. Furthermore, by imposing constraints on the synthesis method, different classes of Petri nets can be derived from the same reachability graph (pure, free choice, unique choice). This method has been implemented and efficiently applied in different frameworks: Petri net composition, synthesis of Petri nets from asynchronous circuits, and resynthesis of Petri nets.","1092-3152","0-8186-8200-0","","10.1109/ICCAD.1995.480008","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=480008","","Asynchronous circuits;Automata;Buildings;Carbon capture and storage;Circuit synthesis;Concurrent computing;Constraint optimization;Design optimization;Merging;Petri nets","Petri nets;asynchronous circuits;finite state machines;logic CAD","Petri nets synthesis;elementary transition system;finite state machines;labeled Petri nets;reachability graph;sequential systems;specification model;state-based models","","11","1","13","","","5-9 Nov. 1995","05 Nov 1995-09 Nov 1995","IEEE","IEEE Conference Publications"
"Dynamic test signal design for analog ICs","Devarayanadurg, G.; Soma, M.","Dept. of Electr. Eng., Washington Univ., Seattle, WA, USA","Computer-Aided Design, 1995. ICCAD-95. Digest of Technical Papers., 1995 IEEE/ACM International Conference on","20020806","1995","","","627","630","In this paper we present an approach to construct dynamic test signals for analog circuits. Using the integral measure for characterizing time-domain signals, we extend the minmax formulation of the static test problem to the dynamic case. A sub-optimal solution strategy, similar to dynamic programming methods is used to construct the test waveforms. The approach presented here may be used to construct input signals for an on-chip test scheme or for the selection of an external stimulus applied through an arbitrary waveform generator.","1092-3152","0-8186-8200-0","","10.1109/ICCAD.1995.480194","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=480194","","Analog circuits;Circuit faults;Circuit testing;Contracts;Optimal control;Rails;Signal design;Switches;Time domain analysis;Voltage control","analogue integrated circuits;circuit CAD;integrated circuit testing","analog ICs;dynamic programming;dynamic test signals;external stimulus;integral measure;minmax formulation;on-chip test;static test problem;test waveforms;time-domain signals;waveform generator","","28","3","6","","","5-9 Nov. 1995","05 Nov 1995-09 Nov 1995","IEEE","IEEE Conference Publications"
"Linear decomposition algorithm for VLSI design applications","Li, J.; Lillis, J.; Cheng, C.-K.","Dept. of Comput. Sci. & Eng., California Univ., San Diego, La Jolla, CA, USA","Computer-Aided Design, 1995. ICCAD-95. Digest of Technical Papers., 1995 IEEE/ACM International Conference on","20020806","1995","","","223","228","We propose a unified solution to both linear placement and partitioning. Our approach combines the well-known eigenvector optimization method with the recursive max-flow min-cut method. A linearized eigenvector method is proposed to improve the linear placement. A hypergraph maxflow algorithm is then adopted to efficiently find the max-flow min-cut. In our unified approach, the max-flow min-cut provides an optimal ordered partition subject to the given seeds and the eigenvector placement provides heuristic information for seed selection. Experimental results on MCNC benchmarks show that our approach is superior to other methods for both linear placement and partitioning problems. On average, our approach yields an improvement of 45.1% over eigenvector approach in terms of total wire length, and yields an improvement of 26.9% over PARABOLI[6] in terms of cut size.","1092-3152","0-8186-8200-0","","10.1109/ICCAD.1995.480016","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=480016","","Algorithm design and analysis;Application software;Circuits;Ear;Iterative algorithms;Marine vehicles;Optimization methods;Partitioning algorithms;Very large scale integration;Wire","VLSI;circuit layout;circuit layout CAD;eigenvalues and eigenfunctions","MCNC benchmarks;VLSI design;eigenvector method;eigenvector optimization;eigenvector placement;hypergraph maxflow algorithm;linear placement;partitioning;recursive max-flow min-cut","","14","","13","","","5-9 Nov. 1995","05 Nov 1995-09 Nov 1995","IEEE","IEEE Conference Publications"
"Push-up scheduling: optimal polynomial-time resource constrained scheduling for multi-dimensional applications","Passos, N.L.; Hsing-Mean Sha, E.","Dept. of Comput. Sci. & Eng., Notre Dame Univ., IN, USA","Computer-Aided Design, 1995. ICCAD-95. Digest of Technical Papers., 1995 IEEE/ACM International Conference on","20020806","1995","","","588","591","Multi-dimensional computing applications, such as image processing and fluid dynamics, usually contain repetitive groups of operations represented by nested loops. The optimization of such loops, considering processing resource constraints, is required to improve their computational time. This study presents a new technique, called push-up scheduling, able to achieve the shortest possible schedule length in polynomial time. Such technique transforms a multi-dimensional dataflow graph representing the problem, while assigning the loop operations to a schedule table in such a way to occupy, legally, any empty spot. The algorithm runs in O(n|E|) time where n is the number of dimensions of the problem, and |E| is the number of edges in the graph.","1092-3152","0-8186-8200-0","","10.1109/ICCAD.1995.480176","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=480176","","Application software;Computational modeling;Computer applications;Computer science;Dynamic scheduling;Image processing;Optimal scheduling;Polynomials;Processor scheduling;Scheduling algorithm","parallel programming;processor scheduling;resource allocation;scheduling","computational time;dataflow graph;multi-dimensional applications;multi-dimensional computing;push-up scheduling;resource constrained scheduling;schedule table","","10","","6","","","5-9 Nov. 1995","05 Nov 1995-09 Nov 1995","IEEE","IEEE Conference Publications"
"Design-for-Debugging of application specific designs","Potkonjak, M.; Dey, S.; Wakabayashi, K.","C&C Res. Labs., NEC USA, Princeton, NJ, USA","Computer-Aided Design, 1995. ICCAD-95. Digest of Technical Papers., 1995 IEEE/ACM International Conference on","20020806","1995","","","295","301","We address the problem of considering debugging requirements during high level synthesis by providing low-cost hardware support and scheduling and assignment methods for ensuring controllability and observability of the user specified variables. Two key conceptually new design ideas that enable efficient debugging are developed: pipelining of debugging variables for improving their scheduling and assignment freedom and use of I/O buffers for improving resource utilization of I/O pins. The provably optimal bounds for the maximum cardinality of the set of controllable and observable variables for a given design specification are derived. A polynomial time complexity synthesis algorithm for achieving the bounds is developed. The minimization of hardware overhead gives rise to a combinatorial optimization problem which is solved using a non-greedy heuristic algorithm. The effectiveness of the proposed Design-for-Debugging approach is demonstrated on several examples.","1092-3152","0-8186-8200-0","","10.1109/ICCAD.1995.480026","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=480026","","Controllability;Debugging;Hardware;High level synthesis;Observability;Optimal control;Pins;Pipeline processing;Polynomials;Resource management","application specific integrated circuits;circuit CAD;computational complexity;design for testability;high level synthesis","Design-for-Debugging;combinatorial optimization;controllability;debugging requirements;hardware support;high level synthesis;observability;polynomial time complexity;scheduling;synthesis algorithm","","6","8","15","","","5-9 Nov. 1995","05 Nov 1995-09 Nov 1995","IEEE","IEEE Conference Publications"
"Clock distribution design and verification for PowerPC microprocessors","Ganguly, S.; Hojat, S.","Somerset Design Center, Motorola Inc., Austin, TX, USA","Computer-Aided Design, 1995. ICCAD-95. Digest of Technical Papers., 1995 IEEE/ACM International Conference on","20020806","1995","","","58","61","With the increase of clock speeds, clock skew has become a significant part of the cycle time of high speed microprocessors. While many clock tree routing techniques promise zero or minimal skew, algorithm assumptions or design methodology constraints often prevent a single approach from being suitable for the entire clock design. In this paper we describe a collection of strategies for designing low skew clock distributions. These techniques are applied at various levels of design (synthesis, placement, routing etc.) to yield clock distribution networks of acceptable skew for the two different clock design styles used by PowerPC processors. We also describe a static timing based approach for analyzing the clock network to detect the various clock violations of interest. Finally we outline current deficiencies in our methodology.","1092-3152","0-8186-8200-0","","10.1109/ICCAD.1995.479991","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=479991","","Capacitance;Circuits;Clocks;Delay;Latches;Logic;Microprocessors;Network synthesis;Timing;Wiring","circuit CAD;clocks;microprocessor chips","PowerPC microprocessors;clock network;clock skew;clock tree routing techniques;clock violations;high speed microprocessors;low skew clock distributions;verification","","5","","15","","","5-9 Nov. 1995","05 Nov 1995-09 Nov 1995","IEEE","IEEE Conference Publications"
"System partitioning to maximize sleep time","Farrahi, A.H.; Sarrafzadeh, M.","Dept. of Electr. Eng. & Comput. Sci., Northwestern Univ., Evanston, IL, USA","Computer-Aided Design, 1995. ICCAD-95. Digest of Technical Papers., 1995 IEEE/ACM International Conference on","20020806","1995","","","452","455","Partitioning of a system to maximize exploitable sleep time for low-power synthesis is discussed. The motivation is to deactivate the memory refresh circuitry, apply power down or disable the clock signals during the inactive periods of operation of circuit elements, and thus minimize the power consumption. Since it is impractical to have a separate set of control signals for each circuit element (otherwise, the control itself would consume a lot of power), it is advisable to partition a circuit based on the activity patterns of its elements so that the partitions can be switched into sleep mode for long periods of time. In this paper, we formulate this partitioning problem and show that it is NP-hard. We present Geo-Part, a geometric partitioning heuristic for this problem. An efficient implementation of Geo-Part using segment tree data structure is discussed. Experimental results are encouraging.","1092-3152","0-8186-8200-0","","10.1109/ICCAD.1995.480155","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=480155","","Circuit synthesis;Clocks;Design automation;Digital circuits;Energy consumption;Minimization;Signal synthesis;Sleep;Switching circuits;Very large scale integration","VLSI;circuit CAD;circuit optimisation;integrated circuit design;logic CAD;logic partitioning","Geo-Part;exploitable sleep time;geometric partitioning heuristic;low-power synthesis;memory refresh circuitry;partitioning problem;segment tree data structure;system partitioning","","5","","17","","","5-9 Nov. 1995","05 Nov 1995-09 Nov 1995","IEEE","IEEE Conference Publications"
