"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&matchBoolean%3Dtrue%26searchField%3DSearch_All%26queryText%3D%28%28Design%2C+Automation+.AND.+Test+in+Europe+Conference+.AND.+Exhibition+.LB.DATE.RB.%29+AND+2011%29",2015/06/23 14:57:32
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Generator based approach for analog circuit and layout design and optimization","Graupner, A.; Jancke, R.; Wittmann, R.","Zentrum Mikroelektron. Dresden AG, Dresden, Germany","Design, Automation & Test in Europe Conference & Exhibition (DATE), 2011","20110505","2011","","","1","6","Layout generation remains a critical bottleneck in analog circuit design. It is especially distracting when re-using an existing design for a similar specification or when transferring a working design to a new technology. This paper presents a new methodology for layout generation of analog circuits that is based on a modular circuit design and a so-called ""executable design flow description"". This is created once manually and allows to describe the layout in a technology independent and parameterizable manner assuring a consistent view of circuit and layout design. Complex layouts can be created in negligible time, achieving an early involvement of layout effects in the circuit design. Furthermore, the parameterization of the design description allows simplified technology transfer and seamless access to sizing tools.","1530-1591","978-1-61284-208-0","","10.1109/DATE.2011.5763267","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5763267","analog circuits;circuit design;layout design;parametrizable design cells","Analog circuits;Automation;Design automation;Generators;IP networks;Layout;Optimization","analogue circuits;circuit layout;network synthesis","analog circuit design;executable design flow description;generator-based approach;layout design;layout generation;modular circuit design;working design","","1","","13","","","14-18 March 2011","","IEEE","IEEE Conference Publications"
"Adaptive test optimization through real time learning of test effectiveness","Arslan, B.; Orailoglu, A.","","Design, Automation & Test in Europe Conference & Exhibition (DATE), 2011","20110505","2011","","","1","6","Production test suites include a large number of redundant test patterns due to the inclusion of multiple test types with overlapping defect detection and the use of simple fault models for test generation. Identification and elimination of ineffective test patterns promises a significant reduction in test cost. This paper proposes a test framework that learns, without extensive data collection and at no additional test time, the effectiveness of individual test patterns during production testing by getting defect detection feedback from a dynamic test flow. The proposed technique is further capable of adapting to changes in the underlying defect mechanisms by tracking the defect detection trend of test patterns.","1530-1591","978-1-61284-208-0","","10.1109/DATE.2011.5763231","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5763231","","Convergence;Correlation;Optimization;Production;Redundancy;Silicon;Testing","fault diagnosis;production testing","adaptive test optimization;defect detection feedback;dynamic test flow;multiple test types;overlapping defect detection;production test suites;production testing;real time learning;redundant test patterns;simple fault models;test effectiveness;test framework;test generation","","3","","21","","","14-18 March 2011","","IEEE","IEEE Conference Publications"
"Systematic design of a programmable low-noise CMOS neural interface for cell activity recording","Lopez, C.M.; Musa, S.; Bartic, C.; Puers, R.; Gielen, G.; Eberle, W.","IMEC, Leuven, Belgium","Design, Automation & Test in Europe Conference & Exhibition (DATE), 2011","20110505","2011","","","1","6","The increasing electrode density in multielectrode arrays and the use of new materials for electrode fabrication are motivating the migration from passive to active neuroprobes. Numerous circuit design challenges for the implementation of optimal integrated neural recording systems are still present and need to be addressed. In this paper we present the systematic design of a programmable low-noise multi-channel neural interface that can be used for the recording of neural activity in in vitro and in vivo experiments. The design methodology includes modeling and simulation of important parameters, allowing the definition, optimization and testing of the architecture and the circuit blocks. In the proposed architecture, individual channel programmability is provided in order to address different neural signals and electrode characteristics. A 16-channel fully-differential architecture is fabricated in a 0.35 μm CMOS technology, with a die size of 5.6 mm × 4.5 mm. Gains (40-75.6 dB) and band-pass filter cut-off frequencies (1-6000 Hz) can be digitally programmed using 7 bits per channel and a serial interface. The circuit consumes a maximum of 1.8 mA from a 3.3 V supply and the measured input-referred noise is between 2.3 and 2.9 μV<sub>rms</sub> for the different configurations. We successfully performed simultaneous recordings of action potential signals, using different electrode characteristics in in vitro experiments.","1530-1591","978-1-61284-208-0","","10.1109/DATE.2011.5763139","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5763139","","Electrodes;Gain;Impedance;Multiplexing;Noise;Noise measurement;Signal resolution","CMOS integrated circuits;band-pass filters;biomedical electrodes;integrated circuit design","active neuroprobes;band-pass filter;cell activity recording;current 1.8 mA;electrode density;frequency 1 Hz to 6000 Hz;gain 40 dB to 75.6 dB;integrated neural recording systems;multielectrode arrays;neural activity;passive neuroprobes;programmable low-noise CMOS neural interface;size 0.35 mum;size 4.5 mm;size 5.6 mm;systematic design;voltage 3.3 V","","0","","18","","","14-18 March 2011","","IEEE","IEEE Conference Publications"
"2011 EDAA/ACM SIGDA PhD Forum at DATE in Grenoble","","","Design, Automation & Test in Europe Conference & Exhibition (DATE), 2011","20110505","2011","","","1","2","The EDAA/ACM PhD forum is part of the DATE Conference and hosted by ACM SIGDA and the European Design Automation Association (EDAA). It offers the opportunity for PhD students to present their thesis work to a broad audience in the design, automation and test community from academia and industry. During the presentation at the DATE Conference, it helps students to establish contacts. Also, representatives from industry and academia get a glance of state-of-the-art research in design, automation and test. The review process resulted in the selection of the PhD students listed below. We thank the EDAA, ACM SIGDA and DATE for making this Forum possible. Peter Marwedel (Chair, 2011 EDAA I A CM PhD Forum at DATE).","1530-1591","978-1-61284-208-0","","10.1109/DATE.2011.5763002","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5763002","","","","","","0","","","","","14-18 March 2011","","IEEE","IEEE Conference Publications"
"Logic synthesis and physical design: Quo vadis?","De Micheli, G.","EPF Lausanne, Lausanne, Switzerland","Design, Automation & Test in Europe Conference & Exhibition (DATE), 2011","20110505","2011","","","1","1","Virtually all current integrated circuits and systems would not exist without the use of logic synthesis and physical design tools. These design technologies were developed in the last fifty years and it is hard to say if they have come to full maturity. Physical design evolved from methods used for printed-circuit boards, where the classic problems of placement and routing surfaced for the first time. Logic synthesis evolved in a different trajectory, starting from the classic works on switching theory, but took a sharp turn in the eighties when multi-level logic synthesis, coupled to semicustom technologies, provided designers with a means to map models in hardware description languages into netlists ready for physical design. The clear separation between logic and physical design tasks enabled the development of effective design tool flows, where signoff could be done at the netlist level. Nevertheless, the relentless downscaling of semiconductor technologies forced this separation to disappear, once circuit delays became interconnect-dominated. Since the nineties, design flows combined logic and physical design tools to address the so-called timing closure problem, i.e., to reduce the designer effort to synthesize a design that satisfies all timing constraints. Despite many efforts in various directions, most notably with the use of the fixed timing methodology, this problem is not completely solved yet. The complexity of integrated logic and physical tool flows, as well as the decrease in design starts of large ASICs, limits the development of these flows to a few EDA companies.","1530-1591","978-1-61284-208-0","","10.1109/DATE.2011.5763015","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5763015","","","logic design;network synthesis","ASIC;hardware description languages;integrated circuits;logic synthesis;physical design tools;printed-circuit boards;semiconductor technologies;switching theory;timing closure problem","","0","","9","","","14-18 March 2011","","IEEE","IEEE Conference Publications"
"System-assisted analog mixed-signal design","Shanbhag, N.; Singer, A.","Dept. of Electr. & Comput. Eng., Univ. of Illinois at Urbana-Champaign, Urbana, IL, USA","Design, Automation & Test in Europe Conference & Exhibition (DATE), 2011","20110505","2011","","","1","6","In this paper, we propose a system-assisted analog mixed-signal (SAMS) design paradigm whereby the mixed-signal components of a system are designed in an application-aware manner in order to minimize power and enhance robustness in nanoscale process technologies. In a SAMS-based communication link, the digital and analog blocks from the output of the information source at the transmitter to the input of the decision device in the receiver are treated as part of the composite channel. This comprehensive systems-level view enables us to compensate for impairments of not just the physical communication channel but also the intervening circuit blocks, most notably the analog/mixed-signal blocks. This is in stark contrast to what is done today, which is to treat the analog components in the transmitter and the analog front-end at the receiver as transparent waveform preservers. The benefits of the proposed system-aware mixed-signal design approach are illustrated in the context of analog-to-digital converters (ADCs) for high-speed links. CAD challenges that arise in designing system-assisted mixed-signal circuits are also described.","1530-1591","978-1-61284-208-0","","10.1109/DATE.2011.5763242","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5763242","","Bit error rate;Converters;Latches;Nanoscale devices;Noise;Receivers;Solid modeling","integrated circuit design;mixed analogue-digital integrated circuits","SAMS-based communication link;analog blocks;analog-to-digital converters;analog/mixed-signal blocks;circuit blocks;digital blocks;information source;mixed-signal components;nanoscale process technologies;physical communication channel;system-assisted analog mixed-signal design;system-aware mixed-signal design;transmitter;transparent waveform preservers","","0","","14","","","14-18 March 2011","","IEEE","IEEE Conference Publications"
"Design-for-test methodology for non-scan at-speed testing","Banga, M.; Rahagude, N.; Hsiao, M.S.","Bradley Dept. of ECE, Virginia Tech, Blacksburg, VA, USA","Design, Automation & Test in Europe Conference & Exhibition (DATE), 2011","20110505","2011","","","1","6","While scan-based testing achieves a high fault coverage, it requires long test application times and substantial tester memory, in addition to the overhead in chip area and high test power. Functional testing, on the other hand, suffers from low coverage but can be applied at-speed. In this paper, we propose a novel three-step design-for-test (DFT) methodology which enhances the performance of functional testing to a great extent. In the first step we expand the state space of the circuit beyond functionally reachable space without scan or reset. These new states create conditions to activate/propagate fault effects that are otherwise hard-to-detect. Since structural correlation between D flip-flops (DFFs) of a circuit restricts its state space variation, the second step consists of partitioning the DFFs into different groups that helps to break such correlations. In the third step, we make internal hard-to-observe points in the circuit more observable by directly XORing them with selected primary outputs. This method can be applied at-speed (since no scan shifting is involved) saving significant amount of test application time, with comparable area overhead as scan-based DFT. Our experiments on large ISCAS'89 and ITC'99 benchmarks show that we are able to achieve very high non-scan fault coverages while simultaneously reducing the test application time (114×) as compared to scan based techniques.","1530-1591","978-1-61284-208-0","","10.1109/DATE.2011.5763041","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5763041","","Automatic test pattern generation;Circuit faults;Discrete Fourier transforms;Logic gates;Observability;Pins","design for testability;flip-flops;state-space methods","D flip-flops;design-for-test methodology;fault coverage;functional testing;scan-based testing;state space","","1","","16","","","14-18 March 2011","","IEEE","IEEE Conference Publications"
"Multidimensional parametric test set optimization of wafer probe data for predicting in field failures and setting tighter test limits","Drmanac, D.; Sumikawa, N.; Winemberg, L.; Wang, L.-C.; Abadir, M.S.","Univ. of California, Santa Barbara, CA, USA","Design, Automation & Test in Europe Conference & Exhibition (DATE), 2011","20110505","2011","","","1","6","This work proposes a wafer probe parametric test set optimization method for predicting dies which are likely to fail in the field based on known in-field or final test fails. Large volumes of wafer probe data across 5 lots and hundreds of parametric measurements are optimized to find test sets that help predict actually observed test escapes and final test failures. Simple rules are generated to explain how test limits can be tightened in wafer probe to prevent test escapes and final test fails with minimal overkill. The proposed method is evaluated on wafer probe data from a current automotive IC with near zero DPPM requirements resulting in improved test quality and reduced test cost.","1530-1591","978-1-61284-208-0","","10.1109/DATE.2011.5763135","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5763135","","Decision trees;Failure analysis;Optimization;Performance evaluation;Probes;Support vector machines;Training","automotive electronics;integrated circuit testing;optimisation","automotive IC;field failures;multidimensional parametric test set optimization;wafer probe data","","5","","9","","","14-18 March 2011","","IEEE","IEEE Conference Publications"
"Towards thermally-aware design of 3D MPSoCs with inter-tier cooling","Sabry, M.M.; Sridhar, A.; Atienza, D.; Temiz, Y.; Leblebici, Y.; Szczukiewicz, S.; Borhani, N.; Thome, J.R.; Brunschwiler, T.; Michel, B.","Embedded Syst. Lab. (ESL), Ecole Polytech. Fed. de Lausanne (EPFL), Lausanne, Switzerland","Design, Automation & Test in Europe Conference & Exhibition (DATE), 2011","20110505","2011","","","1","6","New tendencies envisage 3D Multi-Processor System-On-Chip (MPSoC) design as a promising solution to keep increasing the performance of the next-generation high-performance computing (HPC) systems. However, as the power density of HPC systems increases with the arrival of 3D MPSoCs, supplying electrical power to the computing equipment and constantly removing the generated heat is rapidly becoming the dominant cost in any HPC facility. Thus, both power and thermal/cooling implications play a major role in the design of new HPC systems, given the energy constraints in our society. Therefore, EPFL, IBM and ETHZ have been working within the CMOSAIC Nano-Tera.ch program project in the last three years on the development of a holistic thermally-aware design. This paper presents the exploration in CMOSAIC of novel cooling technologies, as well as suitable thermal modeling and system-level design methods, which are all necessary to develop 3D MPSoCs with inter-tier liquid cooling systems. As a result, we develop energy-efficient run-time thermal control strategies to achieve energy-efficient cooling mechanisms to compress almost 1 Tera nano-sized functional units into one cubic centimeter with a 10 to 100 fold higher connectivity than otherwise possible. The proposed thermally-aware design paradigm includes exploring the synergies of hardware-, software- and mechanical-based thermal control techniques as a fundamental step to design 3D MPSoCs for HPC systems. More precisely, we target the use of inter-tier coolants ranging from liquid water and two-phase refrigerants to novel engineered environmentally friendly nano-fluids, as well as using specifically designed micro-channel arrangements, in combination with the use of dynamic thermal management at system-level to tune the flow rate of the coolant in each micro-channel to achieve thermally-balanced 3D-ICs. Our management strategy prevents the system from surpassing the given threshold temperature while achieving up to 67%- reduction in cooling energy and up to 30% reduction in system-level energy in comparison to setting the flow rate at the maximum value to handle the worst-case temperature.","1530-1591","978-1-61284-208-0","","10.1109/DATE.2011.5763237","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5763237","","Coolants;Heat transfer;Heating;Liquid cooling;Solid modeling;Three dimensional displays","cooling;multiprocessing systems;power aware computing;system-on-chip","3D MPSoC;CMOSAIC Nano-Tera.ch program project;EPFL;ETHZ;HPC systems;IBM;dynamic thermal management;energy-efficient cooling mechanisms;energy-efficient run-time thermal control strategies;inter-tier liquid cooling systems;multi-processor system-on-chip;next-generation high-performance computing;thermally-aware design","","5","","18","","","14-18 March 2011","","IEEE","IEEE Conference Publications"
"Exploiting Network-on-Chip structural redundancy for a cooperative and scalable built-in self-test architecture","Strano, A.; Go&#x0301;mez, C.; Ludovici, D.; Favalli, M.; Gomez, M.E.; Bertozzi, D.","ENDIF, Univ. of Ferrara, Ferrara, Italy","Design, Automation & Test in Europe Conference & Exhibition (DATE), 2011","20110505","2011","","","1","6","This paper proposes a built-in self-test/self-diagnosis procedure at start-up of an on-chip network (NoC). Concurrent BIST operations are carried out after reset at each switch, thus resulting in scalable test application time with network size. The key principle consists of exploiting the inherent structural redundancy of the NoC architecture in a cooperative way, thus detecting faults in test pattern generators too. At-speed testing of stuck-at faults can be performed in less than 1200 cycles regardless of their size, with an hardware overhead of less than 11%.","1530-1591","978-1-61284-208-0","","10.1109/DATE.2011.5763109","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5763109","","Built-in self-test;Circuit faults;Communication channels;Multiplexing;Routing;Switches","built-in self test;network-on-chip","NoC architecture;at-speed testing;built-in self-test architecture;concurrent BIST operations;network size;network-on-chip;scalable test application time;self-diagnosis procedure;structural redundancy;stuck-at faults;test pattern generators","","8","","27","","","14-18 March 2011","","IEEE","IEEE Conference Publications"
