"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&matchBoolean%3Dtrue%26searchField%3DSearch_All%26queryText%3D%28%28Design%2C+Automation+and+Test+in+Europe+Conference+and+Exhibition%29+AND+2004%29",2015/06/23 14:53:54
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Evaluation of an object-oriented hardware design methodology for automotive applications","Bannow, N.; Haug, K.","Autom. Electron. - Driver Assistance Syst., Robert Bosch GmbH, Stuttgart, Germany","Design, Automation and Test in Europe Conference and Exhibition, 2004. Proceedings","20040308","2004","3","","268","273 Vol.3","In this paper we present results in using the new object-oriented design approach OSSS (ODETTE system synthesis subset). The methodology and tools of the ODETTE (object-oriented co-design and functional test techniques) project have been developed within the context of the IST programme of the European Commission. Main focus of OSSS lies in the field of hardware design and in synthesis capability. The strategy is based on an extension of the synthesizable subset of standard systemC. The approach supports real object-oriented and synthesizable design features like classes, inheritance, templates, polymorphism and global object access. Therefore OSSS promises high efficiency in sense of capability to handle complex designs, faster development time, improved code quality and faster time to market. In contrast, standard systemC is also based on C++ constructs, but no object-oriented constructs are available yet for a synthesizable system description. We have evaluated OSSS on an automotive design example. It was chosen for the implementation of a component that is part of all video projects: A camera's exposure control unit (ExpoCU). The first main goal that was achieved is a synthesizable design by the automatic generation of an FPGA netlist from an OSSS description. Furthermore we have also proved the methodology to fulfill industrial requirements such as usability for complex system development, integration of existing IP, improved code quality and decreased development effort. Comparison will be done against existing VHDL based design flow. We especially focus on the implementation and testability by comparing the new object-oriented synthesis approach with a standard VHDL flow by laying emphasis on synthesizability. OSSS and equivalent kinds of methodology show a large potential to handle new generations of complex HW-SW systems. Moreover the gap between increasing design complexity and available methodologies already now gets bigger and bigger and thus needs to be closed by new solutions such as OSSS.","1530-1591","0-7695-2085-5","","10.1109/DATE.2004.1269247","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1269247","","Automatic control;Automotive applications;Automotive engineering;Control system synthesis;Design methodology;Electrical equipment industry;Field programmable gate arrays;Hardware;Testing;Time to market","C++ language;field programmable gate arrays;hardware description languages;hardware-software codesign;object-oriented methods","C++ constructs;FPGA netlist;ODETTE system synthesis subset;VHDL based design flow;automotive design;cameras exposure control unit;complex system development;field programmable gate array;global object access;hardware description languages;object oriented codesign and functional test techniques;object oriented hardware design;polymorphism;standard systemC","","0","","14","","","16-20 Feb. 2004","","IEEE","IEEE Conference Publications"
"Improving design and verification productivity with VHDL-200x","Bailey, S.; Marschner, E.; Bhasker, J.; Lewis, J.; Ashenden, P.","Model Technol., Mentor Graphics Corp., Beaverton, OR, USA","Design, Automation and Test in Europe Conference and Exhibition, 2004. Proceedings","20040308","2004","3","","332","333 Vol.3","VHDL is a critical language for RTL design and is a major component of the $200+ million RTL simulation market. Many users prefer to use VHDL for RTL design as the language continues to provide desired characteristics in design safety, flexibility and maintainability. While VHDL has provided significant value for digital designers since 1987, it has had only one significant language revision in 1993. It has taken many years for design state-of-practice to catch-up to and, in some cases, surpass the capabilities that have been available in VHDL for over 15 years. Last year, the VHDL analysis and standardization group (VASG), which is responsible for the VHDL standard, received clear indication from the VHDL community that it was now time to look at enhancing VHDL. In response to the user community, VASG initiated the VHDL-200x project. VHDL-200x will result in at least two revisions of the VHDL standard. The first revision is planned to be completed next year (2004) and will include a C language interface (VHPI); a collection of high user value enhancements to improve designer productivity and modeling capability and potential inclusion of assertion-based verification and testbench modeling enhancements. A second revision is planned to follow about2 years later. This paper focuses on the 1<sup>st</sup> revision enhancements.","1530-1591","0-7695-2085-5","","10.1109/DATE.2004.1269266","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1269266","","Design automation;Economic forecasting;Electronic design automation and methodology;Graphics;Predictive models;Productivity;Safety;Sensor arrays;Standardization;Testing","C language;data structures;formal verification;hardware description languages","C language interface;RTL design;RTL simulation market;VHDL analysis and standardization group;VHDL-200x;assertion based verification;register transfer level;testbench modeling enhancements;verification productivity;verilog hardware description language","","0","","8","","","16-20 Feb. 2004","","IEEE","IEEE Conference Publications"
"Qualification and integration of complex I/O in SoC design flows","Abraham, J.; Rao, G.","Silicon Correlation Div., Magma Design Autom., Santa Clara, CA, USA","Design, Automation and Test in Europe Conference and Exhibition, 2004. Proceedings","20040308","2004","3","","286","291 Vol.3","Low power, high speed, and reduced cost requirements force integration of specialized Intellectual Property (IP) like complex I/O blocks on a system on chip (SoC). Today designers have access to a variety of specialized IP blocks and cells for use in SoC design flows. Complex I/O appear in a myriad of standards such as USB 1.0/1.1/2.0, IEEE 1394 a/b (firewire), SSTL, HSTL, PCl-X, LVDS, and more. These new standards are driven by consumer's demand for bandwidth and capability, and the industry's desire to reuse proven design blocks in vastly different applications and domains. Integration of these specialized IP blocks introduces increased complexity to design flows. For example, digital designs must now consider the analog like properties of some complex I/O. This paper discusses the uniqueness of embedding complex I/O in a SoC. The features and properties that differentiate complex I/O from standard design practices will be described. Finally methodologies for characterizing and building accurate digital abstractions of I/O will be presented.","1530-1591","0-7695-2085-5","","10.1109/DATE.2004.1269252","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1269252","","Costs;Design automation;Energy consumption;Failure analysis;Firewire;Leakage current;Performance analysis;Qualifications;Silicon;Timing","nanotechnology;system-on-chip","SoC design flows;complex I/O design;complex input/output design;digital design;intellectual property integration;nanotechnology;system on chip design flows","","2","","10","","","16-20 Feb. 2004","","IEEE","IEEE Conference Publications"
"DFY/DFM - design for yield and manufacturability (industrial tutorial)","Ripp, A.; Sommer, R.; Hennig, E.; Pronath, M.; Ripp, A.","MunEDA GmbH","Design, Automation and Test in Europe Conference and Exhibition, 2004. Proceedings","20040308","2004","1","","xxxi","xxxi","Summary form only given, as follows. The tutorial presents an introduction into ""DfY/DfM - Design for Yield and Manufacturability"" covering basics of analogue circuit simulation, statistical analysis and design centering from both methodology/implementation as well as from the industrial application side. The tutorial presents the following six topics: introduction into DfY/DfM, basics of analogue circuit simulation, methodology for statistical circuit analysis and yield optimisation, software solutions and design flow integration, design flow specific industrial applications and use cases closing with an outlook on actual and future challenges in the DfY/DfM area regarding a global design environment. Intended audience: analogue- and mixed-signal circuit designers, CAD- and design-support engineers (library management, technology migration and design reuse, process characterisation)","1530-1591","0-7695-2085-5","","10.1109/DATE.2004.1268807","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1268807","","Algorithm design and analysis;Application software;Circuit simulation;Design automation;Design for manufacture;Hardware;Manufacturing industries;Silicon;Tutorial","","","","0","","","","","16-20 Feb. 2004","","IEEE","IEEE Conference Publications"
"Utilizing formal assertions for system design of network processors","Xi Chen; Yan Luo; Hsieh, H.; Laxmi Bhuyan; Balarin, F.","California Univ., Riverside, CA, USA","Design, Automation and Test in Europe Conference and Exhibition, 2004. Proceedings","20040308","2004","3","","126","131 Vol.3","System level modeling with executable languages such as C/C++ has been crucial in the development of large electronic systems from general processors to application specific designs. To make sure that the executable models behave as they should, the designers often have to ""eye-ball"" the simulation traces and at best, apply simple ""assert"" statements or write simple trace checkers in some scripting languages. The problem is the lack of a concise and formal method to specify and check desired properties, whether they be functional or performance in nature. In this paper, we apply assertion checking methodology to the system design of network processors. Functional and performance assertions, based on linear temporal logic and logic of constraints, are written during the design process. Trace checkers and simulation monitors are automatically generated to validate particular simulation runs or to analyze their performance characteristics. Several categories of assertions are checked throughout the design process, such as equivalence, functionality, transaction, and performance. We demonstrate that the assertion-based methodology is very useful for both system level verification and design exploration.","1530-1591","0-7695-2085-5","","10.1109/DATE.2004.1269218","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1269218","","Analytical models;Automata;Character generation;Design methodology;Embedded software;Laboratories;Logic design;Performance analysis;Process design;System-level design","computer networks;formal verification;systems analysis;temporal logic","C language;C++ language;assertion based methodology;electronic systems;executable languages;formal assertions;formal method;linear temporal logic;network processor system design;scripting languages;system level modeling;system level verification","","4","1","11","","","16-20 Feb. 2004","","IEEE","IEEE Conference Publications"
"Test infrastructure design for the Nexperia™ home platform PNX8550 system chip","Goel, S.K.; Kuoshu Chiu; Marinissen, E.J.; Nguyen, T.; Oostdijk, S.","Philips Res. Lab., Eindhoven, Netherlands","Design, Automation and Test in Europe Conference and Exhibition, 2004. Proceedings","20040308","2004","3","","108","113 Vol.3","Philips has adopted a modular manufacturing test strategy for its SOCs that are part of the Nexperia™ home platform. The on-chip infrastructure that enables modular testing consists of wrappers and test access mechanisms (TAMs). Optimizing that infrastructure minimizes the test application time and helps to fit the test data into the ATE vector memory. This paper presents the test architecture design for the chiplet-based PNX8550, the most complex Nexperia™ SOC designed to date. Significant savings in test time and TAM wires could be obtained with the help of TR-ARCHITECT, an in-house tool for automated design of SOC test architectures.","1530-1591","0-7695-2085-5","","10.1109/DATE.2004.1269215","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1269215","","Automatic testing;Consumer electronics;Electronic equipment testing;Laboratories;Logic testing;Manufacturing;Semiconductor device manufacture;Semiconductor device testing;System testing;Wires","automatic test equipment;integrated circuit design;integrated circuit testing;system-on-chip","ATE vector memory;Nexperia home platform;PNX8550 system chip;SOC test architecture design;automated design;automatic test equipment;chiplet based PNX8550;modular testing;system on chip;test access mechanism wires;test data;test infrastructure design","","18","","13","","","16-20 Feb. 2004","","IEEE","IEEE Conference Publications"
"Designing self test programs for embedded DSP cores","Rizk, H.; Papachristou, C.; Wolff, F.","Dept. of Electr. Eng. & Comput. Sci., Case Western Reserve Univ., Cleveland, OH, USA","Design, Automation and Test in Europe Conference and Exhibition, 2004. Proceedings","20040308","2004","2","","816","821 Vol.2","This paper describes a self test program design technique for embedded DSP cores. The method requires minimal knowledge of the core's internals and minimal insertion of external LFSR hardware, without scan insertions. The test program consists of a small set of instructions which operate iteratively on pseudorandom data generated by the LFSRs to fully test the DSP core components. The method uses instruction-based test metrics and a program template as a blueprint to generate the test program. The self test scheme has been successfully applied on an industrial-strength DSP core and the results compare favorably to other methods using ATPG and pseudorandom BIST.","1530-1591","0-7695-2085-5","","10.1109/DATE.2004.1268982","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1268982","","Automatic test pattern generation;Automatic testing;Bandwidth;Built-in self-test;Controllability;Digital signal processing;Hardware;Observability;System testing;System-on-a-chip","automatic test pattern generation;built-in self test;digital signal processing chips;embedded systems;random number generation;shift registers","ATPG;LFSR hardware;automatic test pattern generation;built in self test;digital signal processor;embedded DSP core;industrial strength DSP core;instruction based test metrics;linear feedback shift register;program template;pseudorandom BIST;pseudorandom data;self test program design","","1","","11","","","16-20 Feb. 2004","","IEEE","IEEE Conference Publications"
"A 0.18 μm CMOS implementation of on-chip analogue test signal generation from digital test patterns","Rolindez, L.; Mir, S.; Prenat, G.; Bounceur, A.","Reliable Mixed-signal Syst. Group, TIMA Lab., Grenoble, France","Design, Automation and Test in Europe Conference and Exhibition, 2004. Proceedings","20040308","2004","1","","704","705 Vol.1","The test of analogue and mixed-signal (AMS) cores requires the use of expensive AMS testers and accessibility to internal analogue nodes. The test cost can be considerably reduced by the use of built-in-self-test (BIST) techniques. One of these techniques consists of generating analogue test signals from digital test patterns (obtained via ΣΔ modulation) and converting the responses of the analogue modules into digital signatures that are compared with the expected ones. This paper presents an implementation of the analogue test signal generation part that includes programmability of the circuit blocks, leading to an improvement of performance and a reduction of circuit size with respect to previous approaches. A 0.18 μm CMOS circuit has been designed and fabricated, allowing the generation of test signals ranging from 10 Hz to 1 MHz.","1530-1591","0-7695-2085-5","","10.1109/DATE.2004.1268939","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1268939","","Circuit testing;Clocks;Frequency;Low pass filters;Quantization;Sampling methods;Shift registers;Signal generators;System testing;Test pattern generators","CMOS integrated circuits;analogue integrated circuits;built-in self test;integrated circuit testing;mixed analogue-digital integrated circuits;sigma-delta modulation;signal sampling","0.18 micron;10 Hz to 1 MHz;AMS testers;CMOS;Sigma-Delta modulation;analogue and mixed-signal cores;analogue test signals;built-in-self-test;circuit blocks programmability;digital test patterns;internal analogue nodes;on-chip generation;test signal generation","","3","","3","","","16-20 Feb. 2004","","IEEE","IEEE Conference Publications"
"A design methodology for the exploitation of high level communication synthesis","Bruschi, F.; Bombana, M.","Politecnico di Milano, Italy","Design, Automation and Test in Europe Conference and Exhibition, 2004. Proceedings","20040308","2004","3","","180","185 Vol.3","In this paper we analyse some methodological concerns that have to be faced in a design flow which contains automatic synthesis phases from high-level, system descriptions. In particular, the issues related to the synthesis of the communication between the system elements are considered. The context in which the analysis is performed is the design flow proposed in the ODETTE project: in this ambient, systemC is exploited in order to provide efficient system-level models; after that, the systemC+ systemC subset and extensions can be used to get a refined description that, despite the use of object oriented features such as polymorphism and inheritance, can be automatically synthesised by means of the ODETTE tools. Still, the problem of interfacing the hardware synthesised with the other elements of the design (memories, peripherals) remains an important issue. In order to face this problem, we propose a pattern that can be used to design bus interfaces that allow both an high level of abstraction in the communication on the ""user"" side, and automatic synthesis by the ODETTE tools. In order to do this, OSSS global objects are exploited to implement the communication between the application and the interface. After presenting the general methodology, a specific library interface is presented, that could connect the device under design to a PCI bus. In order to prove the viability of the approach, an example of synthesis of an example, from the system level down to the RT level is performed.","1530-1591","0-7695-2085-5","","10.1109/DATE.2004.1269227","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1269227","","Context modeling;Design methodology;Hardware;Libraries;Object oriented modeling;Performance analysis;Protocols;Prototypes;Software prototyping;Technological innovation","high level synthesis;object-oriented methods;peripheral interfaces;systems analysis","PCI bus;bus interface design;high level communication synthesis;object oriented features;peripheral component interconnect bus;systemC subset;systemC+ subset","","0","1","5","","","16-20 Feb. 2004","","IEEE","IEEE Conference Publications"
"Nine-coded compression technique with application to reduced pin-count testing and flexible on-chip decompression","Tehranipour, M.; Nourani, M.; Chakrabarty, K.","Center for Integrated Circuits & Syst., Texas Univ. Dallas, Richardson, TX, USA","Design, Automation and Test in Europe Conference and Exhibition, 2004. Proceedings","20040308","2004","2","","1284","1289 Vol.2","This paper presents a new test data compression technique based on a compression code that uses exactly nine codewords. In spite of its simplicity, it provides significant reduction in test data volume and test application time. In addition, the decompression logic is very small and independent of the precomputed test data set. Our technique leaves many don't-care bits unchanged in the compressed test set, and these bits can be filled randomly to detect non-modeled faults. The proposed technique can be efficiently adopted for single- or multiple-scan chain designs to reduce test application time and pin requirement. Experimental results for ISCAS'89 benchmarks illustrate the flexibility and efficiency of the proposed technique.","1530-1591","0-7695-2085-5","","10.1109/DATE.2004.1269072","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1269072","","Application software;Automatic testing;Bandwidth;Built-in self-test;Circuit faults;Circuit testing;System testing;System-on-a-chip;Tellurium;Test data compression","data compression;logic testing;system-on-chip","ISCAS89 benchmarks;decompression logic;flexible on-chip decompression;multiple scan chain designs;nine coded compression technique;reduced pin count testing;single scan chain designs;test data set","","24","","27","","","16-20 Feb. 2004","","IEEE","IEEE Conference Publications"
