"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&matchBoolean%3Dtrue%26searchField%3DSearch_All%26queryText%3D%28%28Design%2C+Automation+and+Test+in+Europe+Conference+and+Exhibition%29+AND+2003%29",2015/06/23 14:53:38
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Proceedings Design, Automation and Test in Europe Conference and Exhibition","","","Design, Automation and Test in Europe Conference and Exhibition, 2003","20031219","2003","","","","","The following topics are dealt with: ambient intelligence - visions and achievements; energy-efficient memory systems; uncertainty; power-aware design and synthesis; test data compression; operating system abstraction and targeting; embedded software forum; analysis of jitter and noise for analogue systems; semiconductor device modelling and simulation; embedded system scheduling and analysis; DFT and BIST recent advances; analogue and RF modelling, simulation and optimisation; architectural level synthesis; scheduling in reconfigurable computing; delay testing and diagnosis; embedded operating systems for SoC; networks-on-chip; system level modelling; reconfigurable SoC; analogue and defect-oriented testing; energy aware software techniques; interconnect modelling and signal integrity; system level simulation; software optimisation; global approaches to layout synthesis; platform design and IP reuse methods; on-line testing and self-repair; safe automotive software development; mixed-signal design techniques; low power architectures; SoC testing; SAT based verification; highly integrated communication systems; chip estate zoning; asynchronous circuits; collaborative design and WWW-based tools; hardware/software codesign optimization; test pattern generation; low power software; application specific memory synthesis; CAD.","1530-1591","0-7695-1870-2","","10.1109/DATE.2003.1253577","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1253577","","Asynchronous logic circuits;Circuit noise;Circuit optimization;Collaborative work;Communication equipment;Data compression;Design automation;Design for testability;High-level synthesis;Integrated circuit design;Integrated circuit testing;Intelligent networks;Internet;Jitter;Mixed analog-digital integrated circuits;Operating systems;Processor scheduling;Reconfigurable architectures;Self-testing;Semiconductor device modeling;Semiconductor memories;Uncertain systems","CAD;Internet;asynchronous circuits;automatic test pattern generation;built-in self test;circuit noise;circuit optimisation;circuit simulation;data compression;design for testability;embedded systems;formal verification;groupware;hardware-software codesign;high level synthesis;industrial property;integrated circuit design;integrated circuit testing;intelligent networks;interconnections;jitter;low-power electronics;mixed analogue-digital integrated circuits;operating systems (computers);processor scheduling;reconfigurable architectures;semiconductor device models;semiconductor storage;system-on-chip;telecommunication equipment;uncertain systems","BIST;CAD;DFT;IP reuse;RF modelling;SAT based verification;SoC;WWW-based tools;ambient intelligence;analogue modelling;analogue system noise;application specific memory synthesis;asynchronous circuits;automotive software;chip estate zoning;collaborative design;delay testing;embedded software;energy aware software;energy-efficient memory systems;hardware/software codesign;high level synthesis;integrated communication systems;interconnect modelling;jitter;low power architectures;mixed-signal design;networks-on-chip;on-line testing;operating systems;optimisation;power-aware design;reconfigurable computing;scheduling;self-repair;semiconductor device modelling;signal integrity;simulation;test data compression;test pattern generation;uncertainty","","0","","","","","7-7 March 2003","","IEEE","IEEE Conference Publications"
"A fully qualified top-down and bottom-up mixed-signal design flow for non volatile memories technologies","Daglio, P.; Roma, C.","STMicroelectronics N.V., Milan, Italy","Design, Automation and Test in Europe Conference and Exhibition, 2003","20031219","2003","","","274","279 suppl.","The wide range and rapid increase in the complexity of EDA tools demand proven and safe design flows. This paper presents a complete and fully qualified mixed-signal top-down design flow for non volatile memory applications. It has been successfully applied to an embedded flash macrocell based design as well as to a 14 bit analog/digital converter with digital non linearity compensation manufactured in 0.18 μm proprietary flash technology. One remarkable feature of the proposed methodology is the high level of integration among EDA tools from different vendors and internally developed solutions. The mixed-signal domain has been really explored at all levels: functional, behavioural, VHDL/schematic and post layout with parasitic components. Furthermore, we propose a bottom-up methodology to generate and validate VHDL-AMS models for IP analog cells. All the illustrated features are integrated in a design flow which provides full compatibility and flexibility between analog and digital design steps to cut down time-to-design, improve time-to-market and streamline design quality.","1530-1591","0-7695-1870-2","","10.1109/DATE.2003.1186708","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1186708","","Automata;Circuit simulation;Circuit testing;Europe;Flowcharts;Macrocell networks;Nonvolatile memory;Software libraries;Switches;Threshold voltage","analogue-digital conversion;circuit CAD;circuit simulation;flash memories;integrated circuit design;integrated circuit modelling;random-access storage","0.18 micron;EDA tools integration;IP analog cells;VHDL-AMS models;analog/digital converter;bottom-up design;digital nonlinearity compensation;embedded flash macrocell;nonvolatile memories technologies;top-down mixed-signal design flow","","0","3","7","","","2003","","IEEE","IEEE Conference Publications"
"A multi-level design flow for incorporating IP cores: case study of 1D wavelet IP integration","Baganne, A.; Bennour, I.; Elmarzougui, M.; Gaiech, R.; Martin, E.","LESTER Lab., Univ. de Bretagne Sud, Lorient, France","Design, Automation and Test in Europe Conference and Exhibition, 2003","20031219","2003","","","250","255 suppl.","The design of high performance multimedia systems in a short time force us to use IP blocks in many designs. However, their correct integration in a design implies more complex verification problems. In this paper, we present a C++/SystemC based simulation flow at multiple levels of abstraction. Our approach is to use SystemC to describe both the application and a set of algorithmic IP cores to be incorporated throughout the design flow. Our methodology supports design refinement through four main abstraction levels, offers verification techniques at each level and allows the use of EDA co-verification tools. The use of C++/SystemC to model all parts of the system provides great flexibility and enables faster simulation compared to existing methodologies. An illustrative case study for wavelet based compression system design shows that our methodology supports efficient algorithmic specification, where IP models can be easily incorporated, modified and simulated in order to quickly evaluate alternative system implementation.","1530-1591","0-7695-1870-2","","10.1109/DATE.2003.1253837","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1253837","","Algorithm design and analysis;Computer aided software engineering;Design methodology;Electronic design automation and methodology;Frequency synchronization;Intellectual property;Multimedia systems;Protocols;Signal processing algorithms;Timing","C++ language;formal specification;formal verification;hardware-software codesign;industrial property;logic design;logic simulation;system-on-chip;wavelet transforms","1D wavelet transform IP integration;C++/SystemC based simulation;EDA co-verification tools;HW/SW co-design;IP block reuse;IP core incorporation;SoC design;abstraction levels;algorithmic specification;co-simulation design;intellectual property;multilevel design flow;system verification;systems-on-chip;wavelet based compression system;wavelet transform IP core","","2","","11","","","2003","","IEEE","IEEE Conference Publications"
"Layout-driven SOC test architecture design for test time and wire length minimization","Goel, S.K.; Marinissen, E.J.","Philips Res. Labs., Eindhoven, Netherlands","Design, Automation and Test in Europe Conference and Exhibition, 2003","20031219","2003","","","738","743","This paper extends existing SOC test architecture design approaches that minimize required tester vector memory depth and test application time, with the capability to minimize the wire length required by the test architecture. We present a simple, Yet effective wire length cost model for test architectures together with a new test architecture design algorithm that minimizes both test time and wire length. The user specifies the relative weight of the costs of test time versus wire length. In an integrated fashion, the algorithm partitions the total available TAM width over individual TAMs, assigns the modules to these TAMs, and orders the modules within one TAM such that the total cost is minimized. Experimental results on five benchmark SOCs show that we can ()brain savings of up to 86% in wiring costs at the expense of <4% in test time.","1530-1591","0-7695-1870-2","","10.1109/DATE.2003.1253695","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1253695","","Algorithm design and analysis;Circuit testing;Computer architecture;Cost function;Integrated circuit testing;Laboratories;Minimization;Partitioning algorithms;Wire;Wiring","circuit optimisation;integrated circuit layout;integrated circuit testing;modules;system-on-chip;wiring","TAM width;benchmark SOCs;layout-driven SOC test architecture;relative weight;test application time;test architectures;test time minimization;tester vector memory depth;total cost;wire length;wire length minimization;wiring costs","","17","","23","","","2003","","IEEE","IEEE Conference Publications"
"Polychrony for refinement-based design [high-level synthesis]","Talpin, J.; Le Guernic, P.; Shukla, S.K.; Gupta, R.; Doucet, F.","IRISA, INRIA, Sophia Antipolis, France","Design, Automation and Test in Europe Conference and Exhibition, 2003","20031219","2003","","","1172","1173","System design based on the so-called ""synchronous hypothesis"" consists of abstracting the nonfunctional implementation details of a system away and let one benefit from a focused reasoning on the logics behind the instants at which the system functionalities should be secured. From this point of view, synchronous design models and languages provide intuitive models for integrated circuits. This affinity explains the ease of generating synchronous circuits and verify their functionalities using compilers and related tools that implement this approach. In the relational model of the SIGNAL/POLYCHRONY design language/platform this affinity goes beyond the domain of purely synchronous circuits to embrace the context of architectures consisting of synchronous circuits and desynchronization protocols: GALS architectures. The unique features of this model are to provide the notion of polychrony: the capability to describe multiclocked (or partially clocked) circuits and systems; and to support formal design refinement, from the early stages of requirements specification, to the later stages of synthesis and deployment, and by using formal verification techniques.","1530-1591","0-7695-1870-2","","10.1109/DATE.2003.1253786","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1253786","","Circuit synthesis;Circuits and systems;Clocks;Context modeling;High level synthesis;Integrated circuit modeling;Logic design;Protocols;Signal design;Synchronous generators","asynchronous circuits;clocks;formal specification;formal verification;high level synthesis","GALS architectures;SIGNAL/POLYCHRONY design language/platform;asynchronous system;desynchronization protocols;formal design refinement;formal verification;hardware-software co-design;high-level synthesis;integrated circuit intuitive models;multiclocked circuits;partially clocked circuits;relational modeling;requirements specification;synchronous design models;synchronous hypothesis;system design","","0","","5","","","2003","","IEEE","IEEE Conference Publications"
"Transaction based design: another buzzword or the solution to a design problem?","Schlebusch, H.-J.; Smith, G.; Sciuto, D.; Gajski, D.; Mielenz, C.; Lennard, C.K.; Ghenassia, F.; Swan, S.; Kunkel, J.","Synopsys, Germany","Design, Automation and Test in Europe Conference and Exhibition, 2003","20031219","2003","","","876","877","Complex systems on chip (SoCs) present challenges in the design and verification process that cannot be adequately addressed by traditional methodologies based on register transfer descriptions. Some of the aspects are efficient design exploration based on component reuse, getting closure on the architecture, as well as early development, integration and verification of embedded software. In search for responses to these challenges, Transaction level modeling (TLM) has got quite some attention in the area of SoC design. This panel attempts to do a reality check on TLM from an engineering point of view. Questions to discuss are: Is the Transaction Level (TL) really useful for the design and/or for the verification of SoCs? How can TL speed up the design process and lowering the risk of design failures? What are the implications on tools, languages, and Intellectual Property (IP) used in the design/verification process? The panelists will share their thoughts on transaction based design and verification, and will discuss benefits and issues based on their experiences of applying transaction level methodologies.","1530-1591","0-7695-1870-2","","10.1109/DATE.2003.1253716","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1253716","","Europe;Testing","circuit CAD;integrated circuit design;integrated circuit modelling;system-on-chip","system-on-chip;transaction based design;transaction level modeling;verification process","","1","","","","","2003","","IEEE","IEEE Conference Publications"
"Circuit and platform design challenges in technologies beyond 90nm","Grundmann, B.; Galivanche, R.; Kundu, S.","Dept. of Design Technol., Intel Corp., Hillsboro, OR, USA","Design, Automation and Test in Europe Conference and Exhibition, 2003","20031219","2003","","","44","47","There are already a huge number of problems for silicon designers and it is likely to just get worse. Many of these problems are technical, associated with shrinking geometries and increasing architecture complexities, but there are a significant number that seem to be caused by procedurally related mistakes and issues. Many of the technical problems are solved and re-solved on a piecemeal basis, focusing on local optimizations of small design-space problems. Unfortunately, many of these local solutions really create a less apparent but larger inefficiency in the whole design flow. The reason for this is that few ever look at the whole design methodology, especially as it applies to large design teams. As a consequence, this lack of oversight for the whole methodology is causing project procedural problems and inefficiencies.","1530-1591","0-7695-1870-2","","10.1109/DATE.2003.1253585","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1253585","","Circuits;Costs;Design methodology;Design optimization;Geometry;History;Moore's Law;Silicon;Terminology;Transistors","design engineering;integrated circuit design;nanoelectronics;project engineering","90 nm;architecture complexity increase;circuit design;design flow inefficiency;design methodology;large design teams;local optimizations;nanoelectronics;platform design;procedurally related mistakes;shrinking geometries;technical problem solution","","2","","5","","","2003","","IEEE","IEEE Conference Publications"
"Test pattern compression using prelude vectors in fan-out scan chain with feedback architecture","Oh, N.; Kapur, R.; Williams, T.W.; Sproch, J.","Synopsys Inc., Mountain View, CA, USA","Design, Automation and Test in Europe Conference and Exhibition, 2003","20031219","2003","","","110","115","This paper proposes a new test compression technique that employs a fan-out scan chain with feedback (FSCANF) architecture. It allows us to use prelude vectors to resolve dependencies created by fanning out multiple scan chains from a single scan-in pin. This paper describes the new proposed architecture as well as the algorithm that generates compressed test vectors using a vertex coloring algorithm. The distribution of specified bits in each test pattern determines the compression ratio of the individual test pattern. Therefore, our technique optimizes the overall compression ratio and shows higher reduction in test data and application time than previous techniques, which use the extreme case of serializing all the scan chains in the presence of conflicts across the fanout scan chains. The FSCANF architecture has small hardware overhead and is independent of scan cell orders in the scan chains. Experimental results show that our technique significantly reduces both the test data volume and test application time in six of the largest ISCAS 89 sequential benchmark circuits compared to the previous techniques.","1530-1591","0-7695-1870-2","","10.1109/DATE.2003.1253595","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1253595","","Benchmark testing;Circuit testing;Cost function;Design for testability;Design optimization;Feedback;Flip-flops;Hardware;Power capacitors;Sequential analysis","boundary scan testing;circuit feedback;data compression;logic simulation;logic testing;optimisation","FSCANF;compressed test vectors;compression ratio optimization;fan-out scan chain architecture;feedback architecture;multiple scan chains;prelude vectors;single scan-in pin;test application time;test data reduction;test pattern compression;vertex coloring algorithm","","5","","4","","","2003","","IEEE","IEEE Conference Publications"
"A top-down microsystems design methodology and associated challenges","McCorquodale, M.S.; Gebara, F.H.; Kraver, K.L.; Marsman, E.D.; Senger, R.M.; Brown, R.B.","Solid State Electron. Lab., Michigan Univ., Ann Arbor, MI, USA","Design, Automation and Test in Europe Conference and Exhibition, 2003","20031219","2003","","","292","296 suppl.","An overview of microsystems technology is presented along with a discussion of the recent trends and challenges associated with its development. A typical bottom-up design methodology is described and we propose, in contrast, an efficient and effective top-down methodology. We illustrate its implementation with the development of a microsystem design that has been completed and fabricated in CMOS technology. Gaps in the tool capabilities are identified and suggestions for future directions in CAD tool support for microsystems technology are presented.","1530-1591","0-7695-1870-2","","10.1109/DATE.2003.1186711","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1186711","","CMOS technology;Chemical technology;Design automation;Design methodology;Digital integrated circuits;Hardware design languages;Magnetic domains;Micromechanical devices;Microprocessors;Wireless sensor networks","CMOS integrated circuits;circuit CAD;integrated circuit design;microcomputers;micromechanical devices;mixed analogue-digital integrated circuits","CAD tool support;CMOS technology;MEMS;actuating functions;bottom-up design;integrated circuit CAD tools;microelectromechanical systems;microsystems technology;mixed-signal circuit design;processing functions;sensing functions;top-down microsystems design methodology","","0","3","8","","","2003","","IEEE","IEEE Conference Publications"
"System level design of embedded controllers: knock detection, a case study in the automotive domain","Mangeruca, L.; Ferrari, A.; Sangiovanni-Vincentelli, A.; Pierantoni, A.; Pennese, M.","PARADES, Roma, Italy","Design, Automation and Test in Europe Conference and Exhibition, 2003","20031219","2003","","","232","237 suppl.","We present a case study in the design of automotive engine controllers: the development of a knock detection algorithm and its implementation in an optimized platform. The design problem is complicated by the need of using heterogeneous models of computation and different design environments. The use of different design environments, one for functional design and one for architectural design space exploration, requires to transform a model of computation into another We describe how we solved this problem and we present the final design with the trade-offs explored.","1530-1591","0-7695-1870-2","","10.1109/DATE.2003.1186700","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1186700","","Algorithm design and analysis;Automotive engineering;Computational modeling;Computer aided software engineering;Computer architecture;Control systems;Internal combustion engines;Pistons;Sparks;System-level design","automotive electronics;circuit CAD;circuit optimisation;embedded systems;high level synthesis;microcontrollers","architectural design space exploration;automotive engine controllers;embedded controllers;functional design;heterogeneous models;knock detection algorithm;optimized platform;system level design","","0","2","12","","","2003","","IEEE","IEEE Conference Publications"
