"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&queryText%3DISSCC%2C+2011+IEEE+International",2015/06/23 15:33:47
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Guest Editorial—Selected Papers From the 2011 IEEE International Solid-State Circuits Conference (ISSCC)","Ghovanloo, M.; Ham, D.","School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA","Biomedical Circuits and Systems, IEEE Transactions on","20111226","2011","5","6","501","502","The six papers in this special issue were selected from those presented at the 2011 IEEE International Solid-State Circuits Conference (ISSCC). These papers cover topics related to biological and healthcare applications.","1932-4545","","","10.1109/TBCAS.2011.2178349","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6111550","","Meetings;Solid state circuits;Special issues and sections","","","","0","","","","","Dec. 2011","","IEEE","IEEE Journals & Magazines"
"IEEE International Solid-State Circuits Conference (ISSCC 2011)","","","Solid-State Circuits, IEEE Journal of","20100422","2010","45","5","1088","1088","Prospective authors are requested to submit new, unpublished manuscripts for inclusion in the upcoming event described in this call for papers.","0018-9200","","","10.1109/JSSC.2010.2048779","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5453298","","","","","","0","","","","","May 2010","","IEEE","IEEE Journals & Magazines"
"IEEE International Solid-State Circuits Conference (ISSCC 2011)","","","Solid-State Circuits, IEEE Journal of","20100723","2010","45","8","1640","1640","Prospective authors are requested to submit new, unpublished manuscripts for inclusion in the upcoming event described in this call for papers.","0018-9200","","","10.1109/JSSC.2010.2060266","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5518505","","","","","","0","","","","","Aug. 2010","","IEEE","IEEE Journals & Magazines"
"Guest Editorial - Selected Papers from the 2012 IEEE International Solid-State Circuits Conference (ISSCC)","Burdett, A.; Ghovanloo, M.","Toumaz Ltd., Abingdon, U.K.","Biomedical Circuits and Systems, IEEE Transactions on","20130114","2012","6","6","521","522","THE IEEE International Solid-State Circuits Conference (ISSCC) is the flagship conference of the IEEE Solid-State Circuits Society and the foremost global forum for presenting advances in solid-state circuits and systems- on-a-chip. In 2010 and 2011, the IEEE Transactions on Biomedical Circuits and Systems highlighted select papers from the ISSCC conference on topics related to biological and healthcare applications, which were well received. This special issue once again features six select papers from the ISSCC 2012. This set of papers offers a sample of the rapidly expanding developments in solid-state circuits for health monitoring, therapeutics, diagnostics, and medical research applications. The selection of these papers, whose final decision was based on peer review, was coordinated with the Editor-in-Chief of the IEEE JOURNAL OF SOLID-STATE CIRCUITS, Prof. Un-Ku Moon, to avoid overlap with its ISSCC 2012 special issue, which will include biomedical papers as well. We also acknowledge the ISSCC 2012 General Chair, Prof. Anantha Chandrakasan and the Editor-in-Chief of the IEEE Transactions on Biomedical Circuits and Systems, Prof. Gert Cauwenberghs, for their support.","1932-4545","","","10.1109/TBCAS.2012.2236012","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6410477","","Meetings;Solid state circuits;Special issues and sections","","","","0","","","","","Dec. 2012","","IEEE","IEEE Journals & Magazines"
"A sub-electron readout noise CMOS image sensor with pixel-level open-loop voltage amplification","Lotto, C.; Seitz, P.; Baechler, T.","Heliotis, Root La&#x0308;ngenbold, Switzerland","Solid-State Circuits Conference Digest of Technical Papers (ISSCC), 2011 IEEE International","20110407","2011","","","402","404","An ultra-low-noise CMOS image sensor based on an alternative pixel circuit featuring pixel-level voltage amplification is reported. Besides a significant reduction in the contribution of electronic noise generated in column-level circuits, pixel-level voltage amplification achieves sub-electron noise of the pixel-level circuit even without any column-level low-pass filter.","0193-6530","978-1-61284-303-2","","10.1109/ISSCC.2011.5746370","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5746370","","CMOS image sensors;Capacitance;Noise;Pixel;Threshold voltage;Transistors","CMOS image sensors;integrated circuit noise;low noise amplifiers;readout electronics","column-level circuit;electronic noise reduction;pixel-level circuit;pixel-level open-loop voltage amplification;subelectron readout noise;ultra-low-noise CMOS image sensor","","1","","5","","","20-24 Feb. 2011","","IEEE","IEEE Conference Publications"
"A 300mm wafer-size CMOS image sensor with in-pixel voltage-gain amplifier and column-level differential readout circuitry","Yamashita, Y.; Takahashi, H.; Kikuchi, S.; Ota, K.; Fujita, M.; Hirayama, S.; Kanou, T.; Hashimoto, S.; Momma, G.; Inoue, S.","Canon, Kawasaki, Japan","Solid-State Circuits Conference Digest of Technical Papers (ISSCC), 2011 IEEE International","20110407","2011","","","408","410","In this paper, we describe the architecture of a wafer-size CMOS image sensor enabling to enlarge the size of the large-format sensor while maintaining good signal quality. The good signal quality is the key for a low-noise and high-frame rate image sensor. For this purpose, each pixel of our sensor has a programmable voltage amplifier. In addition, the differential readout circuitry on the column signal path ensures tolerance to common-mode noise and the drift of power/ground voltage.","0193-6530","978-1-61284-303-2","","10.1109/ISSCC.2011.5746373","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5746373","","CMOS image sensors;Conferences;Electronics packaging;Noise;Pixel;Sensors","CMOS image sensors;amplifiers","column-level differential readout circuitry;common-mode noise;high-frame rate image sensor;in-pixel voltage-gain amplifier;low-noise image sensor;power-ground voltage;programmable voltage amplifier;signal quality;size 300 mm;wafer-size CMOS image sensor","","1","","4","","","20-24 Feb. 2011","","IEEE","IEEE Conference Publications"
"A self-supplied inertial piezoelectric energy harvester with power-management IC","Aktakka, E.E.; Peterson, R.L.; Najafi, K.","Univ. of Michigan, Ann Arbor, MI, USA","Solid-State Circuits Conference Digest of Technical Papers (ISSCC), 2011 IEEE International","20110407","2011","","","120","121","Harvesting energy from ambient vibrations is a promising technology for fully autonomous wireless sensor nodes, which can give birth to new applications in biomedical, industrial, and environmental monitoring. There have been independent solutions in increasing the harvesting efficiency either on the mechanical harvester or on its power management circuitry. Recently, a piezo electric MEMS harvester using AIN was demonstrated to generate enough energy to autonomously power a wireless temperature sensor with a full-bridge rectifier built with off-the-shelf components. Meanwhile, AC-DC converters for piezoelectric harvesters have been designed to enable efficient power extraction, or efficient rectification of low-voltage outputs, and have been tested with commercial meso-scale piezoelectric beams. However, to realize an efficient stand-alone energy generator platform, it is necessary to integrate these efforts into a single low-volume system. This paper presents a self-supplied energy generator, which includes a MEMS harvester hybridly integrated with its power management circuitry for autonomous charging of an energy reservoir.","0193-6530","978-1-61284-303-2","","10.1109/ISSCC.2011.5746246","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5746246","","Generators;Logic gates;Micromechanical devices;Reservoirs;Schottky diodes;Silicon;Vibrations","AC-DC power convertors;bridge circuits;micromechanical devices;piezoelectric devices;rectifying circuits","AC-DC converter;AIN;ambient vibration;autonomous charging;energy generator platform;energy reservoir;full-bridge rectifier;inertial piezoelectric energy harvester;mesoscale piezoelectric beam;off-the-shelf component;piezoelectric MEMS harvester;power management circuitry;power-management IC;self-supplied energy generator;single low-volume system;wireless sensor node;wireless temperature sensor","","15","","7","","","20-24 Feb. 2011","","IEEE","IEEE Conference Publications"
"A low noise current readout architecture for fluorescence detection in living subjects","Heitz, R.T.; Barkin, D.B.; O'Sullivan, T.D.; Parashurama, N.; Gambhir, S.S.; Wooley, B.A.","Stanford Univ., Stanford, CA, USA","Solid-State Circuits Conference Digest of Technical Papers (ISSCC), 2011 IEEE International","20110407","2011","","","308","310","This paper introduces a readout circuit designed to interface with the fluorescence sensor presented in O'Sullivan et al., 2010., a monolithically integrated GaAs detector and vertical-cavity surface-emitting laser (VCSEL). The detector signals to be measured are low currents in the range of 5pAto15nA, with bandwidths up to 100 Hz. In order to capture binding dynamics of the fluorescent probe, as well as a wide range of possible tumor sizes and depths, the desired current resolution is 5pA. In applications with such low bandwidths and high sensitivity, a capacitive transimpedance amplifier (CTIA) can be used to provide high SNR through noise averaging (Ou and Chin, 203). The input current is integrated onto a capacitor C<sub>int</sub> for a period of time T<sub>int</sub>. The output of the CTIA is usually sampled and held at the end of T<sub>int</sub>, before being digitized as a DC signal. The readout noise power introduced at the sampling instant, σ<sup>2</sup><sub>read</sub>, limits the maximum achievable SNR of this architecture. If, instead, M samples are taken along the integration ramp and line-fitting is performed, the white noise component of σ<sup>2</sup><sub>read</sub> is reduced by M/12, as shown in Fowler and Gatley, 1991.","0193-6530","978-1-61284-303-2","","10.1109/ISSCC.2011.5746331","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5746331","","Detectors;Fluorescence;Modulation;Monitoring;Noise;Semiconductor device measurement;Tumors","III-V semiconductors;biomedical electronics;fluorescence;gallium arsenide;integrated circuit noise;operational amplifiers;optical sensors;readout electronics;surface emitting lasers","DC signal;GaAs;VCSEL;binding dynamics;capacitive transimpedance amplifier;current 5 pA to 15 nA;detector signals;fluorescence detection;fluorescence sensor;fluorescent probe;integration ramp;line-fitting;living subjects;low noise current readout architecture;monolithically integrated detector;noise averaging;readout circuit;readout noise power;tumor depths;tumor sizes;vertical-cavity surface-emitting laser;white noise component","","2","","6","","","20-24 Feb. 2011","","IEEE","IEEE Conference Publications"
"A 128×96 pixel event-driven phase-domain ΔΣ-based fully digital 3D camera in 0.13μm CMOS imaging technology","Walker, R.J.; Richardson, J.A.; Henderson, R.K.","Univ. of Edinburgh, Edinburgh, UK","Solid-State Circuits Conference Digest of Technical Papers (ISSCC), 2011 IEEE International","20110407","2011","","","410","412","Low-cost 3D image capture devices are enabling new applications in the gaming, robotics, automotive and surveillance industries. A number of approaches are competing for a share of these markets. Stereoscopic cameras employ intensive image processing to interpret distance from the correlation of two separate image streams [1], structured light systems analyse the deformation of pat terned light projected over the scene, while time-of-flight (TOF) cameras require custom frequency-modulated image sensors and optical sources to measure the phase or return time of reflected light pulses. As rapid progress is made on com pact, high-frequency NIR LEDs, much research is being devoted to improve ments in the size, sensitivity and resolution of TOF image sensors. Analog pixel approaches provide compact pixel implementations but accuracy is limited by noise sources and nonlinearities of the analog electronics [2]. Single Photon Avalanche Diodes (SPADs) circumvent these issues and enable fully digital dis tance computation down to millimetric accuracy [3] by either direct or indirect demodulation schemes.","0193-6530","978-1-61284-303-2","","10.1109/ISSCC.2011.5746374","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5746374","","CMOS integrated circuits;Image sensors;Light emitting diodes;Optical variables measurement;Pixel;Radiation detectors;Three dimensional displays","CMOS image sensors;avalanche diodes;cameras;delta-sigma modulation;demodulation;stereo image processing","ΔΣ-based fully digital 3D camera;3D image capture devices;CMOS imaging technology;NIR LED;SPAD;TOF cameras;TOF image sensors;analog electronics;analog pixel approaches;compact pixel implementations;custom frequency-modulated image sensors;event-driven phase-domain;fully digital distance computation;image streams;indirect demodulation scheme;intensive image processing;millimetric accuracy;optical sources;patterned light;reflected light pulses;single photon avalanche diodes;size 0.13 mum;stereoscopic cameras;structured light systems;time-of-flight cameras","","0","","6","","","20-24 Feb. 2011","","IEEE","IEEE Conference Publications"
"Table of contents","","","Solid-State Circuits Conference Digest of Technical Papers (ISSCC), 2011 IEEE International","20110407","2011","","","5","5","Presents the table of contents of the proceedings.","0193-6530","978-1-61284-303-2","","10.1109/ISSCC.2011.5746198","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5746198","","","","","","0","","","","","20-24 Feb. 2011","","IEEE","IEEE Conference Publications"
