"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&queryText%3DISSCC%2C+2004+IEEE+International",2015/06/23 15:28:46
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Notice of Violation of IEEE Publication Principles<BR>A 160-2550MHz CMOS active clock deskewing PLL using analog phase interpolation","Maxim, A.","Maxim, Crystal Semicond., Austin, TX, USA","Solid-State Circuits Conference, 2004. Digest of Technical Papers. ISSCC. 2004 IEEE International","20040913","2004","","","346","532 Vol.1","Notice of Violation of IEEE Publication Principles<BR><BR>""A 160-2550MHz CMOS active clock deskewing PLL using analog phase interpolation""<BR>by Maxim, A.<BR>in the Proceedings of the 2004 IEEE International Solid-State Circuits Conference, 2004. Digest of Technical Papers. ISSCC.<BR>15-19 Feb. 2004 Vol.1, Page(s):346 - 532<BR><BR>After careful and considered review, it has been determined that the above paper is in violation of IEEE's Publication Principles.<BR><BR>Specifically, the paper contains information that Adrian Maxim admits had been falsified. In response to an inquiry on this misconduct, Mr. Maxim acknowledged that the following people who have been listed as co-authors on several of his papers are fabricated names and that he is the only author:<BR><BR>C. Turinici, D. Smith, S. Dupue, M. Gheorge, R. Johns, D. Antrik<BR><BR>Additionally, in papers by Mr. Maxim that have co-authors other than those listed above, it was discovered in some cases that he had not consulted with them while writing the papers, and submitted papers without their knowledge.<BR><BR>Although Mr. Maxim maintains that not all of the data is falsified, IEEE nevertheless cannot assure the integrity of papers posted by him because of his repeated false statements.<BR><BR>Due to the nature of this violation, reasonable effort should be made to remove all past references to the above paper, and to refrain from any future references.An active clock-deskewing PLL uses analog-phase interpolation to generate the local shifted clocks. It provides a uniform and process independent phase-step over the entire deskew range, and a zero-latency phase shift to speed-up the deskewing process. This 400x800μm/sup 2/ PLL is fabricated in a 0.15μm CMOS process having a frequency range of 160 to 2550MHz, phase step of 2.8°, RMS jitter <1 % T/sub osc/ and draws 60mW from a 1.5V supply.","0193-6530","0-7803-8267-6","","10.1109/ISSCC.2004.1332736","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1332736","","CMOS analog integrated circuits;CMOS process;Frequency;Interpolation;Jitter;Phase locked loops;Solid state circuits","CMOS analogue integrated circuits;clocks;interpolation;phase locked loops;timing jitter","1.5 V;160 to 2550 MHz;60 mW;CMOS process;RMS jitter;active clock-deskewing PLL;analog phase interpolation;local shifted clocks;process independent phase-step;ring oscillator;zero-latency phase shift","","2","1","","","","15-19 Feb. 2004","","IEEE","IEEE Conference Publications"
"ISSCC 2004 Solid State Circuits Conference gigahertz radio front ends: RF power amplifiers","","","Solid-State Circuits Conference, 2004. Digest of Technical Papers. ISSCC. 2004 IEEE International","20040913","2004","","","550","553","Start of the above-titled section of the conference proceedings record.","0193-6530","0-7803-8267-6","","10.1109/ISSCC.2004.1332820","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1332820","","","","","","0","","","","","15-19 Feb. 2004","","IEEE","IEEE Conference Publications"
"ΣΔ ADC with finite impulse response feedback DAC","Putter, B.M.","Philips Res. Labs., Eindhoven, Netherlands","Solid-State Circuits Conference, 2004. Digest of Technical Papers. ISSCC. 2004 IEEE International","20040913","2004","","","76","77 Vol.1","A continuous-time 1 b ΣΔ ADC with a finite impulse response DAC in the feedback path is presented. The FIRDAC reduces the susceptibility to clock jitter by 18 dB while maintaining linearity. S/N ratio is 77 dB in a 1 MHz bandwidth, and IM2 and IM3 are 77 dB and 82 dB, respectively. The 0.18 μm CMOS chip consumes 6.0 mW.","0193-6530","0-7803-8267-6","","10.1109/ISSCC.2004.1332601","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1332601","","Bandwidth;Circuit noise;Clocks;Feedback;Filters;Jitter;Linearity;Quantization;Resistors;Voltage","CMOS integrated circuits;FIR filters;circuit feedback;clocks;continuous time filters;digital-analogue conversion;integrated circuit design;integrated circuit noise;sigma-delta modulation;timing jitter","ΣΔ ADC;0.18 micron;1 MHz;1 bit;6.0 mW;CMOS chip;FIRDAC;IM2;IM3;S/N ratio;bandwidth;clock jitter susceptibility;continuous-time sigma-delta ADC;feedback path;finite impulse response DAC;linearity","","9","3","","","","15-19 Feb. 2004","","IEEE","IEEE Conference Publications"
"Author index","","","Solid-State Circuits Conference, 2004. Digest of Technical Papers. ISSCC. 2004 IEEE International","20040913","2004","","","554","559","The author index contains an entry for each author and coauthor included in the proceedings record.","0193-6530","0-7803-8267-6","","10.1109/ISSCC.2004.1332821","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1332821","","","","","","0","","","","","15-19 Feb. 2004","","IEEE","IEEE Conference Publications"
"A 0.9 V 1.5 mW continuous-time ΔΣ modulator for WCDMA","Ueno, T.; Itakura, T.","Toshiba, Kawasaki, Japan","Solid-State Circuits Conference, 2004. Digest of Technical Papers. ISSCC. 2004 IEEE International","20040913","2004","","","78","514 Vol.1","A second-order continuous-time ΔΣ modulator for a WCDMA RX is implemented with inverter-based OTAs, enabling operation at a voltage of 0.9 V. The OTAs are balanced by using CMFB. The modulator consumes only 1.5 mW and occupies 0.12 mm<sup>2</sup> in a 0.13 μm CMOS process. SNDR is 50.9 dB over a bandwidth of 1.92 MHz.","0193-6530","0-7803-8267-6","","10.1109/ISSCC.2004.1332602","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1332602","","CMOS process;CMOS technology;Delta modulation;Feedback;Low voltage;Multiaccess communication;Operational amplifiers;Resistors;Sampling methods;Switches","CMOS integrated circuits;code division multiple access;continuous time filters;delta-sigma modulation;distortion;integrated circuit noise;low-power electronics;operational amplifiers;radio receivers","0.13 micron;0.9 V;1.5 mW;1.92 MHz;CMFB balanced OTA;CMOS process;SNDR;WCDMA;WCDMA RX;bandwidth;continuous-time ΔΣ modulator;inverter-based OTA;modulator power consumption;operation voltage;second-order continuous-time delta-sigma modulator","","6","2","","","","15-19 Feb. 2004","","IEEE","IEEE Conference Publications"
"ISSCC 2004 Solid State Circuits Conference Executive Committee","","","Solid-State Circuits Conference, 2004. Digest of Technical Papers. ISSCC. 2004 IEEE International","20040913","2004","","","560","560","Provides a listing of current committee members.","0193-6530","0-7803-8267-6","","10.1109/ISSCC.2004.1332822","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1332822","","","","","","0","","","","","15-19 Feb. 2004","","IEEE","IEEE Conference Publications"
"A 1.8 V 14 b 10 MS/s pipelined ADC in 0.18 μm CMOS with 99 dB SFDR","Yun Chiu; Gray, P.R.; Nikolic, B.","California Univ., Berkeley, CA, USA","Solid-State Circuits Conference, 2004. Digest of Technical Papers. ISSCC. 2004 IEEE International","20040913","2004","","","458","539 Vol.1","A 1.8 V, 14 b pipelined ADC using passive capacitor error-averaging and nested CMOS gain boosting achieves 99 dB SFDR for signal frequencies up to 5.1 MHz without trimming or calibration. With a 1 MHz analog input, DNL is 0.31 LSB, INL is 0.58 LSB, and SNDR is 73.6 dB. The chip occupies 15 mm<sup>2</sup> in 0.18 μm CMOS and dissipates 112 mW.","0193-6530","0-7803-8267-6","","10.1109/ISSCC.2004.1332792","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1332792","","Boosting;CMOS technology;Capacitors;Circuit noise;Frequency;Low voltage;Operational amplifiers;Pipelines;Sampling methods;Signal to noise ratio","CMOS integrated circuits;analogue-digital conversion;capacitors;error analysis;integrated circuit measurement;pipeline processing","0.18 micron;1 MHz;1.8 V;112 mW;14 bit;5.1 MHz;CMOS pipelined ADC;DNL;INL;SFDR;SNDR;analog input;calibration;chip area;nested CMOS gain boosting;passive capacitor error-averaging;power dissipation;signal frequencies;trimming","","11","2","","","","15-19 Feb. 2004","","IEEE","IEEE Conference Publications"
"A 1 V 88 dB 20 kHz ΣΔ modulator in 90 nm CMOS","Yao, L.; Steyaert, M.; Sansen, W.","ESAT-MICAS, Katholieke Univ., Leuven, Belgium","Solid-State Circuits Conference, 2004. Digest of Technical Papers. ISSCC. 2004 IEEE International","20040913","2004","","","80","514 Vol.1","A third-order single-loop SC ΣΔ modulator is realized in a standard 90 nm digital CMOS technology. The modulator achieves 88 dB dynamic range for a 20 kHz signal bandwidth with an OSR of 100. Power consumption is 140 μW from a 1 V supply, and the chip core size is 0.18 mm<sup>2</sup>.","0193-6530","0-7803-8267-6","","10.1109/ISSCC.2004.1332603","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1332603","","CMOS technology;Capacitance;Circuit topology;Delta modulation;Delta-sigma modulation;Digital circuits;Energy consumption;Mirrors;Rail to rail outputs;Switches","CMOS integrated circuits;integrated circuit design;low-power electronics;sigma-delta modulation;switched capacitor networks","1 V;140 muW;20 kHz;90 nm;OSR;SC ΣΔ modulator;chip core size;digital CMOS technology;dynamic range;power consumption;signal bandwidth;third-order single-loop SC sigma-delta modulator","","8","","","","","15-19 Feb. 2004","","IEEE","IEEE Conference Publications"
"ISSCC 2004 Solid State Circuits Conference Program Committee","","","Solid-State Circuits Conference, 2004. Digest of Technical Papers. ISSCC. 2004 IEEE International","20040913","2004","","","561","562","Provides a listing of current committee members.","0193-6530","0-7803-8267-6","","10.1109/ISSCC.2004.1332823","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1332823","","","","","","0","","","","","15-19 Feb. 2004","","IEEE","IEEE Conference Publications"
"A 12 b 80 MS/s pipelined ADC with bootstrapped digital calibration","Grace, C.R.; Hurst, P.J.; Lewis, S.H.","Dept. of Electr. & Comput. Eng., California Univ., Davis, CA, USA","Solid-State Circuits Conference, 2004. Digest of Technical Papers. ISSCC. 2004 IEEE International","20040913","2004","","","460","539 Vol.1","A 12 b 80 MS/s pipelined ADC is calibrated for constant and signal-dependent gain errors as well as for slew-rate errors. With foreground calibration, peak SNDR is 72.6 dB, and peak SFDR is 85.4 dB. Using an on-chip microprocessor for calibration, the total power dissipation is 755 mW from 2.5 V, and the active area is 19.6 mm<sup>2</sup> in a 0.25 μm CMOS process.","0193-6530","0-7803-8267-6","","10.1109/ISSCC.2004.1332793","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1332793","","Calibration;Computer errors;Engines;Gain;Linearity;Microprocessors;Prototypes;Signal processing;Testing;Voltage","CMOS integrated circuits;analogue-digital conversion;calibration;error analysis;integrated circuit measurement;integrated circuit noise;microprocessor chips;pipeline processing","0.25 micron;12 bit;2.5 V;755 mW;CMOS process;active area;bootstrapped digital calibration;constant gain errors;foreground calibration;on-chip microprocessor;peak SNDR;pipelined ADC;signal-dependent gain errors;slew-rate errors;total power dissipation","","26","3","","","","15-19 Feb. 2004","","IEEE","IEEE Conference Publications"
