"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&queryText%3DISSCC%2C+2013+IEEE+International",2015/06/23 15:38:40
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Guest Editorial—Selected Papers from the 2013 IEEE International Solid-State Circuits Conference (ISSCC)","Mercier, P.; Gambini, S.; Ghovanloo, M.","Department of Electrical and Computer Engineering, University of California, San Diego, La Jolla, CA, USA","Biomedical Circuits and Systems, IEEE Transactions on","20140124","2013","7","6","733","734","The six papers in this special section were presented at the ISSCC 2013 conference that was held in San Francisco, CA, Feb 17-21, 2013.","1932-4545","","","10.1109/TBCAS.2014.2300274","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6722967","","Meetings;Solid state circuits;Special issues and sections","","","","0","","","","","Dec. 2013","","IEEE","IEEE Journals & Magazines"
"Anantha Chandrakasan Receives 2013 Donald O. Pederson Award at ISSCC [People]","Olstein, K.","","Solid-State Circuits Magazine, IEEE","20130614","2013","5","2","47","48","IEEE Fellow Anantha P. Chandrakasan, the Joseph F. and Nancy P. Keithley Professor of Electrical Engineering and the department head of electrical engineering and computer science at the Massachusetts Institute of Technology (MIT), accepted the 2013 IEEE Donald O. Pederson Award in Solid-State Circuits ""for pioneering techniques in low-power digital and analog CMOS design"" from IEEE Solid-State Circuit Society (SSCS) President Rakesh Kumar during the IEEE International Solid-State Circuits Conference (ISSCC) Plenary Awards Program on 18 February 2013 in San Francisco. In his acceptance remarks, Prof. Chandrakasan acknowledged forerunners and coworkers, former and current students, and his family.","1943-0582","","","10.1109/MSSC.2013.2254626","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6532351","","Awards","","","","0","","","","","Spring 2013","","IEEE","IEEE Journals & Magazines"
"Through the Looking Glass Continued (III): Update to Trends in Solid-State Circuits and Systems from ISSCC 2014 [ISSCC Trends]","Narenda, S.; Fujino, L.; Smith, K.","","Solid-State Circuits Magazine, IEEE","20140128","2014","6","1","49","53","A two-part article, ?Through the Looking Glass II? was published last year (in the Winter 2013 and Spring 2013 issues of IEEE Solid-State Circuits Magazine) to discuss the trends in solid-state circuits and systems based on papers selected by the program subcommittees of IEEE International Solid-State Circuits Conference (ISSCC) 2013. This article highlights additions to those trends based on technical papers that are selected to be presented at ISSCC 2014.","1943-0582","","","10.1109/MSSC.2013.2289636","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6727514","","Circuit synthesis;Digital systems;Market research;Program processors;Radio frequency;Random access memory;Wireless communication","","","","2","","","","","winter 2014","","IEEE","IEEE Journals & Magazines"
"Introduction to the Special Issue on the 2013 IEEE International Solid-State Circuits Conference","Malcovati, P.; Brandt, B.; Darabi, H.; Hashemi, H.; Emami, A.","University of Pavia, Pavia, Italy","Solid-State Circuits, IEEE Journal of","20131120","2013","48","12","2947","2951","The 28 papers were selected from the Analog, Data Converter, RF, Wireless, and Wireline Communications sessions at the IEEE International Solid-State Circuits Conference (ISSCC) in San Francisco. CA, USA, held in February 2013.","0018-9200","","","10.1109/JSSC.2013.2278454","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6671549","","CMOS integrated circuits;Meetings;Solid state circuits;Special issues and sections","","","","0","","","","","Dec. 2013","","IEEE","IEEE Journals & Magazines"
"A low-cost miniature 120GHz SiP FMCW/CW radar sensor with software linearization","Yaoming Sun; Marinkovic, M.; Fischer, G.; Winkler, W.; Debski, W.; Beer, S.; Zwick, T.; Girma, M.G.; Hasch, J.; Scheytt, C.J.","IHP, Frankfurt Oder, Germany","Solid-State Circuits Conference Digest of Technical Papers (ISSCC), 2013 IEEE International","20130328","2013","","","148","149","This paper presents an integrated mixed-signal 120GHz FMCW/CW radar chipset in a 0.13μm SiGe BiCMOS technology. It features on-chip MMW built-in-self-test (BIST) circuits, a harmonic transceiver, software linearization (SWL) circuits and a digital interface. This chipset has been tested in a low-cost package, where the antennas are integrated. Above 100GHz, our transceiver has achieved state-ofthe-art integration level and receiver linearity, and DC power consumption.","0193-6530","978-1-4673-4515-6","","10.1109/ISSCC.2013.6487676","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6487676","","Microwave FET integrated circuits;Microwave antennas;Microwave circuits;Radar;Radar antennas;Transceivers","BiCMOS integrated circuits;CW radar;FM radar;Ge-Si alloys;millimetre wave antennas;semiconductor materials;system-in-package","BIST circuit;BiCMOS technology;DC power consumption;SWL circuits;antennas;digital interface;frequency 120 GHz;harmonic transceiver;integrated mixed-signal FMCW-CW radar chipset;low-cost miniature FMCW-CW radar sensor;low-cost package;on-chip MMW built-in-self-test circuits;receiver linearity;size 0.13 mum;software linearization circuits;system-in-package;transceiver","","3","","9","","","17-21 Feb. 2013","","IEEE","IEEE Conference Publications"
"A 10mW 37.8GHz current-redistribution BiCMOS VCO with an average FOMT of −193.5dBc/Hz","Qiyang Wu; Quach, T.; Mattamana, A.; Elabd, S.; Dooley, S.R.; McCue, J.J.; Orlando, P.L.; Creech, G.L.; Khalil, W.","Ohio State Univ., Columbus, OH, USA","Solid-State Circuits Conference Digest of Technical Papers (ISSCC), 2013 IEEE International","20130328","2013","","","150","151","The continued scaling of digital CMOS technology has enabled mm-Wave VCOs with record figures of merit [1-5]. This is mainly driven by the increase in cutoff frequency and decrease in power consumption brought by lower supply voltages. However, at mm-Wave, challenges such as low Q-factor of the tuning varactors and switched capacitors result in a sharp degradation in the resonator Q. For an NMOS LC-VCO (Fig. 8.8.1), a large bias current and high transconductance (g<sub>m</sub>) are needed to maintain a given oscillation amplitude and to satisfy the startup condition. Since g<sub>m</sub> has a weak dependency on current in strong inversion, it can primarily be increased by enlarging the device width, W<sub>1</sub>, as illustrated in Fig. 8.8.2. Further degradation in the device g<sub>m</sub> is experienced when the VCO operates near the transistor cutoff frequency, necessitating an even larger W<sub>1</sub> (Fig. 8.8.2). This results in a large fixed capacitance C<sub>fix1</sub> and hence a limited VCO tuning range (TR) [1,2]. It can also be shown that for the same bias current (i.e. output swing), increasing W1 comes at the expense of large thermal (1/f<sup>2</sup>) noise. This can be illustrated by examining the excess noise factor F, defined as the ratio between the transistors' switching noise and the tank resistor noise [6]. As depicted in Fig. 8.8.2, an extra 5dB of 1/f<sup>2</sup> noise is added to the VCO output when the transistor W1 is increased from 20μm to 60μm, which is required to meet a 2× startup margin. Moreover, increasing W<sub>1</sub> leads to a higher contribution of 1/f<sup>3</sup> noise from up-converted 1/f noise [7].","0193-6530","978-1-4673-4515-6","","10.1109/ISSCC.2013.6487677","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6487677","","BiCMOS integrated circuits;CMOS integrated circuits;MOS devices;Noise;Transistors;Tuning;Voltage-controlled oscillators","1/f noise;BiCMOS integrated circuits;bipolar MIMIC;current distribution;millimetre wave oscillators;thermal noise;voltage-controlled oscillators","NMOS LC-VCO;average FOM;current-redistribution BiCMOS VCO;digital CMOS technology;excess noise factor;figures of merit;frequency 37.8 GHz;high transconductance;large bias current;low Q-factor;mm-wave VCO;oscillation amplitude;power 10 mW;power consumption;switched capacitors;tank resistor noise;thermal noise;transistor cutoff frequency;transistor switching noise;tuning varactors;up-converted 1/f noise","","1","","8","","","17-21 Feb. 2013","","IEEE","IEEE Conference Publications"
"A 1.8GHz linear CMOS power amplifier with supply-path switching scheme for WCDMA/LTE applications","Onizuka, K.; Saigusa, S.; Otaka, S.","Toshiba, Kawasaki, Japan","Solid-State Circuits Conference Digest of Technical Papers (ISSCC), 2013 IEEE International","20130328","2013","","","90","91","Low-cost CMOS PAs for mobile terminals have been a focus of attention in recent years. Self-contained, linear CMOS PAs are particularly attractive for smooth replacement of conventional compound semiconductor PA products. The main challenge concerning the linear CMOS PAs is to improve their power efficiency. Doherty PAs improve the average power efficiency by means of backoff efficiency boosting; however, their applicable carrier frequency range is narrow owing to the high-order output network. Supply modulation is another technique to improve the PA back-off efficiency. Although hybrid modulators have been studied for CMOS polar transmitters [1,2], none of them have satisfied full specs of modulation bandwidth and the output power for 4G cellular applications. The area overhead is also unacceptable for application to a self-contained linear PA. A class-G supply modulator relaxes the limitations by receiving external, discrete levels of supply voltages [3]. However, it still requires a costly extra DC-DC converter for multilevel supply voltages.","0193-6530","978-1-4673-4515-6","","10.1109/ISSCC.2013.6487650","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6487650","","CMOS integrated circuits;Modulation;Multiaccess communication;Power amplifiers;Power generation;Radio frequency;Spread spectrum communication","4G mobile communication;CMOS analogue integrated circuits;Long Term Evolution;UHF integrated circuits;UHF power amplifiers;code division multiple access;modulators","4G cellular applications;CMOS polar transmitters;DC-DC converter;Doherty PA;WCDMA-LTE applications;area overhead;backoff efficiency boosting;class-G supply modulator;compound semiconductor PA products;frequency 1.8 GHz;high-order output network;hybrid modulators;linear CMOS power amplifier;low-cost CMOS PA;power efficiency;self-contained linear PA;supply-path switching scheme","","9","","6","","","17-21 Feb. 2013","","IEEE","IEEE Conference Publications"
"Continuing to shrink: Next-generation lithography - Progress and prospects","van den Brink, M.","ASML, Veldhoven, Netherlands","Solid-State Circuits Conference Digest of Technical Papers (ISSCC), 2013 IEEE International","20130328","2013","","","20","25","Chip makers are increasingly concerned about the shrink and cost. This concern drives different lithography solutions for different products. Two major trends can be observed: aggressive adoption of EUV, or aggressive extension of immersion. Further cost reduction could be achieved by introducing 450mm wafers.","0193-6530","978-1-4673-4515-6","","10.1109/ISSCC.2013.6487620","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6487620","","Computer architecture;Imaging;Lithography;Metrology;Productivity;Ultraviolet sources","immersion lithography;integrated circuit manufacture;ultraviolet lithography","cost reduction;extre ultraviolet lithography;immersion lithography;integrated circuit manufacture;next generation lithography;size 450 mm","","1","","8","","","17-21 Feb. 2013","","IEEE","IEEE Conference Publications"
"An 8MHz 75µA/MHz zero-leakage non-volatile logic-based Cortex-M0 MCU SoC exhibiting 100% digital state retention at V<inf>DD</inf>=0V with <400ns wakeup and sleep transitions","Bartling, S.C.; Khanna, S.; Clinton, M.P.; Summerfelt, S.R.; Rodriguez, J.A.; McAdams, H.P.","Texas Instrum., Dallas, TX, USA","Solid-State Circuits Conference Digest of Technical Papers (ISSCC), 2013 IEEE International","20130328","2013","","","432","433","We demonstrate a non-volatile logic (NVL)-based SoC that backs up its working state (all flip-flops) upon receiving a power interrupt, has zero leakage in sleep mode, and needs less than 400ns to restore the system state upon power-up. Without NVL, a chip would either have to keep all flip-flops powered resulting in high standby power, or waste energy and time rebooting after power-up. For energy harvesting applications, NVL is a “must have” because there is no constant power source available to keep flip-flops (FFs) alive, and even when the intermittent power source is available, boot-up code alone may consume all of the harvested energy. For handheld devices with limited cooling and battery capacity, zero-leakage IC's with “instant-on” capability are ideal.","0193-6530","978-1-4673-4515-6","","10.1109/ISSCC.2013.6487802","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6487802","","Arrays;Flip-flops;Latches;Nonvolatile memory;Random access memory;Synchronization;System-on-chip","flip-flops;logic circuits;microcontrollers;system-on-chip","battery capacity;digital state retention;flip-flops;frequency 8 MHz;instant-on capability;intermittent power source;sleep mode;time rebooting;voltage 0 V;waste energy;zero-leakage IC;zero-leakage nonvolatile logic-based Cortex-M0 MCU SoC","","0","","7","","","17-21 Feb. 2013","","IEEE","IEEE Conference Publications"
"Session 7 overview: Optical transceivers and silicon photonics","Fujimori, Ichiro; Nogawa, Masafumi","Broadcom, Irvine, CA, USA","Solid-State Circuits Conference Digest of Technical Papers (ISSCC), 2013 IEEE International","20130328","2013","","","114","115","Lists the sessions held at the conference proceedings.","0193-6530","978-1-4673-4515-6","","10.1109/ISSCC.2013.6487837","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6487837","","","","","","0","","","","","17-21 Feb. 2013","","IEEE","IEEE Conference Publications"
