"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&refinements%3D4294967269%26matchBoolean%3Dtrue%26searchField%3DSearch_All%26queryText%3D%28%28Design+Automation+Conference+.LB.DAC.RB.%29+AND+1998%29",2015/06/23 14:40:49
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"CHDStd-a model for deep submicron design tools","Cottrell, D.; Mallis, D.; Morrell, J.","Silicon Integration Initiative, Austin, TX, USA","Design Automation Conference 1998. Proceedings of the ASP-DAC '98. Asia and South Pacific","20020806","1998","","","249","255","SEMATECH, a US based consortium of ten major semiconductor manufacturers, is developing a comprehensive system for the design of ICs below .25 μm, which exploits hierarchy, constraint directives, incremental processing, and concurrent design and analysis. This development of SEMATECH's Chip Hierarchical Design System (CHDS) includes major technological investments in algorithms for design planning, parasitic extraction, and signal integrity verification. The foundation of CHDS is an open design model and API upon which these tools are integrated. This model must support a number of critical requirements including: A data scope that includes connectivity, electrical data, physical data, and timing; Design hierarchy and incremental access to data; A central delay architecture; Efficient, application-selected views of the data. This paper introduces the Integrated Data Model technology being used for CHDS Beta development and its use as the basis for the design of an industry-open specification called the CHDS Technical Data Specification (CHDStd)","","0-7803-4425-1","","10.1109/ASPDAC.1998.669458","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=669458","","Algorithm design and analysis;Data mining;Delay;Investments;Manufacturing processes;Process design;Semiconductor device manufacture;Signal design;Technology planning;Timing","circuit analysis computing;circuit layout CAD;integrated circuit design","CHDStd;SEMATECH;concurrent design and analysis;constraint directives;deep submicron design tools;design planning;incremental processing;industry-open specification;integrated data model technology;parasitic extraction;signal integrity verification","","0","1","8","","","10-13 Feb 1998","10 Feb 1998-13 Feb 1998","IEEE","IEEE Conference Publications"
"Proceedings of 1998 Asia and South Pacific Design Automation Conference","","","Design Automation Conference 1998. Proceedings of the ASP-DAC '98. Asia and South Pacific","20020806","1998","","","i","","The following topics were dealt with: high-speed design techniques; hardware software codesign; technology CAD for interconnections and environments; combinational logic synthesis; compiler for embedded processors; technology CAD for lowest level design; coupling of synthesis and layout; DSP system design; system simulation; asynchronous logic synthesis; designand EDA road map; design for testability; model checking; pass transistor logic; high level and system level synthesis; performance driven layout; university LSI design contest; digital PLL; layout optimisation and verification; interconnections and packaging for high speed and high frequency PCB/MCM; high performance CMOS circuits; decision diagrams; reconfigurable systems; analog CAD; physical design of FPGA; analog HDL; system level power minimisation; floorplanning; and LSI designs in multimedia era","","0-7803-4425-1","","10.1109/ASPDAC.1998.669388","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=669388","","","circuit layout CAD;logic CAD","CMOS circuits;DSP system design;FPGA;LSI designs;analog CAD;analog HDL;asynchronous logic synthesis;combinational logic synthesis;compiler;decision diagrams;design for testability;digital PLL;embedded processors;floorplanning;hardware software codesign;high-speed design techniques;interconnections;layout optimisation;lowest level design;model checking;multimedia era;packaging;pass transistor logic;performance driven layout;physical design;reconfigurable systems;system level power minimisation;system level synthesis;system simulation;technology CAD","","0","","","","","13-13 Feb. 1998","10 Feb 1998-13 Feb 1998","IEEE","IEEE Conference Publications"
"Hierarchy-a CHDStd tool for the coming deep submicron complex design crisis","Grout, S.; Ledenbach, G.; Bushroe, R.G.; Fisher, P.; Cottrell, D.; Mallis, D.; DasGupta, S.; Morrell, J.; Sayah, J.; Gupta, R.; Patel, P.T.; Adams, P.","Sematech, Austin, TX, USA","Design Automation Conference 1998. Proceedings of the ASP-DAC '98. Asia and South Pacific","20020806","1998","","","257","260","This paper describes the use of a hierarchical design representation standard, CHDStd, as part of the architecture of the Chip Hierarchical Design System (CHDS). Details are given on CHDStd-based hierarchy mechanisms and processes required to support Forward Timing-Driven Hierarchical Design capabilities needed for chip design using 0.25u-0.18u technologies and beyond. These capabilities solve some of the key challenges identified by the semiconductor industry's Design Productivity Crisis. This paper identifies the role of hierarchy for handling difficult chip design information issues and for large complex chip design","","0-7803-4425-1","","10.1109/ASPDAC.1998.669460","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=669460","","Chip scale packaging;Collision mitigation;Conductors;Electronic design automation and methodology;Process design;Productivity;Silicon;Timing","circuit layout CAD;integrated circuit design","CHDStd tool;Chip Hierarchical Design System;Hierarchy;hierarchical design representation standard;large complex chip design","","2","","8","","","10-13 Feb 1998","10 Feb 1998-13 Feb 1998","IEEE","IEEE Conference Publications"
"A clock-gating method for low-power LSI design","Kitahara, T.; Minami, F.; Ueda, T.; Usami, K.; Nishio, S.; Murakata, M.; Mitsuhashi, T.","Semicond. DA & Test Eng. Center, Toshiba Corp., Kawasaki, Japan","Design Automation Conference 1998. Proceedings of the ASP-DAC '98. Asia and South Pacific","20020806","1998","","","307","312","This paper describes an automated layout design technique for the gated-clock design. Two issues must be considered for gated-clock circuits to work correctly. One is to minimize the skew for gated-clock nets. The other is to keep timing constraints for enable-logic parts. We propose the layout design technique to taking these things into consideration. We developed gated-clock tree synthesizer for the first issue, and timing constraints generator and clock delay estimator for the second. We applied it to a practical gated-clock circuit. By our technique, the clock-skew could be less than 0.2 ns keeping timing constraints for enable-logic parts","","0-7803-4425-1","","10.1109/ASPDAC.1998.669476","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=669476","","Circuits;Clocks;Design methodology;Electronic design automation and methodology;Large scale integration;Logic;Registers;Signal design;Timing;Tree graphs","delays;large scale integration;logic design;logic testing;timing","automated layout design;clock delay estimator;clock-gating method;enable-logic parts;gated-clock circuits;gated-clock design;gated-clock tree synthesizer;low-power LSI design;timing constraints;timing constraints generator","","7","7","10","","","10-13 Feb 1998","10 Feb 1998-13 Feb 1998","IEEE","IEEE Conference Publications"
"Partial scan design methods based on internally balanced structure","Takasaki, T.; Inoue, T.; Fujiwara, H.","Graduate Sch. of Inf. Sci., Nara Inst. of Sci. & Technol., Japan","Design Automation Conference 1998. Proceedings of the ASP-DAC '98. Asia and South Pacific","20020806","1998","","","211","216","In this paper, we theoretically and experimentally show the effectiveness of partial scan design based on internally balanced structure, which is a sequential circuit capable of generating tests with a combinational test generation algorithm. Moreover, we introduce a method of extended partial scan design, which replaces part of not only flip-flops by scan flip-flops but also wires by bypass flip-flops in a sequential circuit, and propose a method of extended partial scan design based on internally balanced structure. Experimental results for benchmark circuits show that the proposed partial scan design and extended partial scan design can be implemented with low area overhead","","0-7803-4425-1","","10.1109/ASPDAC.1998.669448","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=669448","","Algorithm design and analysis;Benchmark testing;Circuit faults;Circuit testing;Design methodology;Flip-flops;Kernel;Sequential analysis;Sequential circuits;Wires","combinational circuits;logic design;logic testing","combinational test generation algorithm;flip-flops;internally balanced structure;partial scan design methods;sequential circuit","","10","","14","","","10-13 Feb 1998","10 Feb 1998-13 Feb 1998","IEEE","IEEE Conference Publications"
"Proceedings 1998 Design and Automation Conference. 35th DAC. (Cat. No.98CH36175)","","","Design Automation Conference, 1998. Proceedings","20050523","1998","","","i","","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/00724428.png"" border=""0"">","","0-89791-964-5","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=724428","","","circuit CAD;circuit layout CAD;formal verification;integrated logic circuits;logic CAD;optimisation","ATPG;BDD;Boolean methods;collaborative design;deep submicron digital designs;design optimisation;design reuse;embedded system design;formal verification;functional simulation;functional verification;high level synthesis;interconnect modelling;logic optimisation;logic testing;mixed-signal design;partitioning;performance modelling;placement;power optimization;processor design;programable logic;state space methods;timing analysis","","0","","","","","15-19 June 1998","","IEEE","IEEE Conference Publications"
"A novel design assistant for analog circuits","Wolf, M.; Kleine, U.; Schafer, F.","Inst. for Meas. Technol. & Electron., Otto-von-Guericke Univ. of Magdeburg, Germany","Design Automation Conference 1998. Proceedings of the ASP-DAC '98. Asia and South Pacific","20020806","1998","","","495","500","This paper presents a new design assistant for analog integrated circuits. The interactive tool is implemented in the Design Framework II of Cadence and supports the designer during circuit design. With the help of this new assistant analog designers can create ad hoc layouts of their circuits. These layouts are automatically extracted, and the updated netlist of the circuit is used for further simulation and optimization steps. Thus the optimization is speeded up and the reliability of the design is improved due to the more accurate modeling of the parasitic circuit elements. The use of the design assistant will be demonstrated by various examples","","0-7803-4425-1","","10.1109/ASPDAC.1998.669533","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=669533","","Analog circuits;Analog integrated circuits;Circuit simulation;Circuit synthesis;Circuit topology;Design optimization;Integrated circuit measurements;Integrated circuit technology;MOSFETs;Phase estimation","analogue integrated circuits;circuit CAD;circuit layout CAD","Cadence;Design Framework II;analog circuits;design assistant;interactive tool;layouts;optimization;reliability;simulation;updated netlist","","2","","14","","","10-13 Feb 1998","10 Feb 1998-13 Feb 1998","IEEE","IEEE Conference Publications"
"High-level estimation techniques for usage in hardware/software co-design","Henkel, J.; Ernst, R.","C&C Res. Labs., NEC Res. Inst., Princeton, NJ, USA","Design Automation Conference 1998. Proceedings of the ASP-DAC '98. Asia and South Pacific","20020806","1998","","","353","360","High-level estimation techniques are of paramount importance for design decisions like hardware/software partitioning or design space explorations. In both cases an appropriate compromise between accuracy and computation time determines about the feasibility of those estimation techniques. In this paper we present high-level estimation techniques for hardware effort and hardware/software communication time. Our techniques deliver fast results at sufficient accuracy. Furthermore, it is shown in which way these techniques are applied in order to cope with contradictory design goals like performance constraints and hardware effort constraints. As a solution, we present a cost function for the purpose of hardware/software partitioning that offers a dynamic weighting of its components. The conducted experiments show that the usage of our estimation techniques in conjunction with their efficient combination leads to reasonable hardware/software implementations as opposed to approaches that consider single constraints only","","0-7803-4425-1","","10.1109/ASPDAC.1998.669500","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=669500","","Cost function;Hardware;Laboratories;National electric code;Real time systems;Runtime;Size control;Software performance;Software systems;Space exploration","high level synthesis;logic design;systems analysis","design space explorations;dynamic weighting;hardware effort constraints;hardware/software co-design;hardware/software partitioning;high-level estimation techniques;performance constraints","","14","","17","","","10-13 Feb 1998","10 Feb 1998-13 Feb 1998","IEEE","IEEE Conference Publications"
"Development of a support tool for PCB design with EMC constraint. Reflection and crosstalk noise reduction in manual design","Tarui, Y.; Takahashi, T.; Schibuya, N.","Hamamatsucho Branch, Tokyo Internet PC Sch., Japan","Design Automation Conference 1998. Proceedings of the ASP-DAC '98. Asia and South Pacific","20020806","1998","","","397","402","The EMC-constraint CAD layout support tool was developed for the manual printed circuit board design. In the developed system two possible constraints; signal reflection and crosstalk, were considered. The former was taken into account in the element placement stage and the latter was considered in the routing stage. The reflections and crosstalk noise are first calculated for all combinations of the parameters. And the constraints to the line length and space are indicated to the designer in the manual layout routing stage. The tool can help the layout designer interactively and visually. In this paper the system configuration of the support tool and its applications are demonstrated","","0-7803-4425-1","","10.1109/ASPDAC.1998.669507","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=669507","","Acoustic reflection;Crosstalk;Databases;Design automation;Electromagnetic compatibility;Electromagnetic interference;Engines;Routing;Signal analysis;Wiring","circuit layout CAD;crosstalk;electromagnetic compatibility;noise;printed circuit layout","CAD layout support tool;EMC constraint;PCB design;crosstalk noise reduction;manual design;signal reflection;support tool;system configuration","","0","","9","","","10-13 Feb 1998","10 Feb 1998-13 Feb 1998","IEEE","IEEE Conference Publications"
"Considering testability during high-level design","Dey, S.; Raghunathan, A.; Roy, R.K.","Dept. of Electr. & Comput. Eng., California Univ., San Diego, La Jolla, CA, USA","Design Automation Conference 1998. Proceedings of the ASP-DAC '98. Asia and South Pacific","20020806","1998","","","205","210","Considering testability during the early stages of the design flow can have several benefits, including significantly improved fault coverage, reduced test hardware overheads, and reduced design iteration times. This paper presents an overview of high level design methodologies that consider testability during the early (behavior and architecture) stages of the design flow, and their testability benefits. The topics reviewed include behavioral and RTL test synthesis approaches that generate easily testable implementations targeting ATPG (full and partial scan) and BIST methodologies, and techniques to use high-level information for ATPG","","0-7803-4425-1","","10.1109/ASPDAC.1998.669447","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=669447","","Automatic test pattern generation;Built-in self-test;Circuit faults;Circuit testing;Controllability;Hardware;High level synthesis;Observability;Resource management;Sequential analysis","automatic testing;built-in self test;high level synthesis;logic testing","ATPG;BIST;RTL test synthesis;easily testable implementations;fault coverage;high-level design;testability","","4","1","42","","","10-13 Feb 1998","10 Feb 1998-13 Feb 1998","IEEE","IEEE Conference Publications"
