"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&refinements%3D4294967269%26matchBoolean%3Dtrue%26searchField%3DSearch_All%26queryText%3D%28%28Design+Automation+Conference+.LB.DAC.RB.%29+AND+1995%29",2015/06/23 14:36:38
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"An efficient design environment and algorithms for transport processing FPGA","Tsutsui, A.; Miyazaki, T.","NTT Opt. Network Syst. Labs., Kanagawa, Japan","Design Automation Conference, 1995. Proceedings of the ASP-DAC '95/CHDL '95/VLSI '95., IFIP International Conference on Hardware Description Languages. IFIP International Conference on Very Large Scal","20020806","1995","","","791","798","We introduce a CAD system for the original FPGA “PROTEUS”, which has several features suitable for the efficient realization of practical digital transport processing systems. These features are considered in the design of the CAD system. Our CAD system supports both automatic and manual design environments. The automatic design environment offers complete top down design from high level hardware description to downloading the programming data into the FPGA. In the manual design environment, an interactive chip editor is provided that enables high performance circuits to be constructed skillfully. The paper introduces our design strategy and the algorithms that realize them","","4-930813-67-0","","10.1109/ASPDAC.1995.486404","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=486404","","Algorithm design and analysis;B-ISDN;Circuits;Data processing;Design automation;Field programmable gate arrays;Hardware;Latches;Logic functions;Throughput","field programmable gate arrays;logic CAD;logic design;telecommunication computing","CAD system;PROTEUS;automatic design environment;design strategy;digital transport processing systems;efficient design environment;high level hardware description;high performance circuits;interactive chip editor;manual design environments;programming data;top down design;transport processing FPGA","","8","","18","","","29 Aug-1 Sep 1995","29 Aug 1995-01 Sep 1995","IEEE","IEEE Conference Publications"
"Quantifying design productivity: an effort distribution analysis","Joshi, M.; Kobayashi, H.","Dept. of Electr. & Comput. Eng., South Carolina Univ., Columbia, SC, USA","Design Automation Conference, 1995, with EURO-VHDL, Proceedings EURO-DAC '95., European","20020806","1995","","","476","481","This paper presents basic process models for textual and graphical HDL-based design. The models are used to measure effort (time) required for various design activities, with an aim to quantify design productivity. Effort-distribution in man-minutes is used as a parameter to evaluate design productivity. Design quality, defined as a probability that the design meets its specifications, is plotted for various design activities. We also discuss the resources that are essential to perform each design activity. These experiments demonstrate that “effort-distribution analysis” is useful for real life HDL-based design projects","","0-8186-7156-4","","10.1109/EURDAC.1995.527447","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=527447","","Costs;Hardware design languages;Humans;Logic;Process design;Productivity;Signal synthesis;Testing;Time measurement;Timing","hardware description languages;human resource management;logic CAD;logic design","ISO 9000;design productivity quantification;design quality;design resources;effort distribution analysis;effort-distribution;effort-distribution analysis;graphical HDL-based design;human interaction;textual HDL","","1","","9","","","18-22 Sep 1995","18 Sep 1995-22 Sep 1995","IEEE","IEEE Conference Publications"
"VHDL based design methodology for hierarchy and component re-use","Kission, P.; Hong Ding; Jerraya, A.A.","TIMA Lab., Grenoble, France","Design Automation Conference, 1995, with EURO-VHDL, Proceedings EURO-DAC '95., European","20020806","1995","","","470","475","This paper presents a VHDL specification methodology aimed to extend structured design methodologies to the behavioral level. The goal is to develop VHDL modeling strategies in order to master the design and analysis of large and complex systems. Structured design methodologies are combined with AMICAL, a VHDL based behavioral synthesis tool, in order to allow hierarchical design and component re-use","","0-8186-7156-4","","10.1109/EURDAC.1995.527446","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=527446","","Circuit synthesis;Design automation;Design methodology;Hardware design languages;Laboratories;Logic circuits;Logic design;Registers;System analysis and design;Very large scale integration","VLSI;hardware description languages;integrated circuit design;logic CAD;logic design;specification languages","AMICAL;VHDL based behavioral synthesis tool;VHDL based design methodology;VHDL specification methodology;component re-use;hierarchical design;structured design methodologies","","9","","7","","","18-22 Sep 1995","18 Sep 1995-22 Sep 1995","IEEE","IEEE Conference Publications"
"A mathematically sound approach to the correct design of hardware","Bombana, M.; Hughes, R.B.; Musgrave, G.","Italtel Soc. Italiana Telecommun. SpA, Milan, Italy","Design Automation Conference, 1995. Proceedings of the ASP-DAC '95/CHDL '95/VLSI '95., IFIP International Conference on Hardware Description Languages. IFIP International Conference on Very Large Scal","20020806","1995","","","771","776","Specification languages with a sound and well established semantics are applied to the definition of hardware devices. Exploiting these formalisms, theorem provers are introduced in the design flow to guarantee the equivalence of the different abstraction levels involved in the process of behavioural synthesis. Design constraints, such as area and timing, are evaluated linking this design phase to the logic synthesis level. The benefits of applying this design methodology are highlighted through the analysis of the design of an application specific integrated circuit (ASIC) of medium complexity in the telecom domain","","4-930813-67-0","","10.1109/ASPDAC.1995.486401","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=486401","","Application specific integrated circuits;Design methodology;Hardware;Integrated circuit synthesis;Joining processes;Logic design;Logic devices;Specification languages;Telecommunications;Timing","application specific integrated circuits;circuit CAD;circuit analysis computing;integrated circuit design;specification languages;telecommunication computing;theorem proving","abstraction levels;application specific integrated circuit;behavioural synthesis;correct hardware design;design constraints;design flow;design methodology;hardware devices;logic synthesis level;mathematically sound approach;semantics;specification languages;telecom domain;theorem provers","","1","","28","","","29 Aug-1 Sep 1995","29 Aug 1995-01 Sep 1995","IEEE","IEEE Conference Publications"
"A design and verification environment for ELLA","Barringer, H.; Gough, G.; Monahan, B.; Williams, A.; Arcus, M.; Armstrong, A.; Hill, M.","Dept. of Comput. Sci., Manchester Univ., UK","Design Automation Conference, 1995. Proceedings of the ASP-DAC '95/CHDL '95/VLSI '95., IFIP International Conference on Hardware Description Languages. IFIP International Conference on Very Large Scal","20020806","1995","","","685","690","We describe a fully integrated design environment for the Hardware Description Language ELLA, which provides formal verification support to the hardware engineer. The environment includes both conventional hardware design tools, and special purpose tools for ELLA-level design transformation, symbolic simulation and formal verification. All tools operate from an underlying formal semantic representation of ELLA. The operation of the various tools is described from the user viewpoint via a simple design example","","4-930813-67-0","","10.1109/ASPDAC.1995.486387","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=486387","","Circuit simulation;Computer science;Design automation;Design engineering;Displays;Formal verification;Graphical user interfaces;Hardware design languages;Libraries;Monitoring","digital simulation;formal verification;hardware description languages;logic CAD","ELLA;ELLA-level design transformation;Hardware Description Language;formal semantic representation;formal verification;hardware design tools;hardware engineer;integrated design environment;symbolic simulation","","3","","22","","","29 Aug-1 Sep 1995","29 Aug 1995-01 Sep 1995","IEEE","IEEE Conference Publications"
"Setting up a retrieval system for design reuse - experiences and acceptance","Buttner, G.H.","CAE/CAD Support Dept., Rohde & Schwarz GmbH & Co. KG, Munchen, Germany","Design Automation Conference, 1995, with EURO-VHDL, Proceedings EURO-DAC '95., European","20020806","1995","","","575","578","Within the EU funded Esprit project 8369 “CONSOLE”, Rohde & Schwarz developed a demonstration software version of a retrieval system for design reuse. The system stores the design classifications in a database and is connected to the EDA systems from Zuken-Redac and Viewlogic for access (read or copy) to the schematic and layout design data. This software version is part of the user requirement definition of a “subcircuit browser”, which will be developed as industrial prototype within the “CONSOLE” project by Zuken-Redac. Rohde & Schwarz engineers are using this software since early 1994. This paper covers the following main issues: objectives of the system; R&S definition of reusable designs (subcircuits, functional modules); brief overview on the current system functionality; necessary in house rules for reusable designs; definition of families for design classification (i.e. power units, amplifiers); introduction of “reusability” in the current design flow; and work practice and acceptance experiences","","0-8186-7156-4","","10.1109/EURDAC.1995.527463","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=527463","","Application specific integrated circuits;Computer aided engineering;Databases;Design automation;Power engineering and energy;Project management;Radio frequency;Software design;Software prototyping;Time to market","circuit CAD;printed circuit design","EDA systems;EU funded Esprit project 8369;PCB design;Rohde & Schwarz;Viewlogic;Zuken-Redac;demonstration software version;design classification;design classifications;design reuse;in house rules;retrieval system;reusable designs;subcircuit browser;user requirement definition","","4","2","","","","18-22 Sep 1995","18 Sep 1995-22 Sep 1995","IEEE","IEEE Conference Publications"
"Panel: Power Minimization in IC Design","Massoud Pedram","Univ. of Southern California, Los Angeles, CA","Design Automation, 1995. DAC '95. 32nd Conference on","20061219","1995","","","157","157","Mobile and portable information systems are pushing electronics and the development process. In their wake are new requirements that drive low-power design. This is however by no means the only driving force behind the need for a dramatic reduction of power dissipation in digital ICs. There also exists a strong demand on producers of high end products to reduce power consumption. Power minimization is thus vital for different reasons in different applications. Design knowledge and experience in minimizing power while optimizing performance is very limited. Low-power design is in its infancy. The same can be said for design tools. The opportunities for ultra low power tools and methodologies that achieve dramatic reduction of power and push higher up the design entry point are all around us. However, the need for tools that broaden the low-power design envelope is not being articulated by the user community very strongly. This panel seeks to expose solutions that designers and EDA vendors have, to present proper vehicles for transferring the low power design techniques and methodologies to the user community, and to provide a forum for exploring what is still needed. What design paradigms make sense, what levels of accuracy and speed are acceptable to the users and what tools have the highest payoff are part of what this panel is all about.","0738-100X","0-89791-725-1","","10.1109/DAC.1995.250082","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1586694","","Design methodology;Design optimization;Electronic design automation and methodology;Energy consumption;Information systems;Instruments;Large scale integration;Logic design;Power dissipation;Vehicles","","","","0","","","","","1995","","IEEE","IEEE Conference Publications"
"Panel: Managing Design Change - Lessons Learned","Donald Reinertsen","Reinertsen &amp; Associates, Redondo Beach, CA","Design Automation, 1995. DAC '95. 32nd Conference on","20061219","1995","","","100","100","Corporate re-engineering has become the new buzz word of the 90's. Several best selling business books have been written about the subject. Electronic design organizations have not been immune to this trend. As business becomes increasingly competitive, management pressure grows to get products to market more quickly. Meanwhile, engineering is struggling with how they will design their first 100,000 gate ASIC using more complex tools. Companies are forced into rethinking ways to radically improve design productivity. Company presidents are issuing corporate wide edicts such as ""10x design process productivity improvement by 1998"". Re-engineering the design process is one of the alternatives that some companies have tried. They have architected and implemented integrated multi-vendor design environments. They have installed automated parts library and workflow management systems. They have re-organized into cross functional teams, and trained their engineers on new design methodologies and design automation best practices. The journey of managing significant process change has been a long and arduous one down a road full of potholes. Murphy's law, cultural inertia, politics, inexperience, underestimating, underfunding, lack of top management commitment, and more have conspired to grind projects to a halt. This panel is a collection of griselled veterans who will tell about their personal experiences of attempting to mange process change.","0738-100X","0-89791-725-1","","10.1109/DAC.1995.250071","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1586684","","Application specific integrated circuits;Books;Companies;Consumer electronics;Design engineering;Design methodology;Libraries;Process design;Productivity;Workflow management software","","","","1","","","","","1995","","IEEE","IEEE Conference Publications"
"Design for testability using register-transfer level partial scan selection","Motohara, A.; Takeoka, S.; Hosokawa, T.; Ohta, M.; Takai, Y.; Matsumoto, M.; Muraoka, M.","Semicond. Res. Center, Matsushita Electr. Ind. Co. Ltd., Moriguchi, Japan","Design Automation Conference, 1995. Proceedings of the ASP-DAC '95/CHDL '95/VLSI '95., IFIP International Conference on Hardware Description Languages. IFIP International Conference on Very Large Scal","20020806","1995","","","209","215","An approach to top down design for testability using register-transfer level (RTL) partial scan selection is described. We propose a scan selection technique based on testability analysis for RTL design including data path circuits and control circuits such as state machines. Registers and state machines which make gate level ATPG difficult are identified by the scan selection technique based on RTL testability analysis effectively. Experimental results for actual circuits are also presented","","4-930813-67-0","","10.1109/ASPDAC.1995.486225","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=486225","","Automatic test pattern generation;Built-in self-test;Central Processing Unit;Circuit synthesis;Circuit testing;Costs;Design for testability;Logic testing;Registers;Very large scale integration","VLSI;design for testability;finite state machines;integrated circuit design;integrated circuit testing;logic CAD;logic gates;logic testing","CAD;RTL design;VLSI design;control circuits;data path circuits;design for testability;experimental results;gate level ATPG;partial scan selection;register-transfer level design;registers;state machines;testability analysis;top down design","","2","6","19","","","29 Aug-1 Sep 1995","29 Aug 1995-01 Sep 1995","IEEE","IEEE Conference Publications"
"Design automation for integrated continuous-time filters using integrators","Wada, K.; Takagi, S.; Czarnul, Zdzislaw; Fujii, M.","Tokyo Inst. of Technol., Japan","Design Automation Conference, 1995. Proceedings of the ASP-DAC '95/CHDL '95/VLSI '95., IFIP International Conference on Hardware Description Languages. IFIP International Conference on Very Large Scal","20020806","1995","","","435","439","This paper proposes a design automation for filters using integrators. This is based on a predistortion without knowledge of a filter topology. The predistortion requires an integrator having the same structure, the same-value elements and an electrically controllable unity-gain frequency, and compensates for the deviation of frequency characteristics due to an excess phase shift of an integrator. The effectiveness of the proposed method is demonstrated through SPICE simulations. An algorithm for a filter design automation is also discussed","","4-930813-67-0","","10.1109/ASPDAC.1995.486351","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=486351","","Analog circuits;Circuit simulation;Compaction;Design automation;Electronic mail;Filters;Frequency;Operational amplifiers;Predistortion;Topology","SPICE;analogue circuits;circuit analysis computing;filters","SPICE simulations;design automation;integrated continuous-time filters;integrators;predistortion;unity-gain frequency","","2","","6","","","29 Aug-1 Sep 1995","29 Aug 1995-01 Sep 1995","IEEE","IEEE Conference Publications"
