"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&queryText%3D.LB..LB.Micro+Electro+Mechanical+Systems%2C+2011.+MEMS+2011..RB.+AND+IEEE+24th+International+Conference+on.RB.",2015/06/23 16:25:49
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"24th IEEE International Conference on Micro Electro Mechanical Systems (MEMS 2011), 14th International Conference on Miniaturized Systems for Chemistry and Life Sciences (UTAS 2010), IEEE Sensors 2010 Conference (Sensors 2010)","","","Microelectromechanical Systems, Journal of","20100729","2010","19","4","C3","C3","Prospective authors are requested to submit new, unpublished manuscripts for inclusion in the upcoming event described in this call for papers.","1057-7157","","","10.1109/JMEMS.2010.2061514","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5532216","","","","","","0","","","","","Aug. 2010","","IEEE","IEEE Journals & Magazines"
"Integrated MEMS platform with silicon nanotweezers and open microfluidic device for molecular and cellular biomechanical assays","Kumemura, M.; Collard, D.; Tourvielle, R.; Lafitte, N.; Montagne, K.; Yoshizawa, S.; Fourmy, D.; Yamahata, C.; Jalabert, L.; Sakai, Y.; Takeuchi, S.; Fujii, T.; Fujita, H.","LIMMS, Univ. of Tokyo, Tokyo, Japan","Micro Electro Mechanical Systems (MEMS), 2011 IEEE 24th International Conference on","20110317","2011","","","67","70","This paper describes an integrated bio-reaction platform composed of silicon nanotweezers and open microfluidics for real time biomechanical assays. The silicon nanotweezers can sense slight biological modification of the trapped sample due to stable frequency response with high Q factor in liquid. The microfluidic device integrates active valves for controlling the biological medium. Biomolecular assay (DNA/Hind III enzymatic reaction kinetics), and cell contraction/relaxation dynamic assay illustrate the capabilities of this integrated platform that is a breakthrough capability for real time and routine biological tests.","1084-6999","978-1-4244-9632-7","","10.1109/MEMSYS.2011.5734363","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5734363","","DNA;Fibroblasts;Microfluidics;Micromechanical devices;Nanobioscience;Silicon","DNA;bioMEMS;biochemistry;biological techniques;biomechanics;biosensors;cellular biophysics;elemental semiconductors;enzymes;microsensors;molecular biophysics;nanobiotechnology;nanomedicine;silicon","DNA;Hind III enzymatic reaction kinetics;Si;biological medium;biological modification;biological tests;biomolecular assay;cell contraction dynamic assay;cell relaxation dynamic assay;cellular biomechanical assay;high Q factor;integrated MEMS platform;integrated bio-reaction platform;molecular biomechanical assay;open microfluidic device;silicon nanotweezers","","1","","8","","","23-27 Jan. 2011","","IEEE","IEEE Conference Publications"
"MEMS-compatible high-density trench capacitor with ultra-conformal Cu/SiO<inf>2</inf> layers by supercritical fluid deposition","Momose, T.; Yamada, H.; Kitamura, Y.; Hattori, Y.; Shimogaki, Y.; Sugiyama, M.","Inst. of Ind. Sci., Univ. of Tokyo, Tokyo, Japan","Micro Electro Mechanical Systems (MEMS), 2011 IEEE 24th International Conference on","20110317","2011","","","1309","1312","We have successfully fabricated a 3D super-capacitor, which can be integrated with MEMS in a wafer level, using Si trenches (aspect ratio = 53) and ultra-conformal supercritical fluid deposition (SCFD) of Cu/SiO<sub>2</sub> layers. Taking advantage of large inner surface area of the trenches, the 3D capacitor exhibited 70 times larger capacitance than a planar one having the same projected area, and low leakage current density (<;3.8×10<sup>-5</sup> A/cm<sup>2</sup>) at an electric field of 1.5-2.4 MV/cm. This achievement is brought about by ultra-conformal and void-free coating of a SiO<sub>2</sub> layer, having a dielectric constant equivalent to the film by conventional deposition method, and ultra-conformal deposition of Cu on oxide surface, both of which are significant achievements for SCFD. Metal-insulator-metal structure is also feasible using a similar process technology, which will allow us monolithic integration of a power storage element, a power generator and sensors in a single MEMS chip for the purpose of battery-free sensor nodes in sensor network.","1084-6999","978-1-4244-9632-7","","10.1109/MEMSYS.2011.5734674","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5734674","","Capacitors;Copper;Electrodes;Films;Fluids;Surface treatment;Three dimensional displays","MIM structures;coating techniques;copper;leakage currents;micromechanical devices;permittivity;silicon compounds;supercapacitors","3D super-capacitor;Cu-SiO<sub>2</sub>;MEMS;SCFD;battery-free sensor node;dielectric constant;electric field;high-density trench capacitor;leakage current density;metal-insulator-metal structure;power generator;power storage element;ultra-conformal supercritical fluid deposition;void-free coating;wafer level","","1","","18","","","23-27 Jan. 2011","","IEEE","IEEE Conference Publications"
"Pairing single adherent cells in the dynamic microarray","Teshima, T.; Onoe, H.; Kuribayashi-Shigetomi, K.; Takeuchi, S.","Inst. of Ind. & Sci., Univ. of Tokyo, Tokyo, Japan","Micro Electro Mechanical Systems (MEMS), 2011 IEEE 24th International Conference on","20110317","2011","","","71","74","This paper describes a dynamic microarray system for pairing adherent cells at single cell level. By introducing single cells cultured on mobile Parylene microplates into the system, we achieved pairing of single cells maintaining their physiological properties. By taking advantage of processibility of Parylene, we changed the shape and fabricated microgrooves on the plate surface. These modifications enabled us to control cell stretch and morphology on the micro-sized plates and bring single cells into contact easily. We expect this method is applicable to the analysis of a variety of cell-cell communication between two single adherent cells.","1084-6999","978-1-4244-9632-7","","10.1109/MEMSYS.2011.5734364","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5734364","","Arrays;Cells (biology);Charge carrier processes;Microchannel;Microfluidics;Shape;Substrates","bioMEMS;biocontrol;biological techniques;cellular biophysics;microfluidics;polymers","cell morphology;cell stretch;cell-cell communication;dynamic microarray;microgrooves;mobile Parylene microplates;physiological properties;single adherent cells pairing","","0","","14","","","23-27 Jan. 2011","","IEEE","IEEE Conference Publications"
"Fabrication and characterization of high current field emitters with silicon ball-tip pins","Baek Hyun Kim; Jae Wan Kwon; Baxter, E.A.; Kovaleski, S.D.","Dept. of Electr. & Comput. Eng., Univ. of Missouri, Columbia, MO, USA","Micro Electro Mechanical Systems (MEMS), 2011 IEEE 24th International Conference on","20110317","2011","","","249","252","This paper introduces a novel design of high current field emitters based on unique pin structures with a ball shaped tip. Our ball-tip pins provide relatively large surface area at the tip and increase the field enhancement factor regardless of dimension of the pin base. The ball-tip pins turn out to produce higher field emission current than that from the generic sharp-tip pins due to the significantly increased field emission sites at the ball-tip surface.","1084-6999","978-1-4244-9632-7","","10.1109/MEMSYS.2011.5734408","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5734408","","Electric fields;Electron emission;Etching;Fabrication;Metals;Pins;Silicon","electron field emission;elemental semiconductors;etching;silicon","Si;ball-tip pin;field enhancement factor;generic sharp-tip pin;high current field emitter","","0","","14","","","23-27 Jan. 2011","","IEEE","IEEE Conference Publications"
"Nanostructured c-post wicks for advanced heat pipes","Nam, Y.S.; Sharratt, S.; Ju, Y.S.","Univ. of California, Los Angeles, CA, USA","Micro Electro Mechanical Systems (MEMS), 2011 IEEE 24th International Conference on","20110317","2011","","","1313","1316","Micro-heat pipes incorporating advanced wicks are promising for the thermal management of high power density semiconductor and MEMS devices. We report experimental characterization of the heat transfer performance of wicks consisting of dense arrays of superhydrophilic Cu micropost wicks fabricated using electrochemical deposition and controlled chemical oxidation. A very high heat removal capability (as high as 800 W/cm<sup>2</sup> with less than 35°C wick superheat) is demonstrated using 2×2 mm<sup>2</sup> thin-film heaters as heat sources. Superhydrophilic CuO nanostructures integrated onto the micropost surfaces are shown to enhance the critical heat flux by as much as 70%.","1084-6999","978-1-4244-9632-7","978-1-4244-9634-1","10.1109/MEMSYS.2011.5734675","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5734675","","Copper;Heat transfer;Heating;Performance evaluation;Resistance;Solids;Temperature measurement","coating techniques;heat pipes;heat transfer;hydrophilicity;micromechanical devices;nanostructured materials;oxidation;semiconductor device packaging;thermal management (packaging)","Cu;MEMS devices;advanced heat pipes;controlled chemical oxidation;electrochemical deposition;heat flux;high power density semiconductor;high-power density semiconductor devices;nanostructured copper micropost wicks;superhydrophilic nanostructures;temperature 35 C;thermal management","","0","","14","","","23-27 Jan. 2011","","IEEE","IEEE Conference Publications"
"A light-regulated bio-micro-actuator powered by transgenic Drosophila melanogaster muscle tissue","Suzumura, K.; Funakoshi, K.; Hoshino, T.; Tsujimura, H.; Iwabuchi, K.; Akiyama, Y.; Morishima, K.","Tokyo Univ. of Agric. & Technol., Tokyo, Japan","Micro Electro Mechanical Systems (MEMS), 2011 IEEE 24th International Conference on","20110317","2011","","","149","152","This paper reports the first demonstration of a light-regulated bio-micro-actuator powered by a transgenic Drosophila melanogaster DV tissue (insect heart muscle). We expressed a mutant form of blue light-sensitive cation channel, channelrhodopsin-2, into the cell membrane of the DV tissue. The DV tissue was assembled into a micro-structure made of poly-dimethylsiloxane (PDMS). The light-sensitive DV tissue contracted synchronously with blue light irradiation, and the micro-actuator was driven in this way. The moving frequency of the micro-actuator increased as irradiation intensity and duration increased. These results demonstrate that the light-driven muscle-powered actuator will have various applications.","1084-6999","978-1-4244-9632-7","","10.1109/MEMSYS.2011.5734383","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5734383","","Actuators;Heart;Insects;Microscopy;Muscles;Radiation effects;Synchronization","bioMEMS;biological effects of optical radiation;biological techniques;biomembrane transport;biomolecular effects of radiation;cardiology;cellular effects of radiation;microactuators;muscle;polymers;proteins","blue light irradiation;blue light-sensitive cation channel;cell membrane;channelrhodopsin-2;insect heart muscle;irradiation duration;irradiation intensity;light-regulated biomicroactuator;polydimethylsiloxane;transgenic Drosophila melanogaster muscle tissue","","1","","11","","","23-27 Jan. 2011","","IEEE","IEEE Conference Publications"
"Living cell fabric","Onoe, H.; Gojo, R.; Matsunaga, Y.; Kiriya, D.; Kato-Negishi, M.; Kuribayashi-Shigetomi, K.; Shimoyama, Y.; Takeuchi, S.","Inst. of Ind. Sci., Univ. of Tokyo, Tokyo, Japan","Micro Electro Mechanical Systems (MEMS), 2011 IEEE 24th International Conference on","20110317","2011","","","908","911","This paper describes a centimeter-scale living cell fabric made of cell-containing core-shell hydrogel fibers, “cell fiber.” We improved core-shell fiber applicable to various types of cells, and precisely characterized their biofunctions and mechanical properties. Using these cell fibers, we demonstrate a centimeter-scale living cell fabric woven by our micro weaving machine. We believe that our weaving approach using cell fibers would be a powerful method for constructing large-scale 3D-patterned functional tissues.","1084-6999","978-1-4244-9632-7","","10.1109/MEMSYS.2011.5734573","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5734573","","Electron tubes;Fabrics;Optical fiber sensors;Three dimensional displays;Weaving","biomechanics;cellular biophysics;fibres;hydrogels;weaving","3D-patterned functional tissue;biofunction;cell fiber;core-shell hydrogel fiber;living cell fabric;micro weaving machine","","2","","8","","","23-27 Jan. 2011","","IEEE","IEEE Conference Publications"
"An integrated microfluidic system for diagnosis and multiple subtyping of influenza virus","Chih-Hung Wang; Kang-Yi Lien; Line-Yu Hung; Huan-Yao Lei; Gwo-Bin Lee","Dept. of Eng. Sci., Nat. Cheng Kung Univ., Tainan, Taiwan","Micro Electro Mechanical Systems (MEMS), 2011 IEEE 24th International Conference on","20110317","2011","","","841","844","This study presents an integrated microfluidic system capable of rapid diagnosis and subtyping of influenza virus. Several critical modules including a ribonucleic acid (RNA) extraction module, a reverse-transcription polymerase chain reaction (RT-PCR) module and an optical detection module were integrated into the microsystem. Magnetic beads conjugated with specific nucleotide probes were first incubated with influenza virus. Then thermolysis and hybridization processes were performed to extract target RNA by utilizing a magnetic field. Then, extracted viral RNA can be specifically amplified by using a one-step RT-PCR process. Finally, amplified RT-PCR products were detected using the optical detection module. The entire process can be completed within less than 2 hour. Moreover, the detection limit of the microsystem was experimentally found to be 10<sup>4</sup>~10<sup>5</sup> dilution of 128 HAU of influenza virus for influenza A virus H1 subtype. Consequently, the proposed integrated microfluidic system can provide a powerful platform for rapid diagnosis of influenza infection. Experimental results also showed that different subtypes of influenza virus could be diagnosed by using a multiple RT-PCR process. This one-step multiple RT-PCR performed on the integrated microfluidic system may provide a promising tool for fast screening of seasonal and novel influenza virus.","1084-6999","978-1-4244-9632-7","","10.1109/MEMSYS.2011.5734556","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5734556","","Fluorescence;Influenza;Microfluidics;Probes;RNA;Sensitivity","DNA;bioMEMS;biochemistry;biomedical measurement;biosensors;cellular biophysics;diseases;microfluidics;microorganisms;molecular biophysics;photodetectors;proteins;pyrolysis","RNA;critical modules;diagnostic method;extraction module;hybridization processes;influenza A virus H1 subtype;integrated microfluidic system;magnetic beads;microsystem;nucleotide probes;optical detection module;reverse-transcription polymerase chain reaction;ribonucleic acid;thermolysis","","0","","4","","","23-27 Jan. 2011","","IEEE","IEEE Conference Publications"
"A tactile sensing array with tunable sensing ranges using liquid crystal and carbon nanotubes composites","Yu-Tse Lai; Wen-Cheng Kuo; Yao-Joe Yang","Nat. Taiwan Univ., Taipei, Taiwan","Micro Electro Mechanical Systems (MEMS), 2011 IEEE 24th International Conference on","20110317","2011","","","553","556","This work presents the development of a novel pressure sensing array whose sensing ranges are tunable during operation. The sensing material comprises carbon nanotubes (CNT) dispersed in nematic liquid crystals (LC) composites. The sensing element consists of the LC-CNT composite, a deformable PDMS elastomeric structure, an ITO glass substrate and an ITO PET film. The sensing ranges can be tuned by varying the magnitude of the applied external field supplied by the array scanning circuitry. This capability of tunable sensing ranges can be employed for the applications which require different measurement ranges of forces, without the need of adjusting the dynamic ranges of sensor readout circuitry.","1084-6999","978-1-4244-9632-7","","10.1109/MEMSYS.2011.5734484","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5734484","","Arrays;Force;Glass;Indium tin oxide;Positron emission tomography;Robot sensing systems","carbon nanotubes;elastomers;nematic liquid crystals;pressure sensors;sensor arrays;tactile sensors","ITO PET film;ITO glass substrate;array scanning circuitry;carbon nanotubes composites;deformable PDMS elastomeric structure;nematic liquid crystals composites;pressure sensing array;tactile sensing array;tunable sensing ranges","","1","","15","","","23-27 Jan. 2011","","IEEE","IEEE Conference Publications"
