"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&queryText%3DMicro+Electro+Mechanical+Systems%2C+2004.+MEMS+2004.+The+Thirteenth+Annual+International+Conference+On",2015/06/23 16:21:44
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"The Seventeenth IEEE International Conference on Micro Electro Mechanical Systems - MEMS 2004 (Title Page)","","","Micro Electro Mechanical Systems, 2004. 17th IEEE International Conference on. (MEMS)","20040927","2004","","","li","li","Conference proceedings title page.","","0-7803-8265-X","","10.1109/MEMS.2004.1290505","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1290505","","","","","","0","","","","","25-29 Jan. 2004","","IEEE","IEEE Conference Publications"
"17th IEEE International Conference on Micro Electro Mechanical Systems. Maastricht MEMS 2004 Technical Digest (IEEE Cat. No.04CH37517)","","","Micro Electro Mechanical Systems, 2004. 17th IEEE International Conference on. (MEMS)","20040927","2004","","","i","","Presents the front cover, front matter, and table of contents from the conference proceedings.","","0-7803-8265-X","","10.1109/MEMS.2004.1290492","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1290492","","","actuators;electrochemical devices;force sensors;micro-optics;micromechanical devices;packaging;resonators;self-assembly","actuators;biomedical devices;cell handling;chemical devices;force sensors;mechanical sensors;microelectromechanical systems;microoptical devices;nanoelectro mechanical system;optical MEMS;packaging;particle handling;physical sensors;radio frequency devices;resonators;self assembly;stress sensors;wireless communication devices","","0","","","","","25-29 Jan. 2004","","IEEE","IEEE Conference Publications"
"Plastic micropumps using ferrofluid and magnetic membrane actuation","Yamahata, C.; Gijs, M.A.M.","Inst. of Microelectron. & Microsyst., Swiss Fed. Inst. of Technol. Lausanne, Switzerland","Micro Electro Mechanical Systems, 2004. 17th IEEE International Conference on. (MEMS)","20040927","2004","","","458","461","This paper presents a simple and low-cost prototyping technology for the realization of integrated micropumps in polymethylmethacrylate (PMMA). The three-dimensional (3D) micropumps consist of stacks of structured PMMA layers, which are either realised with precision milling tools for the more complex parts, or fabricated using the powder blasting technique for channel-type structures. We integrate silicone membranes into the chip to realize check-valves or use dynamic diffuser valves. We use two different types of magnetic actuation external to the micropump: (i) an external magnet displaces a ferrofluid liquid plug that plays the role of a piston in a channel; (ii) an external coil actuates an integrated magnetic membrane, consisting of NdFeB magnetic powder in a polydimethylsiloxane (PDMS) matrix.","","0-7803-8265-X","","10.1109/MEMS.2004.1290621","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1290621","","Biomembranes;Magnetic liquids;Micropumps;Milling;Pistons;Plastics;Plugs;Powders;Prototypes;Valves","boron alloys;ferroelectric materials;iron alloys;magnetic fluids;magnetic particles;microactuators;micropumps;microvalves;neodymium alloys;plastics;polymers;powder technology;silicones","NdFeB;NdFeB magnetic powder;channel type structures;check valves;dynamic diffuser valves;ferrofluid membrane actuation;magnetic actuation;magnetic membrane actuation;plastic micropumps;polydimethylsiloxane matrix;polymethylmethacrylate;powder blasting technique;precision milling tools;prototyping technology;silicone membranes","","0","","","","","2004","","IEEE","IEEE Conference Publications"
"Profile measurement of high aspect ratio micro structures using a tungsten carbide micro cantilever coated with PZT thin films","Yamamoto, M.; Kanno, Isaku; Aoki, S.","Opto-Electo Mech. Res. Lab., Matsushita Res. Inst. Tokyo Inc., Kawasaki, Japan","Micro Electro Mechanical Systems, 2000. MEMS 2000. The Thirteenth Annual International Conference on","20020806","2000","","","217","222","A new profile measurement probe for non-destructive evaluation of high aspect ratio micro structure (HARMS) is proposed. The probe is made of tungsten carbide super hard alloy (WC) and machined by micro EDM. PZT thin films are coated on the probe as an integrated strain sensor. Dedicated measurement machine equipped with this probe is developed and we observed micro holes and gears. In these observations, we obtained very clear images of the sample's detailed shapes, which demonstrate the system's validation for HARMS evaluation","1084-6999","0-7803-5273-4","","10.1109/MEMSYS.2000.838519","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=838519","","Atomic force microscopy;Capacitive sensors;Coordinate measuring machines;Gears;Mechanical variables measurement;Optical wavelength conversion;Probes;Rough surfaces;Surface roughness;Tungsten","electrical discharge machining;microsensors;nondestructive testing;piezoelectric thin films;spatial variables measurement;strain sensors;tungsten compounds","HARMS evaluation;HARMS measurement;PZT;PZT thin films;PbZrO3TiO3;WC;WC micro cantilever;WC super hard alloy;gears;high aspect ratio micro structures;integrated strain sensor;micro EDM;micro holes;profile measurement probe","","0","","13","","","23-27 Jan 2000","23 Jan 2000-27 Jan 2000","IEEE","IEEE Conference Publications"
"Metal film protection of CMOS wafers against KOH","Munch, U.; Brand, O.; Paul, O.; Baltes, H.; Bossel, M.","Phys. Electron. Lab., Eidgenossische Tech. Hochschule, Zurich, Switzerland","Micro Electro Mechanical Systems, 2000. MEMS 2000. The Thirteenth Annual International Conference on","20020806","2000","","","608","613","This paper reports a new protection for the front side of fully processed CMOS wafers against KOH etching solutions. The protection is based on thin TiW and Au films and is fully CMOS compatible. No mechanical fixture is required during the anisotropic etching step. Therefore, the new method is excellently suited for batch micromachining. Up to 100% of all chips on 6 inch wafers were fully operational after 4 hours KOH etching. The membrane yield after KOH etching was 100% and nearly 90% after the not yet optimized removal of the protection films. Thus, this protection fulfils the requirements of inexpensive and reliable sensor production","1084-6999","0-7803-5273-4","","10.1109/MEMSYS.2000.838587","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=838587","","Aluminum;Biomembranes;CMOS process;Etching;Fixtures;Gold;Micromachining;Production;Protection;Resists","CMOS integrated circuits;diffusion barriers;electroplating;etching;micromachining","KOH etching solutions;anisotropic etching;batch micromachining;chip yield;diffusion barrier;etch rate;front side protection;fully processed CMOS wafers;membrane yield;metal film protection;plating seed layers;reliable sensor production","","1","","10","","","23-27 Jan 2000","23 Jan 2000-27 Jan 2000","IEEE","IEEE Conference Publications"
"A planar micropump utilizing thermopneumatic actuation and in-plane flap valves","Zimmermann, S.; Frank, J.A.; Liepmann, D.; Pisano, A.P.","Berkeley Sensor & Actuator Center, California Univ., Berkeley, CA, USA","Micro Electro Mechanical Systems, 2004. 17th IEEE International Conference on. (MEMS)","20040927","2004","","","462","465","The micropump presented in this paper demonstrates advancements made both in performance and fabrication over most existing mechanical micropumps. The pump is planar and fabricated using a wafer-level, four-mask process, making it attractive for integration into micro total-analysis systems. Its design utilizes thermopneumatic actuation and two in-plane flap valves with fluidic-resistance ratios greater than 1300 to reach maximum pressures of 16 kPa and maximum flow rates of 9 μL/min at an average power consumption of 180 mW (20% duty cycle, 10 Hz). Pressures as high as 20.2 kPa were achieved at an average power consumption of 200 mW (20% duty cycle, 5 Hz). This performance is better than most micropumps utilizing in-plane or out-of-plane valves.","","0-7803-8265-X","","10.1109/MEMS.2004.1290622","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1290622","","Drug delivery;Energy consumption;Fabrication;Heat pumps;Heating;Micropumps;Pistons;Platinum;Valves;Wafer bonding","masks;microactuators;microfluidics;micropumps;microvalves;pneumatic actuators","10 Hz;16 kPa;180 mW;20.2 kPa;200 mW;5 Hz;flow rate;fluidic-resistance ratios;inplane flap valves;mask process;micro total analysis systems;planar micropump;power consumption;thermopneumatic actuation","","4","","","","","2004","","IEEE","IEEE Conference Publications"
"Microfabrication of 3-dimensional photoresist structures using selective patterning and development on two types of specific resists and its application to microfluidic components","Kwang-Seok Yun; Euisik Yoon","Dept. of Electr. Eng. & Comput. Sci., Korea Adv. Inst. of Sci. & Technol., Daejeon, South Korea","Micro Electro Mechanical Systems, 2004. 17th IEEE International Conference on. (MEMS)","20040927","2004","","","757","760","This paper reports a new technology for the formation of various 3-dimensional positive photoresist structures with simple photolithography by using UV-insensitive sacrificial photoresist and its selective development in specific developer solution with combination of multi-exposure and single development technique. We have successfully implemented various 3-dimensional photoresist structures including recessed cantilevers, suspended bridges and complex plates with micro-pits or micro-villi, which are utilized as micro master molds for PDMS microfluidic components.","","0-7803-8265-X","","10.1109/MEMS.2004.1290695","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1290695","","Application software;Bridges;Glass;Lithography;Microfluidics;Resists;Shape;Stacking;Telephony;Wafer bonding","microfluidics;photoresists;polymer films","3 dimensional photoresist structures;PDMS microfluidic components;UV-insensitive sacrificial photoresist;cantilevers;microfabrication;micromaster molds;micromechanical devices;micropits;patterning;photolithography","","0","","","","","2004","","IEEE","IEEE Conference Publications"
"Low cost device for precise microliter range liquid dispensing","Roxhed, N.; Rydholm, S.; Samel, B.; van der Wijngaart, W.; Griss, P.; Stemme, G.","Dept. of Signals, Sensors & Syst., R. Inst. of Technol., Stockholm, Sweden","Micro Electro Mechanical Systems, 2004. 17th IEEE International Conference on. (MEMS)","20040927","2004","","","326","329","In this work we present the fabrication and testing of a thermally actuated one-shot liquid dispenser, which actuation is based on highly expandable microspheres. We show an uncomplicated, fully functional, low cost device for use in medical disposables, e.g. transdermal systems based on microneedles. All device components are made out of low cost materials and fabrication processes have the potential for high volume batch manufacturing. The device utilizes the properties of the expandable microspheres to form a heat insulating layer to the delivered liquid. Moreover, it does not require any feed-back or complicated flow metering. The device was successfully tested showing a mean dispensed liquid of 101 μl with a relative standard deviation of 3.2% and with a maximum temperature of 59°C in the liquid during actuation. No back-flow was observed for the device.","","0-7803-8265-X","","10.1109/MEMS.2004.1290588","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1290588","","Actuators;Containers;Costs;Dielectric liquids;Drug delivery;Fabrication;Insulation;Medical diagnostic imaging;Temperature;Thermal expansion","batch processing (industrial);drug delivery systems;microactuators","59 degC;batch manufacturing;feedback;flow metering;heat insulating layer;medical disposables;microactuators;microliter range liquid dispensing;microneedles;microspheres;standard deviation;thermally actuated one shot liquid dispensing;transdermal systems","","5","","","","","2004","","IEEE","IEEE Conference Publications"
"Void-free full wafer adhesive bonding","Niklaus, F.; Enoksson, P.; Kalvesten, E.; Stemme, G.","Dept. of Signal, Sensors & Syst., R. Inst. of Technol., Stockholm, Sweden","Micro Electro Mechanical Systems, 2000. MEMS 2000. The Thirteenth Annual International Conference on","20020806","2000","","","247","252","In this paper we present guidelines for void free adhesive bonding of 10 cm diameter wafers. We have systematically investigated the influence of different bonding parameters on void formation in the bond. The layer thicknesses of the tested polymer coatings are between 1 /spl mu/m and 12 /spl mu/m. The polymer material, the bonding pressure and the pre-curing time and temperature for the polymer has shown significant influence on void formation in the bond. High bonding pressure and pre-curing times/temperatures that are specific to the polymer material counteract void formation. Process parameters for achieving void-free bonds using benzocyclobutene (BCB) and photoresist coatings as adhesive materials are given. Excellent bonding results have been achieved with BCB as bonding material.","1084-6999","0-7803-5273-4","","10.1109/MEMSYS.2000.838524","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=838524","","Biomembranes;Guidelines;Integrated circuit technology;Joining materials;Polymers;Resists;Sealing materials;Sensor systems;Temperature;Wafer bonding","adhesion;micromechanical devices;organic compounds;polymer films;voids (solid)","1 to 12 mum;10 cm;BCB;MEMS;adhesive bonding;benzocyclobutene;bonding pressure;layer thicknesses;photoresist coatings;polymer coatings;pre-curing temperature;pre-curing time;void formation;void-free bonds","","8","","15","","","23-27 Jan. 2000","23 Jan 2000-27 Jan 2000","IEEE","IEEE Conference Publications"
"Polymer based smart flexible thermopile for power generation","Hasebe, S.; Ogawa, J.; Shiozaki, M.; Toriyama, T.; Sugiyama, S.; Ueno, H.; Itoigawa, K.","Fac. of Sci. & Eng., Ritsumeikan Univ., Kyoto, Japan","Micro Electro Mechanical Systems, 2004. 17th IEEE International Conference on. (MEMS)","20040927","2004","","","689","692","In this study, a flexible thermoelectric power generator has been proposed. The proposed thermoelectric power generator is composed of a Ni-Cu thermopile on a polymer sheet, and heat sink and heat absorber sheets. The flexible thermoelectric power generator has 60 mm-length, 45 mm-width and 3 mm-height. The flexible thermoelectric power generator may be possible to apply on a free form surface. As a result of characteristic evaluation, Seebeck voltage of 15.4 μV/K per thermocouple was obtained, and a prospect for practical application was confirmed.","","0-7803-8265-X","","10.1109/MEMS.2004.1290678","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1290678","","Fabrication;Heat sinks;Leg;Polyimides;Polymers;Power generation;Resists;Sheet materials;Thermoelectricity;Voltage","Seebeck effect;bending;copper alloys;heat sinks;nickel alloys;polymers;thermocouples;thermoelectric conversion;thermopiles","15.4 muV;3 mm;45 mm;60 mm;Ni-Cu;heat absorber sheets;heat sink;polymer sheet;seebeck voltage;thermocouple;thermoelectric power generator;thermopile","","3","3","","","","2004","","IEEE","IEEE Conference Publications"
