"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&queryText%3D.LB..QT.Publication+Title.QT.%3ADesign+Automation+Conference+.LB.DAC.RB.%2C+2012+49th+ACM%2FEDAC%2FIEEE.RB.",2015/07/17 18:50:39
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Checking architectural outputs instruction-by-instruction on acceleration platforms","Chatterjee, D.; Koyfman, A.; Morad, R.; Ziv, A.; Bertacco, V.","Univ. of Michigan Ann Arbor, Ann Arbor, MI, USA","Design Automation Conference (DAC), 2012 49th ACM/EDAC/IEEE","20120719","2012","","","955","961","Simulation-based verification is an integral part of a modern microprocessor's design effort. Commonly, several checking techniques are deployed alongside the simulator to detect and localize each functional bug manifestation. Among these, a widespread technique entails comparing a microprocessor design's outputs with a golden model at the architectural granularity, instruction-by-instruction. However, due to exponential growth in design complexity, the performance of software-based simulation falls far short of achieving an acceptable level of coverage, which typically requires billions of simulation cycles. Hence, verification engineers rely on simulation acceleration platforms. Unfortunately, the intrinsic characteristics of these platforms make the adoption of the checking solutions mentioned above a challenging goal: for instance, the lockstep execution of a software checker together with the design's simulation is no longer feasible. To address this challenge we propose an innovative solution for instruction-by-instruction (IBI) checking tailored to acceleration platforms. We provide novel design techniques to decouple event tracing from checking by including specialized tracing logic and by adding a post-simulation checking phase. Note that simulation performance in acceleration platforms degrades when increasing the number of signals that are traced; hence, it is imperative to generate a compact summary of the information required for checking, collecting and tracing only a few bits of information per cycle.","0738-100X","978-1-4503-1199-1","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6241619","Checking;Checking on Acceleration;Simulation Acceleration","Acceleration;Hardware;Microprocessors;Registers;Software;Vectors","formal verification;instruction sets;microprocessor chips;program debugging;program diagnostics","IBI checking;acceleration platforms;architectural granularity;architectural outputs checking;design complexity;event tracing decoupling;exponential growth;functional bug manifestation;instruction-by-instruction;lockstep execution;microprocessor design;post-simulation checking phase;simulation acceleration platforms;simulation cycles;simulation-based verification;software checker;software-based simulation;specialized tracing logic;verification engineers","","0","","","","","3-7 June 2012","","IEEE","IEEE Conference Publications"
"Reliable computing with ultra-reduced instruction set co-processors","Rajendiran, A.; Ananthanarayanan, S.; Patel, H.D.; Tripunitara, M.V.; Garg, Siddharth","Univ. of Waterloo, Waterloo, ON, Canada","Design Automation Conference (DAC), 2012 49th ACM/EDAC/IEEE","20120719","2012","","","697","702","This work presents a method to reliably perform computations in the presence of hard faults arising from aggressive technology scaling, and design defects from human error. Our method is based on an observation that a single Turing-complete instruction can mirror the semantics of any other instruction. One such instruction is the subleq instruction, which has been used for instructional purposes in the past. We find that the scope for using such a Turing-complete instruction is far greater, and in this paper, we present its applicability to fault tolerance. In particular, we extend a MIPS processor with a co-processor (called ultra-reduced instruction set co-processor - URISC) that implements the subleq instruction. We use the URISC to execute sequences of subleq that are semanti-cally equivalent to the faulty instructions. We formally prove this, and implement the translations in the back-end of the LLVM compiler. We generate binaries for our hardware prototype called MIPS-URISC, which we synthesize and execute on an Altera FPGA. Our experiments indicate the performance and area overheads, and the efficacy of the proposed approach.","0738-100X","978-1-4503-1199-1","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6241581","Microprocessor reliability;Turing-complete ISA","Decoding;Hardware;Multicore processing;Pipelines;Registers;Reliability;Semantics","fault tolerant computing;field programmable gate arrays;multiprocessing systems;reduced instruction set computing","Altera FPGA;LLVM compiler;MIPS processor;URISC;aggressive technology scaling;co-processor;fault tolerance;hard faults;human error;reliable computing;single Turing-complete instruction;subleq instruction;ultra-reduced instruction set co-processors","","3","","","","","3-7 June 2012","","IEEE","IEEE Conference Publications"
"Embedding statistical tests for on-chip dynamic voltage and temperature monitoring","Vincent, L.; Maurine, P.; Lesecq, S.; Beigne, E.","MINATEC Campus, CEA-LETI, Grenoble, France","Design Automation Conference (DAC), 2012 49th ACM/EDAC/IEEE","20120719","2012","","","994","999","All mobile applications require high performances with very long battery life. The speed and power consumption trade-off clearly appears as a prominent challenge to optimize the overall energy efficiency. In MultiProcessor System-On-Chip architectures, the trade-off is usually achieved by dynamically adapting the supply voltage and the operating frequency of a processor cluster or of each processor at fine grain. This requires monitoring accurately, on-chip and at runtime, the supply voltage and temperature across the die. Within this context, this paper introduces a method to estimate, from on-chip measurements, using embedded statistical tests, the supply voltage and temperature of small die area using low-cost digital sensors featuring a set of ring oscillators solely. The results obtained, considering a 32nm process, demonstrate the efficiency of the proposed method. Indeed, voltage and temperature measurement errors are kept, in average, below 5mV and 7°C, respectively.","0738-100X","978-1-4503-1199-1","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6241625","GALS;Hypothesis testing;Multiprobe;PVT sensor;energy efficiency;ring oscillator;supply voltage and temperature estimation;variability","Accuracy;Calibration;Computational modeling;Frequency measurement;Sensors;Temperature measurement;Voltage measurement","mobile computing;multiprocessing systems;oscillators;power aware computing;sensors;statistical testing;system-on-chip","embedded statistical tests;low-cost digital sensors;mobile applications;multiprocessor system-on-chip architectures;on-chip dynamic voltage monitoring;operating frequency;power consumption trade-off;processor cluster;ring oscillators;small die area temperature;supply voltage;temperature monitoring","","8","","","","","3-7 June 2012","","IEEE","IEEE Conference Publications"
"A hybrid and adaptive model for predicting register file and SRAM power using a reference design","Donkoh, E.; Lowery, A.; Shriver, E.","Intel Archit. Group, Hillsboro, OR, USA","Design Automation Conference (DAC), 2012 49th ACM/EDAC/IEEE","20120719","2012","","","62","67","This paper presents a predictive SRAM power model that reduces the changes required to adapt existing models to handle new circuit topologies, process corners, and design space exploration. Analytical equations model the impact of varying common characteristics such as bit-width, entries, segmentation, gating, and sizing while topology specific characteristics are captured empirically from a reference design. On distinct topologies of multi-port read, single- and dual-ended writes, this approach demonstrates an error of 5% and 7% for leakage and dynamic power respectively. We show that for a specific topology, any reference configuration can be used for accurate prediction.","0738-100X","978-1-4503-1199-1","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6241491","Dynamic Power;Leakage Power;Power Model;Reference Design;Register File;SRAM","Adaptation models;Analytical models;Arrays;Integrated circuit modeling;Mathematical model;Radio frequency;Topology","SRAM chips;network topology","adaptive model;circuit topologies;design space exploration;dual-ended writes;dynamic power;hybrid model;leakage power;multiport read;predictive SRAM power model;reference design;register file prediction;single-ended writes","","0","","","","","3-7 June 2012","","IEEE","IEEE Conference Publications"
"Traffic-aware power optimization for network applications on multicore servers","Jilong Kuang; Bhuyan, L.; Klefstad, R.","Comput. Sci. &amp; Eng. Dept., Univ. of California, Riverside, CA, USA","Design Automation Conference (DAC), 2012 49th ACM/EDAC/IEEE","20120719","2012","","","1006","1011","In this paper, we design, implement, and evaluate a traffic-aware and power-efficient multicore server system by translating incoming traffic rate to appropriate system operating level, which is then translated to optimal per-core frequency configuration. According to the varying traffic rate, the system can adjust the number of active cores and per-core frequency “on-the-fly” via the use of per-core DVFS, power gating, and power migration techniques based on our new power model which considers both dynamic and static power consumption of all cores. Results on an AMD machine with two Quad-Core Opteron 2350 processors for six real network applications chosen from NetBench [19] show that our scheme reduces power consumption by an average of 41.0% compared to running with full capacity without any reduction in throughput. It also consumes less power than three other approaches, chip-wide DVFS [22], power gating [17], and chip-wide DVFS + power gating [15], by 35.2%, 24.3%, and 10.5% respectively.","0738-100X","978-1-4503-1199-1","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6241627","Packet processing;multicore architecture;power efficiency","Mathematical model;Multicore processing;Optimization;Power demand;Program processors;Servers;Throughput","microprocessor chips;multiprocessing systems","AMD machine;NetBench;Quad-Core Opteron 2350 processor;chip-wide DVFS;dynamic power consumption;multicore servers;network application;per-core frequency configuration;power gating;power migration;power-efficient multicore server system;static power consumption;traffic rate;traffic-aware power optimization","","0","","","","","3-7 June 2012","","IEEE","IEEE Conference Publications"
"Humans for EDA and EDA for humans","Bertacco, V.","Dept. of Comput. Sci. & Eng., Univ. of Michigan, Ann Arbor, MI, USA","Design Automation Conference (DAC), 2012 49th ACM/EDAC/IEEE","20120719","2012","","","729","733","Two misconceptions have been plaguing the electronic design automation (EDA) industry for decades: i) EDA solutions scale to larger complexities at an insufficient rate to keep pace with improvements in silicon designs; and ii) since EDA applications target silicon chip developments, the growth of EDA as an industry is bounded by the growth of the semiconductor industry. With this paper we address these misconceptions and we argue that they can both be overcome. To this end, we overview a number of initial studies highlighting possible directions that EDA can pursue to (i) break off from its traditional ways of scaling solutions and applications to larger complexity, that is, by developing better heuristics for its complex algorithms. (ii) We also discuss alternative domains where EDA technology can be applied, beyond that of silicon design, so that the semiconductor industry is no longer the limit of EDA growth.","0738-100X","978-1-4503-1199-1","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6241586","EDA;Human Computing;Satisfiability;Social Networks","Complexity theory;Design automation;Games;Humans;Industries;Social network services;Visualization","electronic design automation;semiconductor industry","EDA industry;complex algorithms;electronic design automation;scaling solutions;semiconductor industry;silicon chip developments;silicon design","","0","","","","","3-7 June 2012","","IEEE","IEEE Conference Publications"
"Biomedical electronics serving as physical environmental and emotional watchdogs","Lauwereins, R.","Imec &amp; KU Leuven, Leuven, Belgium","Design Automation Conference (DAC), 2012 49th ACM/EDAC/IEEE","20120719","2012","","","1","5","Over forty years of happy CMOS scaling brought the room-sized super-computer for the nerds into everyone's pocket, literally connecting every-body on earth. In an economy which is based on double digit growth, the obvious next step is to connect everything on earth. This move redirects the focus from electronics-for-infotainment to electronics helping to solve the mounting societal challenges our earth faces: better and more affordable health care for everyone, safer and more efficient transportation, cleaner and more sustainable environment. Realizing this requires abandoning the traditional keyboard/screen user interface to make the electronic devices autonomous, independent from a human in the loop, and to provide its services hidden in the background. In this paper, I will first explain why in the background operating electronics recently became feasible in the form of autonomous wireless sensor nodes. Next, I will present a technology roadmap, ranging from sensors measuring physical phenomena, via environmental sensors that combine physical with chemical monitoring, to ultimately emotional sensors that provide instantaneous and objective information about one's emotions. For those worrying about ""big brother"" possibilities, I will end the presentation with a concrete use case for psychiatric drug approval.","0738-100X","978-1-4503-1199-1","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6241482","Hidden electronics;More than Moore;autonomous sensor nodes;emotion monitoring","CMOS integrated circuits;Drugs;Energy efficiency;Monitoring;Robot sensing systems;Temperature measurement","CMOS analogue integrated circuits;biomedical electronics;cognition;drugs;health care;patient monitoring;wireless sensor networks","CMOS scaling;autonomous wireless sensor nodes;biomedical electronics;chemical monitoring;electronics-for-infotainment;emotional sensors;emotional watchdogs;environmental sensors;environmental watchdogs;health care;physical watchdogs;psychiatric drug;room-sized super-computer;societal challenges","","0","","","","","3-7 June 2012","","IEEE","IEEE Conference Publications"
"Physics matters: Statistical aging prediction under trapping/detrapping","Velamala, J.B.; Sutaria, K.; Sato, T.; Yu Cao","Sch. of Electr., Comput. & Energy Eng., Arizona State Univ., Tempe, AZ, USA","Design Automation Conference (DAC), 2012 49th ACM/EDAC/IEEE","20120719","2012","","","139","144","Randomness in Negative Bias Temperature Instability (NBTI) process poses a dramatic challenge on reliability prediction of digital circuits. Accurate statistical aging prediction is essential in order to develop robust guard banding and protection strategies during the design stage. Variations in device level and supply voltage due to Dynamic Voltage Scaling (DVS) need to be considered in aging analysis. The statistical device data collected from 65nm test chip shows that degradation behavior derived from trapping/detrapping mechanism is accurate under statistical variations compared to conventional Reaction Diffusion (RD) theory. The unique features of this work include (1) Aging model development as a function of technology parameters based on trapping/detrapping theory (2) Reliability prediction under device variations and DVS with solid validation with using 65nm statistical silicon data (3) Asymmetric aged timing analysis under NBTI and comprehensive evaluation of our framework in ISCAS89 sequential circuits. Further, we show that RD based NBTI model significantly overestimates the degradation and TD model correctly captures aging variability. These results provide design insights under statistical NBTI aging and enhance the prediction efficiency.","0738-100X","978-1-4503-1199-1","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6241502","Dynamic Voltage Scaling;Hole Trapping;Negative Bias Temperature Instability;Timing Violations","Aging;Data models;Delay;Integrated circuit modeling;Predictive models;Stress","CMOS digital integrated circuits;ageing;integrated circuit reliability;power aware computing;random processes;sequential circuits;statistical analysis","DVS;ISCAS89 sequential circuits;RD-based NBTI model;TD model;asymmetric aged timing analysis;circuit design;degradation behavior;device level variations;digital circuit reliability prediction;dynamic voltage scaling;guard banding strategy;negative bias temperature instability process randomness;prediction efficiency enhancement;protection strategy;reaction diffusion theory;size 65 nm;statistical aging prediction;statistical device data;statistical silicon data;supply voltage variations;technology parameters;test chip;trapping/detrapping methods","","3","","","","","3-7 June 2012","","IEEE","IEEE Conference Publications"
"Early prediction of NBTI effects using RTL source code analysis","Kumar, J.A.; Butler, K.M.; Heesoo Kim; Vasudevan, S.","Univ. of Illinois at Urbana-Champaign, Urbana, IL, USA","Design Automation Conference (DAC), 2012 49th ACM/EDAC/IEEE","20120719","2012","","","808","813","In present day technology, the design of reliable systems must factor in temporal degradation due to aging effects such as Negative Bias Temperature Instability (NBTI). In this paper, we present a methodology to estimate delay degradation early at the Register Transfer Level (RTL). We statically analyze the RTL source code to determine signal correlations. We then determine probability distributions of RTL signals formally by using probabilistic model checking. Finally, we propagate these signal probabilities through delay macromodels and estimate the delay degradation. We demonstrate our methodology on several benchmarks RTL designs. We estimate the degradation with <;10% error and up to 18.2× speedup in runtime as compared to estimation using gate-level simulations.","0738-100X","978-1-4503-1199-1","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6241598","Aging;NBTI;RTL;Static Analysis;Statistical Analysis","Aging;Computational modeling;Degradation;Delay;Logic gates;Probabilistic logic;Reliability","MOSFET;circuit simulation;correlation methods;formal verification;integrated circuit design;integrated circuit reliability;statistical analysis;statistical distributions","PMOS transistors;RTL source code analysis;aging effects;circuit simulations;delay degradation estimation;delay macromodels;early NBTI effect prediction;gate-level simulations;negative bias temperature instability;probabilistic model checking;probability distributions;register transfer level;reliable system design;signal correlation;signal probabilities;statistical analysis","","0","","","","","3-7 June 2012","","IEEE","IEEE Conference Publications"
"EDA for secure and dependable cybercars: Challenges and opportunities","Koushanfar, F.; Sadeghi, A.-R.; Seudie, H.","Electr.&amp; Comput. Eng., Rice Univ., Houston, TX, USA","Design Automation Conference (DAC), 2012 49th ACM/EDAC/IEEE","20120719","2012","","","220","228","Modern vehicles integrate a multitude of embedded hard realtime control functionalities, and a host of advanced information and entertainment (infotainment) features. The true paradigm shift for future vehicles (cybercars) is not only a result of this increasing plurality of subsystems and functions, but is also driven by the unprecedented levels of intra- and inter-car connections and communications as well as networking with external entities. Several new cybercar security and safety challenges simultaneously arise. On one hand, many challenges arise due to increasing system complexity as well as new functionalities that should jointly work on the existing legacy protocols and technologies; such systems are likely unable to warrant a fully secure and dependable system without afterthoughts. On the other hand, challenges arise due to the escalating number of interconnections among the realtime control functions, infotainment components, and the accessible surrounding external devices, vehicles, networks, and cloud services. The arrival of cybercars calls for novel abstractions, models, protocols, design methodologies, testing and evaluation tools to automate the integration and analysis of the safety and security requirements.","0738-100X","978-1-4503-1199-1","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6241514","Automotive Security;CPS Security;Perspective Article","Automotive engineering;Computer architecture;Protocols;Safety;Security;Standards;Vehicles","automated highways;automotive components;automotive electronics;electronic design automation;embedded systems;protocols;safety-critical software","EDA;cloud service;cybercar call arrival;cybercar safety;cybercar security;embedded hard realtime control;infotainment component;intercar communication;intercar connection;intracar communication;intracar connection;legacy protocol;safety requirement;security requirement;vehicle integration","","1","","","","","3-7 June 2012","","IEEE","IEEE Conference Publications"
