"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&refinements%3D4294967269%26matchBoolean%3Dtrue%26searchField%3DSearch_All%26queryText%3D%28%28Design+Automation+Conference+.LB.DAC.RB.%29+AND+1997%29",2015/06/23 14:40:27
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Proceedings of ASP-DAC '97: Asia and South Pacific Design Automation Conference","","","Design Automation Conference, 1997. Proceedings of the ASP-DAC '97 Asia and South Pacific","20020806","1997","","","i","","The following topics were dealt with: rapid prototyping; delay estimation and optimization; circuit partitioning; application specific design; power estimation and synthesis; timing-driven layout; co-design experience; design verification; circuit modeling; PCB design and electromagnetic compatibility; analysis and trade-offs in system synthesis; technology mapping; floorplanning and placement; co-design, architecture and partitioning; hierarchical/high-level testing; technology related issues; simulation environments; circuit evaluation for testability and power consumption; circuit design and methodology; high-level synthesis for FPGAs and regular arrays; decision diagrams and applications; circuit analysis and simulation; logic synthesis and modeling; module generation and FPGA layout; hardware and software synthesis; sequential synthesis; and theoretical aspects of layout design","","0-7803-3662-3","","10.1109/ASPDAC.1997.600044","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=600044","","","circuit CAD;circuit layout CAD;logic CAD","FPGA layout;PCB design;circuit analysis;circuit design;circuit evaluation;circuit modeling;circuit partitioning;co-design;delay estimation;hardware and software synthesis;high-level synthesis;layout design;logic synthesis;power estimation;rapid prototyping;system synthesis;testability","","0","","","","","28-31 Jan. 1997","28 Jan 1997-31 Jan 1997","IEEE","IEEE Conference Publications"
"EMC-adequate design of printed circuit boards as a part of the system development","Jophn, W.","C-LAB-Analog Syst. Eng., Siemens Nixdorf Informationssyst. AG, Paderborn","Design Automation Conference, 1997. Proceedings of the ASP-DAC '97 Asia and South Pacific","20020806","1997","","","207","214","The EMC-adequate design of microelectronic systems includes all actions intended to eliminate electromagnetic interference in electronic systems. Challenges faced in the microelectronic area include growing system complexity, higher operating speed, denser design at all levels of integration (chip, printed circuit board, MCM and system). Growing complexity, denser design and higher speed all lead to a substantial increase in EMC problems and design time. EMC is not commonly accepted in microelectronic design. Microelectronic designers have the opinion that EMC has to do with electrical and electronic systems and mandatory product regulations instead of requirements to the integrated circuit they are designing, In this contribution a concept for an EMC-adequate design of electronic systems will be introduced. This concept is based on a generalized development process to integrate EMC-constraints into system design. A prototype of an environment to analyse signal integrity effects on PCB based on a workflow oriented integration approach will be introduced. Based on this approach the generation of user specific design and analysis environments including various set of EMC-tools is possible,","","0-7803-3662-3","","10.1109/ASPDAC.1997.600122","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=600122","","Electromagnetic compatibility;Electromagnetic interference;Electromagnetic radiation;Electrostatic discharge;Electrostatic interference;Microelectronics;Printed circuits;System analysis and design;Systems engineering and theory;Time to market","circuit CAD;electromagnetic compatibility;electromagnetic interference;printed circuit design","EMC-adequate design;PCB;development process;electromagnetic interference;microelectronic area;operating speed;printed circuit boards;signal integrity;system complexity;system development;user specific design;workflow oriented integration","","0","","11","","","28-31 Jan 1997","28 Jan 1997-31 Jan 1997","IEEE","IEEE Conference Publications"
"Design driven partitioning","Behrens, D.; Barke, E.; Tolkiehn, R.","Inst. of Microelectron. Syst., Hannover Univ., Germany","Design Automation Conference, 1997. Proceedings of the ASP-DAC '97 Asia and South Pacific","20020806","1997","","","49","55","A new approach for partitioning VLSI digital integrated circuits is presented. In contrast to known approaches, which use only topological information, the presented method also exploits specific information about design modules and higher-level design structure. Based on this knowledge, the design-driven procedure creates a cluster structure that incorporates the inherent design relationships (e.g. signal flow, logic blocks) in the best way possible. Followed by standard iterative improvement algorithms, partitions are produced that outperform many partitioning approaches published before. Because of its linear time complexity, the presented clustering strategy is able to handle very large designs. Due to its modular structure, it can be easily extended to incorporate special design features or target architectures such as emulation systems","","0-7803-3662-3","","10.1109/ASPDAC.1997.600057","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=600057","","Clustering algorithms;Digital integrated circuits;Emulation;Iterative algorithms;Iterative methods;Logic design;Partitioning algorithms;Signal design;Standards publication;Very large scale integration","VLSI;computational complexity;integrated logic circuits;logic partitioning","VLSI digital integrated circuits;cluster structure;clustering strategy;design features;design modules;design-driven partitioning;emulation systems;higher-level design structure;inherent design relationships;iterative improvement algorithms;linear time complexity;logic blocks;modular structure;signal flow;target architectures;topological information","","0","","34","","","28-31 Jan 1997","28 Jan 1997-31 Jan 1997","IEEE","IEEE Conference Publications"
"Java<sup>TM</sup> in electronic design automation","Denyer, P.; Brouwers, J.","Tech. Market Dev., Sun Microsyst., Mountain View, CA, USA","Design Automation Conference, 1997. Proceedings of the ASP-DAC '97 Asia and South Pacific","20020806","1997","","","141","144","Increasing design complexity and the need for multi-disciplinary/multi-national design collaboration is causing a paradigm shift in EDA application environment. This shift is necessary in order that time-to-profit goals are met in increasingly compressed market windows. The envisioned paradigm is enabled through Sun's Java <sup>TM</sup> technology. This technology will impact significantly the development, deployment, use and support the Electronic Design Automation (EDA) applications. This paper will examine some of the factors influencing this forthcoming EDA revolution and review some of the challenges yet to be resolved","","0-7803-3662-3","","10.1109/ASPDAC.1997.600095","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=600095","","Collaborative work;Electronic design automation and methodology;Employment;Hardware;Java;Mission critical systems;Online Communities/Technical Collaboration;Robustness;Sun;Web pages","circuit CAD;computational complexity","EDA application environment;Java;design collaboration;design complexity;electronic design automation;time-to-profit goals","","2","","7","","","28-31 Jan 1997","28 Jan 1997-31 Jan 1997","IEEE","IEEE Conference Publications"
"VIDE: a visual VHDL integrated design environment","Jinian Bian; Hongxi Xue; Ming Su","Dept. of Comput. Sci. & Technol., Tsinghua Univ., Beijing, China","Design Automation Conference, 1997. Proceedings of the ASP-DAC '97 Asia and South Pacific","20020806","1997","","","383","386","In this paper, a high-level design system called VIDE (Visual VHDL Integrated Design Environment) is presented. In VIDE, there are several graphical and textual mixed design entry tools (VDES=Visual Design Entry System) and a graphical object-oriented debugger (VDBG=Visual DeBuGger). VDES consists of several diagram editors and a visual text editor, while VDBG is a debugging environment based on a hierarchical VHDL simulator. The graphical objects can be specified as a debugging target","","0-7803-3662-3","","10.1109/ASPDAC.1997.600258","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=600258","","Automata;Computer science;Debugging;Design for disassembly;Environmental management;Flow graphs;Graphical models;Hardware design languages;Libraries;Object oriented modeling","computer debugging;diagrams;engineering graphics;hardware description languages;high level synthesis;object-oriented programming;text editing;virtual machines","VDBG;VDES;VIDE;Visual Debugger;Visual Design Entry System;Visual VHDL Integrated Design Environment;debugging environment;debugging target;diagram editors;graphical design entry tools;graphical object specification;graphical object-oriented debugger;hierarchical VHDL simulator;high-level design system;textual design entry tools;visual text editor","","1","1","5","","","28-31 Jan 1997","28 Jan 1997-31 Jan 1997","IEEE","IEEE Conference Publications"
"A rapid prototyping method for top-down design of system-on-chip devices using LPGAs","Suzuki, F.; Koizumi, H.; Seo, K.; Yasuura, H.; Hiramine, M.; Okino, K.; Or-Bach, Z.","Kyushu Univ., Fukuoka, Japan","Design Automation Conference, 1997. Proceedings of the ASP-DAC '97 Asia and South Pacific","20020806","1997","","","9","18","This paper proposes two methods for a rapid prototyping of top-down system-on-chip (SOC) design using laser programmable gate arrays (LPGAs). The first one is a design flow of SOC consisting of four steps: concept-making, virtual-world prototyping, synthesis, and real-world prototyping. The steps can be undertaken individually or in tandem and provisional product models are transformed from upper stream (concept-making) to lower stream (synthesis) either automatically or semi-automatically. This method differs from ordinary rapid prototyping methods in that design evaluation is shifted more upper stream. The SOC device is manufactured early; the steps follow concept-making, virtual-world prototyping, synthesis and real-world prototyping (in the ordinary case, from real-world prototyping to synthesis). This method allows the device to be evaluated in the actual operating environment. The second method we propose is based on LPGAs and use of a real-time production fabrication system (RPFS). With these design methods and environment, we can get a shortest time to market which offers exciting audio and video capabilities while giving designers the flexibility they need to rapidly produce innovative and creative products. This paper describes the application of these methods to develop video signal processors for LCD projectors, demonstrating their efficiency for design tuning and performance optimization","","0-7803-3662-3","","10.1109/ASPDAC.1997.600051","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=600051","","Design methodology;Laser modes;Manufacturing;Optical arrays;Optical design;Production systems;Prototypes;Real time systems;System-on-a-chip;Virtual prototyping","CAD/CAM;circuit optimisation;digital signal processing chips;field programmable gate arrays;integrated circuit design;integrated circuit manufacture;logic CAD;real-time systems;video signal processing","FPGA;LCD projectors;LPGA;audio;circuit synthesis;concept-making;design flow;design tuning;innovative products;laser programmable gate arrays;performance optimization;rapid prototyping;real-time production fabrication system;real-world prototyping;system-on-chip devices;time to market;top-down design;video;video signal processors;virtual-world prototyping","","2","2","11","","","28-31 Jan 1997","28 Jan 1997-31 Jan 1997","IEEE","IEEE Conference Publications"
"Property verification in the design of telecom applications","Bombana, M.; Cavalloro, P.; Ferrandi, F.","DRSI, Milan, Italy","Design Automation Conference, 1997. Proceedings of the ASP-DAC '97 Asia and South Pacific","20020806","1997","","","167","172","The industrial interest in the application of formal methods in the design of complex ASICs is noteworthy to improve the efficiency of the design process (reduced time-to-market) and to increase the quality of the final products (increased competitive profile). In this paper we focus our attention on design capture and functional verification, two critical phases in the current design methodologies. A modular toolset built around a model checker is described. A telecom co-processor is presented, and general properties derived. A user-oriented taxonomy of properties is introduced to support the design practice. Guidelines for the application of this technique are inferred from the example and generalized","","0-7803-3662-3","","10.1109/ASPDAC.1997.600106","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=600106","","Computational efficiency;Computer industry;Coprocessors;Design methodology;Electronic mail;Guidelines;Process design;Taxonomy;Telecommunications;Time to market","application specific integrated circuits;computational complexity;coprocessors;formal specification;formal verification;hardware description languages;telecommunication computing","complex ASICs;design capture;design process;formal methods;functional verification;model checker;modular toolset;property verification;telecom applications design;telecom co-processor;user-oriented taxonomy","","1","1","16","","","28-31 Jan 1997","28 Jan 1997-31 Jan 1997","IEEE","IEEE Conference Publications"
"Trade-off evaluation in embedded system design via co-simulation","Passerone, C.; Lavagno, L.; Sansoe, C.; Chiodo, M.; Sangiovanni-Vincentelli, A.","Dipt. di Elettronica, Politecnico di Torino, Italy","Design Automation Conference, 1997. Proceedings of the ASP-DAC '97 Asia and South Pacific","20020806","1997","","","291","297","Current design methodologies for embedded systems often force the designer to evaluate early in the design process architectural choices that will heavily impact the cost and performance of the final product. Examples of these choices are hardware/software partitioning, choice of the micro-controller, and choice of a run-time scheduling method. This paper describes how to help the designer in this task, by providing a flexible co-simulation environment in which these alternatives can be interactively evaluated","","0-7803-3662-3","","10.1109/ASPDAC.1997.600159","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=600159","","Analytical models;Computer architecture;Costs;Design methodology;Embedded system;Hardware;Mathematical analysis;Process design;Processor scheduling;Runtime","circuit analysis computing;microcontrollers;real-time systems","cosimulation;cost;design methodologies;design process architectural choices;embedded system design;flexible cosimulation environment;hardware/software partitioning;microcontroller;performance;run-time scheduling method","","7","2","9","","","28-31 Jan 1997","28 Jan 1997-31 Jan 1997","IEEE","IEEE Conference Publications"
"Advanced processor design using hardware description language AIDL","Morimoto, T.; Saito, K.; Nakamura, H.; Boku, T.; Nakazawa, K.","Inst. of Inf. Sci. & Electron., Tsukuba Univ., Ibaraki, Japan","Design Automation Conference, 1997. Proceedings of the ASP-DAC '97 Asia and South Pacific","20020806","1997","","","387","390","In order to design advanced processors in a short time, designers must simulate their designs and reflect the results to the designs at the very early stages. However, conventional hardware description languages (HDLs) do not have enough ability to describe designs easily and accurately at these stages. Thus, we have proposed a new HDL called AIDL (Architecture- and Implementation-level Description Language). In this paper, in order to evaluate the effectiveness of AIDL, we describe and compare three processors in both AIDL and VHDL descriptions","","0-7803-3662-3","","10.1109/ASPDAC.1997.600261","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=600261","","Circuits;Clocks;Computational modeling;Computer science;Computer simulation;Delay;Hardware design languages;Process design;Signal design;Timing","hardware description languages;logic design;microprocessor chips;timing","AIDL;Architecture- and Implementation-level Description Language;VHDL descriptions;advanced processor design;design simulation;hardware description language","","4","","7","","","28-31 Jan 1997","28 Jan 1997-31 Jan 1997","IEEE","IEEE Conference Publications"
"Hardware-software co-design: Tools for architecting systems-on-a-chip","Gupta, R.K.","Dept. of Inf. & Comput. Sci., California Univ., Irvine, CA, USA","Design Automation Conference, 1997. Proceedings of the ASP-DAC '97 Asia and South Pacific","20020806","1997","","","285","289","This paper examines the issues and progress in the design of highly integrated microelectronic systems. These microsystems rely on an array of diverse components such as processors, memory, network interfaces, graphics and DSP `cores'. In particular, we discuss problems in the combined design of hardware and software for these systems. We present a decomposition of the co-design problem, and identify the needed technologies in specification/modeling, synthesis and validation for efficient and error-free system designs. Co-design tools along with domain-specific design methodologies provide a key advantage to the system integrator in building complex single-chip systems. We illustrate this point in the specific area of architectural evaluation using co-simulation tools","","0-7803-3662-3","","10.1109/ASPDAC.1997.600157","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=600157","","Application software;Computer graphics;Computer science;Cryptography;Digital signal processing;Digital signal processing chips;Embedded system;Hardware;Network interfaces;Network synthesis","digital simulation;logic CAD;microprocessor chips;systems analysis","DSP;architectural evaluation;co-simulation tools;complex single-chip systems;domain-specific design methodologies;error-free system designs;hardware-software codesign;highly integrated microelectronic systems;network interfaces;system integrator","","1","","23","","","28-31 Jan 1997","28 Jan 1997-31 Jan 1997","IEEE","IEEE Conference Publications"
