"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&refinements%3D4294967269%26matchBoolean%3Dtrue%26searchField%3DSearch_All%26queryText%3D%28%28Design+Automation+Conference+.LB.DAC.RB.%29+AND+2003%29",2015/06/23 14:43:42
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Combining architecture exploration and a path to implementation to build a complete SoC design flow from system specification to RTL","Dziri, M.A.; Samet, F.; Wagner, F.R.; Cesario, W.O.; Jerraya, A.A.","SLS Group, TIMA Lab., Grenoble, France","Design Automation Conference, 2003. Proceedings of the ASP-DAC 2003. Asia and South Pacific","20030422","2003","","","219","224","This paper presents a full System-on-Chip (SoC) design flow from system specification to RT-level. A new approach to obtain a full path to implementation for SoC design is proposed. This approach combines architecture design space exploration using the VCC design environment and system synthesis using the ROSES design flow, allowing a true and complete system level design flow. The experiment with a VDSL application shows a significant reduction of design time.","","0-7803-7659-5","","10.1109/ASPDAC.2003.1195020","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1195020","","Application software;Computer architecture;Hardware;Laboratories;Laser sintering;Process design;Space exploration;System-level design;System-on-a-chip;Time to market","circuit CAD;digital subscriber lines;high level synthesis;integrated circuit design;modems;system-on-chip","ROSES design methodology;RT-level specification;RTL synthesis;SoC design automation;SoC design flow;VCC design environment;VDSL framing;VDSL modem architecture specification;architectural design space exploration;system level design flow architecture;system-on-chip design","","3","","","","","21-24 Jan. 2003","","IEEE","IEEE Conference Publications"
"VCore-based design methodology [SoC design]","Muraoka, M.; Hamada, H.; Nishi, H.; Tada, T.; Onishi, Y.; Hosokawa, T.; Yoshida, K.","","Design Automation Conference, 2003. Proceedings of the ASP-DAC 2003. Asia and South Pacific","20030422","2003","","","441","445","The VCore (virtual core) based design methodology, which has been developed at the VCDS (virtual core based design system) project, is a SoC design methodology using VCores. A VCore is a reusable, high level abstracted design component. We have developed the VCore based design methodology and the VCDS tool prototype. We used the developed tool and did a trial SoC design. The design result showed that SoC design productivity improved using the proposed methodology.","","0-7803-7659-5","","10.1109/ASPDAC.2003.1195056","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1195056","","Computer architecture;Design methodology;Hardware;Productivity;Prototypes;Software architecture;Software design;Software performance;Software reusability;System-level design","circuit simulation;hardware-software codesign;industrial property;integrated circuit design;logic design;logic simulation;system-on-chip","HW/SW co-simulation;IP;SoC design;VCDS tool;functional VCores;hardware VCores;high level abstracted design component;intellectual property;reusable design component;software VCores;virtual core based design system","","0","","","","","21-24 Jan. 2003","","IEEE","IEEE Conference Publications"
"Silicon virtual prototyping: the new cockpit for nanometer chip design [SoC]","Wei-Jin Dai; Huang, D.; Chin-Chih Chang; Courtoy, M.","Cadence Design Syst. Inc., San Jose, CA, USA","Design Automation Conference, 2003. Proceedings of the ASP-DAC 2003. Asia and South Pacific","20030422","2003","","","635","639","A design methodology for the implementation of multi-million gate system-on-chip designs is described. The new methodology is based on the creation of a silicon virtual prototype early in the back-end design process. The prototype is generated in a fraction of the time required to complete the traditional back-end flow but still maintains very high correlation with the final design. The physical prototype becomes the 'cockpit' where many design implementation decisions can be optimized by leveraging the short iteration times. Hierarchical design methodologies benefit from the prototyping stage by enabling a more optimal partitioning. The silicon virtual prototype also alters the nature of the hand-off model between front-end and back-end designers. The netlist can now be quickly validated using the prototype: the physical reality is being injected early in the design process resulting in fewer iterations between front-end and back-end.","","0-7803-7659-5","","10.1109/ASPDAC.2003.1195101","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1195101","","Chip scale packaging;Design methodology;Logic design;Process design;Prototypes;Routing;Silicon;System-on-a-chip;Timing;Virtual prototyping","circuit optimisation;convergence;integrated circuit design;integrated circuit layout;iterative methods;logic design;system-on-chip","SVP;Si;SoC design methodology;back-end physical design process;convergence methodology;design optimization;front-end logic design;hand-off model;hierarchical design methodologies;iteration times;netlist validation;optimal partitioning;silicon virtual prototyping;system-on-chip;virtual prototype","","1","","","","","21-24 Jan. 2003","","IEEE","IEEE Conference Publications"
"Proceedings of the ASP-DAC 2003. Asia and South Pacific Design Automation Conference 2003 (Cat. No.03EX627)","","","Design Automation Conference, 2003. Proceedings of the ASP-DAC 2003. Asia and South Pacific","20030422","2003","","","","","The following topics are dealt with: bus encoding and memory optimization; DSM interconnect and gate issues; embedded software - task scheduling and compilation; combinational and sequential verification; synthesis for power performance optimization; routing; DFT optimizations; RF circuits design and methodology.","","0-7803-7659-5","","10.1109/ASPDAC.2003.1194983","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1194983","","Asia;CD-ROMs;Circuits and Systems Society;Cities and towns;Design automation;Design engineering;Industrial electronics;Information processing;Information technology;Permission","VLSI;circuit optimisation;design for testability;electronic design automation;encoding;formal verification;integrated circuit design;integrated circuit interconnections;logic CAD;network routing;radiofrequency integrated circuits","DFT optimizations;DSM gate issues;DSM interconnect;RF circuits design;bus encoding;combinational verification;compilation;embedded software;memory optimization;power performance optimization;sequential verification;task scheduling","","0","","","","","24-24 Jan. 2003","","IEEE","IEEE Conference Publications"
"Graph matching-based algorithms for array-based FPGA segmentation design and routing","Jai-Ming Lin; Song-Ra Pan; Yao-Wen Chang","Realtek Semicond. Corp., Hsinchu, Taiwan","Design Automation Conference, 2003. Proceedings of the ASP-DAC 2003. Asia and South Pacific","20030422","2003","","","851","854","Architecture and CAD are closely related issues in FPGA design. Routing architecture design optimizes routability and facilitates router development; on the other hand, router design considers the specific properties of routing architectures to optimize the performance of the router. In this paper, we propose effective and efficient unified matching-based algorithms for array-based FPGA routing and segmentation design. For the segmentation design, we consider the similarity of input routing instances and formulate a net-matching problem to construct the optimal segmentation architecture. For the router design, we present a matching-based timing-driven routing algorithm which can consider a versatile set of routing segments. Experimental results show that our designed segmentations significantly outperform those used in commercially available FPGAs. For example, our designed segmentations achieve, on average, 14.6% and 19.7% improvements in routability, compared with those used in the Lucent Technologies ORCA 2C-series and the Xilinx XC4000E-series FPGAs, respectively.","","0-7803-7659-5","","10.1109/ASPDAC.2003.1195136","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1195136","","Algorithm design and analysis;Computer aided manufacturing;Design automation;Design optimization;Electronics industry;Field programmable gate arrays;Logic arrays;Manufacturing industries;Routing;Switches","circuit layout CAD;field programmable gate arrays;integrated circuit layout;logic CAD;logic partitioning;network routing;reconfigurable architectures;timing","CAD;FPGA architecture design;Lucent ORCA 2C-series FPGA;Xilinx XC40OOE-series FPGA;array-based FPGA routing;array-based FPGA segmentation design;graph matching-based algorithms;input routing instance similarity;matching-based timing-driven routing algorithm;net-matching problem;optimal segmentation architecture;routability;router design;router development;router performance;routing architecture design;routing segments;unified matching-based algorithms","","1","","","","","21-24 Jan. 2003","","IEEE","IEEE Conference Publications"
"Finding the best system design flow for a high-speed JPEG encoder","Sakiyama, K.; Schaumont, P.R.; Verbauwbede, I.M.","Dept. of Electr. Eng., California Univ., Los Angeles, CA, USA","Design Automation Conference, 2003. Proceedings of the ASP-DAC 2003. Asia and South Pacific","20030422","2003","","","577","578","26 students at the University of California, Los Angeles (UCLA) studied system level design methodologies through the design of a high-speed JPEG encoder. The results produced by 5 different design flows onto various target platforms demonstrate the high impact of tools on design quality.","","0-7803-7659-5","","10.1109/ASPDAC.2003.1195086","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1195086","","Conducting materials;Design methodology;Energy efficiency;Field programmable gate arrays;Hardware;Image coding;Silicon;Springs;System-level design;Transform coding","circuit CAD;high level synthesis;image coding;integrated circuit design","design methodology;design quality;design tool support;high-level design;high-speed JPEG encoder;system level design flow;varying target platforms","","1","","","","","21-24 Jan. 2003","","IEEE","IEEE Conference Publications"
"VCDS tool demonstration [virtual core based design system]","Morizawa, R.K.; Tanaka, K.; Watanabe, K.; Kaitsu, Y.; Hanamura, S.; Shinsha, T.; Muraoka, M.","Semicond. Technol. Acad. Res. Center, Yokohama, Japan","Design Automation Conference, 2003. Proceedings of the ASP-DAC 2003. Asia and South Pacific","20030422","2003","","","459","","Summary form only given. The VCore (virtual core) based design methodology, developed in the VCDS (virtual core based design system) project, is a novel design methodology utilizing VCores. VCores are reusable functional cores defined at high level. We designed a SoC for a wearable computer as a vehicle application in the pilot project, and compared our proposed methodology with a conventional RTL based design methodology by measuring the design productivity. We obtained very promising prospects that the design productivity could be improved 20 times for the enhanced VCDS. We give a demonstration of the implemented pilot tool to show how effective our proposed methodology is.","","0-7803-7659-5","","10.1109/ASPDAC.2003.1195059","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1195059","","Application software;Design methodology;Productivity;Vehicles;Wearable computers","high level synthesis;integrated circuit design;logic design;system-on-chip;wearable computers","RTL based design;SoC;VCDS tool;VCores;design productivity;high level functional cores;reusable functional cores;virtual core based design system;wearable computer","","0","","","","","21-24 Jan. 2003","","IEEE","IEEE Conference Publications"
"VCore-based platform for SoC design","Onishi, Y.; Muraoka, M.; Utsuki, M.; Tsubaki, N.","Semicond. Technol. Acad. Res. Center, Yokohama, Japan","Design Automation Conference, 2003. Proceedings of the ASP-DAC 2003. Asia and South Pacific","20030422","2003","","","453","458","The reuse-based design paradigm is the key to improve the design productivity of SoCs (system on a chip). However, SoC designers have difficulty in using conventional IPs (intellectual property) because they do not have enough variability; it is difficult to customize them. In this paper, we propose the variability of VCores (virtual cores) and show VCores are superior to IPs for system-level design properties. Based on VCores, we have developed a VCore-based platform. We show that SoC design productivity is improved by using VCores and the VCore-based platform.","","0-7803-7659-5","","10.1109/ASPDAC.2003.1195058","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1195058","","Concrete;Dairy products;Database systems;Intellectual property;Productivity;System-level design;System-on-a-chip","high level synthesis;industrial property;integrated circuit design;logic design;system-on-chip","IP customization;IP variability;SoC design;VCore system level design;VCore-based platform;design productivity;intellectual property;reuse-based design;system on a chip;virtual cores","","0","","","","","21-24 Jan. 2003","","IEEE","IEEE Conference Publications"
"DFT timing design methodology for at-speed BIST","Sato, Y.; Sato, M.; Tsutsumida, K.; Kawashima, M.; Hatayama, K.; Nomoto, K.","Device Dev. Center, Hitachi Ltd., Tokyo, Japan","Design Automation Conference, 2003. Proceedings of the ASP-DAC 2003. Asia and South Pacific","20030422","2003","","","763","768","Logic BIST is well known as an effective method for low cost testing. However, it is difficult to realize at-speed testing, as it requires a deliberate timing design in regard to logic design and layout of the chip. This paper presents a timing design methodology for at-speed BIST, using a multiple-clock domain scheme. Some experimental test results of large industrial designs using our custom tool ""Singen"", are also shown.","","0-7803-7659-5","","10.1109/ASPDAC.2003.1195122","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1195122","","Built-in self-test;Circuit testing;Clocks;Costs;Design for testability;Design methodology;Logic design;Logic testing;Phase locked loops;Timing","built-in self test;clocks;design for testability;integrated circuit design;integrated circuit testing;logic CAD;logic testing;software tools;timing","DFT timing design methodology;Singen custom tool;at-speed BIST;at-speed testing;chip layout;industrial designs;logic BIST;logic design;low cost testing;multiple-clock domain scheme;timing design","","0","1","","","","21-24 Jan. 2003","","IEEE","IEEE Conference Publications"
"An automatic interconnection rectification technique for SoC design integration","Chun-Yao Wang; Shing-Wu Tung; Jing-Yang Jou","Dept. of Electron. Eng., Nat. Chiao Tung Univ., Hsinchu, Taiwan","Design Automation Conference, 2003. Proceedings of the ASP-DAC 2003. Asia and South Pacific","20030422","2003","","","108","111","This paper presents an automatic interconnection rectification (AIR) technique to correct the misplaced interconnection occurring in the integration of an SoC design automatically. The experimental results show that the AIR can correct the misplaced interconnection and therefore accelerates the integration verification of an SoC design.","","0-7803-7659-5","","10.1109/ASPDAC.2003.1195002","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1195002","","Acceleration;Automatic logic units;Circuit faults;Circuit simulation;Design methodology;Error correction;Integrated circuit interconnections;Logic design;Testing;Wire","circuit simulation;fault diagnosis;formal verification;integrated circuit design;integrated circuit interconnections;logic design;logic simulation;system-on-chip","AIR;SoC design integration;automatic interconnection rectification technique;core-based design;design verification;fault detection;fault diagnosis;misplaced interconnection;system-on-chip","","0","","","","","21-24 Jan. 2003","","IEEE","IEEE Conference Publications"
