"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&refinements%3D4294967269%26matchBoolean%3Dtrue%26searchField%3DSearch_All%26queryText%3D%28%28Design+Automation+Conference+.LB.DAC.RB.%29+AND+1996%29",2015/06/23 14:39:58
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Proceedings EURO-DAC '96. European Design Automation Conference with EURO-VHDL '96 and Exhibition","","","Design Automation Conference, 1996, with EURO-VHDL '96 and Exhibition, Proceedings EURO-DAC '96, European","20020806","1996","","","iii","","The following topics were dealt with: analogue and mixed-mode simulation; low-power synthesis; design experience; timing modelling; design flow and design management; partitioning; logic and finite state machine synthesis; binary decision diagram optimization techniques; codesign methodology and cospecification; system-level design and synthesis; new aspects on testing; cosimulation; formal verification techniques in industry (equivalence checking vs. property checking); key technologies and CAD of microsystems; asynchronous synthesis and storage optimization; modelling and simulation of microsystems and multi-layer routing in PCBs; timing issues in synthesis; physical design for deep submicron LSI; architectural synthesis techniques; electronic design automation tools and the submicron wall; CAD for analogue circuits; analysis tools; beyond VHDL; object-oriented extensions to VHDL; fault modelling and design for testability; formal methods; modelling methodologies; synthesis with VHDL; system-level design; VHDL and mixed signal design; and the Open Forum Model","","0-8186-7573-X","","10.1109/EURDAC.1996.558007","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=558007","","","hardware description languages","CAD;VHDL;analogue circuits;codesign methodology;deep submicron LSI;design automation;formal verification techniques;logic synthesis;low-power synthesis;microsystems;modelling methodologies;system-level design;testing;timing","","0","","","","","16-20 Sept. 1996","16 Sep 1996-20 Sep 1996","IEEE","IEEE Conference Publications"
"An integrated concept for design project planning and design flow control","Ryba, M.; Baitinger, U.G.","Stuttgart Univ., Germany","Design Automation Conference, 1996, with EURO-VHDL '96 and Exhibition, Proceedings EURO-DAC '96, European","20020806","1996","","","98","103","This paper presents a novel approach supporting administrative tasks within the lifecycle of design projects. Based upon comprehensive models of design environments and design activities it combines techniques known from project management and mechanisms for design flow control. As a result it allows the planning, controlling and reviewing of design projects and supports algorithmic estimation of task durations and automatic computation of plan revisions","","0-8186-7573-X","","10.1109/EURDAC.1996.558190","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=558190","","Circuits;Computer peripherals;Control systems;Design automation;Hardware;Plasma properties;Process design;Project management;Software tools;Taxonomy","circuit CAD;project engineering;project management","administrative tasks;design flow control;design project planning;design projects;plan revisions;task durations","","0","1","11","","","16-20 Sep 1996","16 Sep 1996-20 Sep 1996","IEEE","IEEE Conference Publications"
"Physical design CAD in deep sub-micron era","Mitsuhashi, T.; Aoki, T.; Murakata, M.; Yoshida, K.","Semicond. DA & Test Eng. Center, Toshiba Corp., Kawasaki, Japan","Design Automation Conference, 1996, with EURO-VHDL '96 and Exhibition, Proceedings EURO-DAC '96, European","20020806","1996","","","350","355","We investigate the impacts of miniaturization of device dimensions that causes a paradigm shift in LSI design methodology. Major design issues in deep sub micron LSIs, namely, wire delay, circuit complexity and power consumption are discussed based on scaling theory. To resolve these issues, a concept called layout driven synthesis and optimization Is introduced. Based on this concept, EDA programs including circuit optimizer, clock tree synthesis, technology mappers and so on, have been developed. Timing optimization and power minimization methods using the concept are discussed in detail. Evaluation results obtained by proposed approach show superior performance and dramatic reduction of design period, and indicate validity of layout driven synthesis and optimization concept","","0-8186-7573-X","","10.1109/EURDAC.1996.558228","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=558228","","Circuit synthesis;Clocks;Complexity theory;Delay;Design automation;Design methodology;Electronic design automation and methodology;Energy consumption;Large scale integration;Wire","circuit layout CAD;circuit optimisation;clocks;large scale integration;trees (mathematics)","EDA programs;LSI design methodology;circuit complexity;circuit optimizer;clock tree synthesis;deep sub micron LSIs;deep sub micron era;design issues;device miniaturization;layout driven synthesis;optimization concept;physical design CAD;power consumption;power minimization methods;scaling theory;technology mappers;timing optimization;wire delay","","4","1","14","","","16-20 Sep 1996","16 Sep 1996-20 Sep 1996","IEEE","IEEE Conference Publications"
"CoWare-a design environment for heterogeneous hardware/software systems","Van Rompaey, K.; Verkest, D.; Bolsens, I.; De Man, H.","IMEC, Heverlee, Belgium","Design Automation Conference, 1996, with EURO-VHDL '96 and Exhibition, Proceedings EURO-DAC '96, European","20020806","1996","","","252","257","The design problems encountered when designing heterogeneous systems are studied and solutions to these problems are proposed. It is shown why a single heterogeneous specification method ranging from concept to architecture is required and why it should cover issues as modularity design for reuse, reuse of designs and reuse of design environments. A heterogeneous system design environment based on cospecification, cosimulation and cosynthesis is proposed and its application is illustrated by means of a spread spectrum based pager system","","0-8186-7573-X","","10.1109/EURDAC.1996.558213","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=558213","","Communication system control;Concurrent computing;Control systems;Decoding;Design methodology;Digital signal processing;Hardware;Protocols;Software systems;Spread spectrum communication","formal specification;spread spectrum communication;systems analysis;telecommunication computing","CoWare;cosimulation;cospecification;cosynthesis;design environment;design problems;heterogeneous hardware/software systems;heterogeneous system design environment;modularity design for reuse;single heterogeneous specification method;spread spectrum based pager system","","43","11","10","","","16-20 Sep 1996","16 Sep 1996-20 Sep 1996","IEEE","IEEE Conference Publications"
"An approach for integrated specification and design of real-time systems","Tanurhan, Y.; Schmerler, S.; Golz, H.-P.; Muller-Glaser, K.D.","Dept. of Electron. Syst. & Microsyst., Forschungszentrum Inf. Karlsruhe, Germany","Design Automation Conference, 1996, with EURO-VHDL '96 and Exhibition, Proceedings EURO-DAC '96, European","20020806","1996","","","258","263","A design methodology for the design of microelectronic systems which includes hardware and software for open loop and closed loop control is presented. An integrated approach to specification and design, analysis and simulation of the overall system has been developed. This provides for a systematic, computer aided approach to requirements definition, specification and design as well as verification and validation of the results. As embedded systems often require real time capabilities, the environment presented gives special consideration to these constraints. We give an example for concrete applications, which shows, how the design of real time embedded systems is supported by the design methodology and environment","","0-8186-7573-X","","10.1109/EURDAC.1996.558214","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=558214","","Analytical models;Computational modeling;Concrete;Control systems;Design methodology;Embedded system;Hardware;Microelectronics;Open loop systems;Real time systems","closed loop systems;control system CAD;formal specification;real-time systems;systems analysis","closed loop control;computer aided approach;design methodology;embedded systems;integrated approach;integrated specification;microelectronic systems;open loop control;real time capabilities;real time embedded systems;real time systems design;requirements definition;verification","","1","3","20","","","16-20 Sep 1996","16 Sep 1996-20 Sep 1996","IEEE","IEEE Conference Publications"
"Rapid performance estimation for system design","Narayan, S.; Gajski, D.D.","Viewlogic Syst. Inc., Marlboro, MA, USA","Design Automation Conference, 1996, with EURO-VHDL '96 and Exhibition, Proceedings EURO-DAC '96, European","20020806","1996","","","206","211","The ability to gauge the effect of any design decision on system performance is important in the design process. Given a behavioral description and the functional-unit allocation, we describe a method for rapidly estimating the number of control steps required to implement the design. Extensions for pipelined functional units and multi-port memory accesses are also presented. Using flow-analysis, we then show how process execution times and related performance metrics can be computed to aid design space exploration","","0-8186-7573-X","","10.1109/EURDAC.1996.558206","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=558206","","Algorithm design and analysis;Clocks;Communication system control;Costs;Delay estimation;Partitioning algorithms;Processor scheduling;Propagation delay;Scheduling algorithm;State estimation","data flow analysis;performance evaluation;systems analysis","behavioral description;design decision;design space exploration;flow-analysis;functional-unit allocation;multi-port memory accesses;performance estimation;performance metrics;pipelined functional units;system design","","0","","13","","","16-20 Sep 1996","16 Sep 1996-20 Sep 1996","IEEE","IEEE Conference Publications"
"A top-down mixed-signal design methodology using a mixed-signal simulator and analog HDL","Murayama, T.; Gendai, Y.","Sony Corp. Semicond. Co., Kanagawa, Japan","Design Automation Conference, 1996, with EURO-VHDL '96 and Exhibition, Proceedings EURO-DAC '96, European","20020806","1996","","","59","64","We have applied a mixed-signal simulator and AHDL to the top-down design of industrial ICs. We report the design process from the system-level down to gate/transistor-level modeling and simulation applied to a real circuit. We have verified the robustness and effectiveness of our approach which resulted in shorter design process cycles and higher rates of success","","0-8186-7573-X","","10.1109/EURDAC.1996.558078","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=558078","","Circuit simulation;Design methodology;Filters;Hard disks;Hardware design languages;Process design;Robustness;Signal design;Very large scale integration;Voltage-controlled oscillators","circuit CAD;hardware description languages;mixed analogue-digital integrated circuits","analog HDL;gate/transistor-level;industrial ICs;mixed-signal design;mixed-signal simulator;robustness;system-level","","2","1","6","","","16-20 Sep 1996","16 Sep 1996-20 Sep 1996","IEEE","IEEE Conference Publications"
"Simulation and design optimization of microsystems based on standard simulators and adaptive search techniques","Meinzer, S.; Quinte, A.; Gorges-Schleuter, M.; Jakob, W.; Suss, W.; Eggert, H.","Inst. fur Angewandte Inf., Forschungszentrum Karlsruhe, Germany","Design Automation Conference, 1996, with EURO-VHDL '96 and Exhibition, Proceedings EURO-DAC '96, European","20020806","1996","","","322","327","The concept of partial automated design optimization and the improvement of a micropump as a first application is described. Starting with a parametrizable simulation model the parameter values are modified with evolutionary algorithms until the simulation results which describe the behaviour of the system satisfy the defined goals. As the quality of the optimization depends strongly on the quality of the simulation model we give an outlook on a concept for improving the simulation model or components of this model by using FEM-simulation results","","0-8186-7573-X","","10.1109/EURDAC.1996.558224","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=558224","","Circuit simulation;Design automation;Design optimization;Differential equations;Electronic switching systems;Evolutionary computation;Microelectronics;Micropumps;Reliability engineering;Solid modeling","circuit analysis computing;digital simulation;finite element analysis;genetic algorithms;intelligent design assistants;mechanical engineering computing;micropumps;search problems","CAD;FEM simulation;adaptive search;evolutionary algorithms;finite element method;micropump;microsystem design optimization;microsystems simulation;parameter values;partial automated design optimization;quality;simulation model","","0","","9","","","16-20 Sep 1996","16 Sep 1996-20 Sep 1996","IEEE","IEEE Conference Publications"
"Clock optimization for high-performance pipelined design","Hsiao-Ping Juan; Gajski, D.D.; Bakshi, S.","Dept. of Inf. & Comput. Sci., California Univ., Irvine, CA, USA","Design Automation Conference, 1996, with EURO-VHDL '96 and Exhibition, Proceedings EURO-DAC '96, European","20020806","1996","","","330","335","In order to reduce the design cost of pipelined systems, resources may be shared by operations within and across different pipe stages. In order to maximize resource sharing, a crucial decision is the selection of a clock period, since a bad choice can adversely affect the performance and cost of the design. We present an algorithm to select a clock period that attempts to minimize design area while satisfying a given throughput constraint. Experimental results on several examples demonstrate the quality of our selection algorithm and the benefit of allowing resource sharing across pipe stages","","0-8186-7573-X","","10.1109/EURDAC.1996.558225","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=558225","","Algorithm design and analysis;Clocks;Computer science;Costs;Delay;Design optimization;Hardware;Pipeline processing;Resource management;Throughput","circuit CAD;clocks;pipeline processing;resource allocation","clock optimization;clock period;design area;high performance pipelined design;pipe stages;pipelined systems;resource sharing;selection algorithm;throughput constraint","","6","","9","","","16-20 Sep 1996","16 Sep 1996-20 Sep 1996","IEEE","IEEE Conference Publications"
"Timing verification for asynchronous design","Davies, R.M.; Woods, J.V.","Dept. of Comput. Sci., Manchester Univ., UK","Design Automation Conference, 1996, with EURO-VHDL '96 and Exhibition, Proceedings EURO-DAC '96, European","20020806","1996","","","78","83","This paper describes a technique for verifying timing conditions inherent in self-timed VLSI designs that make use of the micropipeline design strategy. By checking bundling constraints during simulations, design faults may be detected, whilst timing information extracted during the processing may be used to identify modules requiring optimisation. These analyses may be built around existing simulators","","0-8186-7573-X","","10.1109/EURDAC.1996.558187","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=558187","","Added delay;Circuit simulation;Circuit synthesis;Delay systems;Logic circuits;Packaging;Protocols;Timing;Voltage;Wiring","asynchronous circuits;circuit CAD;timing","asynchronous design;design faults;micropipeline design;self-timed VLSI;timing verification","","1","","8","","","16-20 Sep 1996","16 Sep 1996-20 Sep 1996","IEEE","IEEE Conference Publications"
