"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&queryText%3DMicro+Electro+Mechanical+Systems%2C+2001.+MEMS+2001.+The+Thirteenth+Annual+International+Conference+On",2015/06/23 16:20:22
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Technical Digest. MEMS 2001. 14th IEEE International Conference on Micro Electro Mechanical Systems (Cat. No.01CH37090)","","","Micro Electro Mechanical Systems, 2001. MEMS 2001. The 14th IEEE International Conference on","20020807","2001","","","i","","Presents the front cover and table of contents from the conference proceedings.","1084-6999","0-7803-5998-4","","10.1109/MEMSYS.2001.906461","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=906461","","","micromechanical devices","BioMEMS;actuators;device modeling;fabrication;industrial sensors;mechanical sensors;micro-electro-mechanical systems;microcoolers;microfluidics;micropumps;packaging;probes","","0","","","","","25-25 Jan. 2001","21 Jan 2001-25 Jan 2001","IEEE","IEEE Conference Publications"
"Profile measurement of high aspect ratio micro structures using a tungsten carbide micro cantilever coated with PZT thin films","Yamamoto, M.; Kanno, Isaku; Aoki, S.","Opto-Electo Mech. Res. Lab., Matsushita Res. Inst. Tokyo Inc., Kawasaki, Japan","Micro Electro Mechanical Systems, 2000. MEMS 2000. The Thirteenth Annual International Conference on","20020806","2000","","","217","222","A new profile measurement probe for non-destructive evaluation of high aspect ratio micro structure (HARMS) is proposed. The probe is made of tungsten carbide super hard alloy (WC) and machined by micro EDM. PZT thin films are coated on the probe as an integrated strain sensor. Dedicated measurement machine equipped with this probe is developed and we observed micro holes and gears. In these observations, we obtained very clear images of the sample's detailed shapes, which demonstrate the system's validation for HARMS evaluation","1084-6999","0-7803-5273-4","","10.1109/MEMSYS.2000.838519","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=838519","","Atomic force microscopy;Capacitive sensors;Coordinate measuring machines;Gears;Mechanical variables measurement;Optical wavelength conversion;Probes;Rough surfaces;Surface roughness;Tungsten","electrical discharge machining;microsensors;nondestructive testing;piezoelectric thin films;spatial variables measurement;strain sensors;tungsten compounds","HARMS evaluation;HARMS measurement;PZT;PZT thin films;PbZrO3TiO3;WC;WC micro cantilever;WC super hard alloy;gears;high aspect ratio micro structures;integrated strain sensor;micro EDM;micro holes;profile measurement probe","","0","","13","","","23-27 Jan 2000","23 Jan 2000-27 Jan 2000","IEEE","IEEE Conference Publications"
"Photoresist as a sacrificial layer by dissolution in acetone","Walsh, K.; Norville, J.; Yu-Chong Tai","California Inst. of Technol., Pasadena, CA, USA","Micro Electro Mechanical Systems, 2001. MEMS 2001. The 14th IEEE International Conference on","20020807","2001","","","114","117","We report here a detailed study of sacrificial layer dissolution of photoresist by acetone in microchannels. The effects of channel geometry as well as photoresist characteristics such as thermal cycles and UV exposure are considered and tested. Test channels were designed and fabricated ranging in height from 2 /spl mu/m to 6 /spl mu/m, widths from 10 /spl mu/m to 80 /spl mu/m, and lengths up to 2 mm. Channels were formed by encapsulating a sacrificial photoresist layer between two layers of parylene. Sacrificial layer dissolution in acetone was monitored using time lapse digital photography through a microscope and the captured data plotted and analyzed. The data support a diffusion limited model for photoresist dissolution in acetone. Individual parameters in the diffusion limited model are tested and validated through a number of controlled experiments. These results and the final model are important for the design and fabrication of micro-fluidic systems based on the parylene-photoresist sacrificial system.","1084-6999","0-7803-5998-4","","10.1109/MEMSYS.2001.906492","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=906492","","Etching;Fabrication;Microchannel;Microfluidics;Micromachining;Microscopy;Plasma applications;Resists;Solvents;System testing","diffusion;dissolving;microfluidics;organic compounds;photoresists","UV exposure;acetone solvent;diffusion limited model;fabrication;microchannel;microfluidic system;parylene photoresist;sacrificial layer dissolution;thermal cycling;time lapse digital photography","","3","2","","","","25-25 Jan. 2001","21 Jan 2001-25 Jan 2001","IEEE","IEEE Conference Publications"
"Metal film protection of CMOS wafers against KOH","Munch, U.; Brand, O.; Paul, O.; Baltes, H.; Bossel, M.","Phys. Electron. Lab., Eidgenossische Tech. Hochschule, Zurich, Switzerland","Micro Electro Mechanical Systems, 2000. MEMS 2000. The Thirteenth Annual International Conference on","20020806","2000","","","608","613","This paper reports a new protection for the front side of fully processed CMOS wafers against KOH etching solutions. The protection is based on thin TiW and Au films and is fully CMOS compatible. No mechanical fixture is required during the anisotropic etching step. Therefore, the new method is excellently suited for batch micromachining. Up to 100% of all chips on 6 inch wafers were fully operational after 4 hours KOH etching. The membrane yield after KOH etching was 100% and nearly 90% after the not yet optimized removal of the protection films. Thus, this protection fulfils the requirements of inexpensive and reliable sensor production","1084-6999","0-7803-5273-4","","10.1109/MEMSYS.2000.838587","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=838587","","Aluminum;Biomembranes;CMOS process;Etching;Fixtures;Gold;Micromachining;Production;Protection;Resists","CMOS integrated circuits;diffusion barriers;electroplating;etching;micromachining","KOH etching solutions;anisotropic etching;batch micromachining;chip yield;diffusion barrier;etch rate;front side protection;fully processed CMOS wafers;membrane yield;metal film protection;plating seed layers;reliable sensor production","","1","","10","","","23-27 Jan 2000","23 Jan 2000-27 Jan 2000","IEEE","IEEE Conference Publications"
"Wafer-scale room-temperature bonding between silicon and ceramic wafers by means of argon-beam surface activation","Takagi, H.; Maeda, R.; Suga, T.","Dept. of Manuf. Syst., AIST.MITI, Tsukuba, Japan","Micro Electro Mechanical Systems, 2001. MEMS 2001. The 14th IEEE International Conference on","20020807","2001","","","60","63","A room-temperature wafer bonding method between dissimilar materials is developed. 4-inch Si wafers and 3 or 4-inch ceramic wafers are bonded in vacuum after surface sputter etching by Ar beam. Strong bonding equivalent to bulk material is achieved by room-temperature process. The method enables the bonding between dissimilar materials regardless the thermal expansion mismatch and crystal lattice mismatch. In addition, it also realizes very low damage bonding because it does not require any heating process and external load to force two specimens together.","1084-6999","0-7803-5998-4","","10.1109/MEMSYS.2001.906478","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=906478","","Argon;Bonding forces;Ceramics;Crystalline materials;Heating;Lattices;Silicon;Sputter etching;Thermal expansion;Wafer bonding","ceramics;elemental semiconductors;micromechanical devices;silicon;sputter etching;wafer bonding","3 inch;4 inch;Ar;MEMS technology;Si;argon beam surface activation;ceramic wafer;crystal lattice mismatch;room temperature wafer bonding;silicon wafer;sputter etching;thermal expansion mismatch","","1","13","","","","25-25 Jan. 2001","21 Jan 2001-25 Jan 2001","IEEE","IEEE Conference Publications"
"Void-free full wafer adhesive bonding","Niklaus, F.; Enoksson, P.; Kalvesten, E.; Stemme, G.","Dept. of Signal, Sensors & Syst., R. Inst. of Technol., Stockholm, Sweden","Micro Electro Mechanical Systems, 2000. MEMS 2000. The Thirteenth Annual International Conference on","20020806","2000","","","247","252","In this paper we present guidelines for void free adhesive bonding of 10 cm diameter wafers. We have systematically investigated the influence of different bonding parameters on void formation in the bond. The layer thicknesses of the tested polymer coatings are between 1 /spl mu/m and 12 /spl mu/m. The polymer material, the bonding pressure and the pre-curing time and temperature for the polymer has shown significant influence on void formation in the bond. High bonding pressure and pre-curing times/temperatures that are specific to the polymer material counteract void formation. Process parameters for achieving void-free bonds using benzocyclobutene (BCB) and photoresist coatings as adhesive materials are given. Excellent bonding results have been achieved with BCB as bonding material.","1084-6999","0-7803-5273-4","","10.1109/MEMSYS.2000.838524","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=838524","","Biomembranes;Guidelines;Integrated circuit technology;Joining materials;Polymers;Resists;Sealing materials;Sensor systems;Temperature;Wafer bonding","adhesion;micromechanical devices;organic compounds;polymer films;voids (solid)","1 to 12 mum;10 cm;BCB;MEMS;adhesive bonding;benzocyclobutene;bonding pressure;layer thicknesses;photoresist coatings;polymer coatings;pre-curing temperature;pre-curing time;void formation;void-free bonds","","8","","15","","","23-27 Jan. 2000","23 Jan 2000-27 Jan 2000","IEEE","IEEE Conference Publications"
"A static turbine flow meter with a micromachined silicon torque sensor","Svedin, N.; Stemme, E.; Stemme, G.","Dept. of Signals, Sensors & Syst., R. Inst. of Technol., Stockholm, Sweden","Micro Electro Mechanical Systems, 2001. MEMS 2001. The 14th IEEE International Conference on","20020807","2001","","","208","211","A new class of flow sensors is introduced where a static turbine converts the volume flow into a torque. In contrast to conventional turbine meters, the wheel does not rotate and consequently it is not sensitive to bearing friction and wear that a rotating wheel experiences. The sensor performance has been evaluated for different blade lengths and blade angles and a model is given to predict the influence of these parameters. Optimization of the wheel can be done in terms of maximizing the sensitivity/pressure-loss ratio. The most efficient wheel in this analysis has a blade length of 2.7 mm and a blade angle of 30/spl deg/ giving a sensitivity of 4.0 /spl mu/V/V/(1/min) when measured using a new silicon torque sensor design.","1084-6999","0-7803-5998-4","","10.1109/MEMSYS.2001.906515","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=906515","","Blades;Equations;Friction;Gas detectors;Sensor systems;Silicon;Temperature sensors;Torque measurement;Turbines;Wheels","elemental semiconductors;flowmeters;micromachining;microsensors;silicon;torque measurement;turbines","Si;blade angle;blade length;micromachined silicon torque sensor;static turbine flow meter;wheel","","1","9","","","","25-25 Jan. 2001","21 Jan 2001-25 Jan 2001","IEEE","IEEE Conference Publications"
"An air flow sensor modeled on wind receptor hairs of insects","Ozaki, Y.; Ohyama, T.; Yasuda, T.; Shimoyama, I.","Dept. of Mechano-Inf., Tokyo Univ., Japan","Micro Electro Mechanical Systems, 2000. MEMS 2000. The Thirteenth Annual International Conference on","20020806","2000","","","531","536","A new conceptual air flow sensor modeled on wind-receptor hairs of insects which can detect low velocity air flow is demonstrated. Since the viscous force is dominant at micro size, the velocity of air flow can be determined by measuring the force on a sensory hair. Two mechanical structures modeled on insect sensory hairs have been fabricated. An array of a 1-DOF (Degree Of Freedom) sensory hairs has selectivity of frequencies. A 2-DOF sensory hair array can detect the direction angle of air flow. Both sensors have cantilevers and strain gauges fabricated at the bottom of the sensory hairs. The output voltage was proportional to the velocity of air flow in good agreement with the theory. Both the 1-DOF sensory hair and the 2-DOF sensory hair arrays detected the velocity of air flow from several tens of cm/s to 2 m/s. Also, the 2-DOF sensory hair array detected the direction angle of 360 degrees as a function of a sinusoidal curve","1084-6999","0-7803-5273-4","","10.1109/MEMSYS.2000.838573","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=838573","","Fluid flow measurement;Force measurement;Force sensors;Frequency;Hair;Insects;Mechanical sensors;Sensor arrays;Size measurement;Velocity measurement","arrays;flow measurement;microsensors;semiconductor technology;strain gauges","1-DOF sensory hair array;2 m/s;2-DOF sensory hair array;air flow direction angle;air flow sensor;air flow velocity;cantilevers;insect wind receptor hairs;mechanical structures;sensor array;strain gauges;viscous force","","17","10","4","","","23-27 Jan 2000","23 Jan 2000-27 Jan 2000","IEEE","IEEE Conference Publications"
"A wafer-integrated array of micromachined electrostatically-driven ultrasonic resonators for microfluidic applications","Parviz, B.A.; Chou, T.-K.; Zhang, C.; Najafi, K.; Muller, M.O.; Bernal, L.P.; Washabaugh, P.","Center for Integrated MicroSyst., Michigan Univ., Ann Arbor, MI, USA","Micro Electro Mechanical Systems, 2000. MEMS 2000. The Thirteenth Annual International Conference on","20020806","2000","","","34","39","A distributed micromachined ultrasound source is presented. Electrostatic actuators operating at frequencies exceeding 100 kHz are coupled to a Helmholtz resonator in order to achieve high output velocities. They consist of a 1200 μm×1200 μm×1.36 μm composite diaphragm, a perforated P++ backplate and a 3 μm air gap. The actuators cover the entire surface of a 4"" wafer and are grouped in four individually addressable quadrants. A robust micromachining technology with >80% yield, employing anodic glass-silicon bonding, dissolved wafer process and advanced deep silicon etching has been developed for fabrication of the actuator array. The dynamic behavior of the diaphragm was studied using laser interferometry, and operation was verified at 96 kHz by acoustic measurement","1084-6999","0-7803-5273-4","","10.1109/MEMSYS.2000.838486","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=838486","","Electrostatic actuators;Etching;Frequency;Interferometry;Micromachining;Optical device fabrication;Robustness;Silicon;Ultrasonic imaging;Wafer bonding","acoustic radiators;acoustic resonators;acoustic streaming;diaphragms;electrostatic actuators;microfluidics;micromachining;micromechanical resonators;sputter etching;ultrasonic arrays;wafer bonding","1.36 micron;1200 micron;96 kHz;Helmholtz resonator;Si;advanced deep silicon etching;air gap;anodic glass-silicon bonding;array fabrication;composite diaphragm;dissolved wafer process;distributed micromachined ultrasound source;dynamic behavior;electrostatic actuators;electrostatically-driven ultrasonic resonators;flow models;high output velocity;individually addressable quadrants;laser interferometry;microfluidic applications;perforated P++ backplate;robust micromachining technology;wafer-integrated array","","2","1","6","","","23-27 Jan 2000","23 Jan 2000-27 Jan 2000","IEEE","IEEE Conference Publications"
"In situ characterization of CMOS post-process micromachining","Warneke, B.; Pister, K.S.J.","Sensor & Actuator Center, California Univ., Berkeley, CA, USA","Micro Electro Mechanical Systems, 2000. MEMS 2000. The Thirteenth Annual International Conference on","20020806","2000","","","614","618","We have developed and demonstrated a new methodology for in situ monitoring and characterization of CMOS post-process micromachining utilizing integrated circuits and micromachine test-structures. In our demonstration, the circuits provide automated readout of N-well resistors surrounding each of the 140 test pit structures at up to 14,000 samples per second per device during the post-process silicon etch, and thus also provide etch progress and end point determination without extra analytical equipment. Pit sizes, surrounding layers, and topology are examined with this technique","1084-6999","0-7803-5273-4","","10.1109/MEMSYS.2000.838588","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=838588","","Automatic testing;CMOS integrated circuits;Circuit testing;Circuit topology;Etching;Integrated circuit testing;Micromachining;Monitoring;Resistors;Silicon","CMOS integrated circuits;etching;integrated circuit measurement;micromachining;micromechanical devices;thin film resistors","CMOS post-process micromachining;N-well resistor;automated readout;end point determination;in situ monitoring;integrated circuits;micromachine test-structures;pit sizes;post-process Si etch;test pit structures;topology","","0","","13","","","23-27 Jan 2000","23 Jan 2000-27 Jan 2000","IEEE","IEEE Conference Publications"
"Smart phase-only micromirror array fabricated by standard CMOS process","Tuantranont, A.; Bright, V.M.; Liew, L.-A.; Wenge Zhang; Lee, Y.C.","Dept. of Mech. Eng., Colorado Univ., Boulder, CO, USA","Micro Electro Mechanical Systems, 2000. MEMS 2000. The Thirteenth Annual International Conference on","20020806","2000","","","455","460","Smart, phase-only modulation micromirror arrays have been implemented through a commercial CMOS service. The novel, 2-dimensional array of deflectable micromirrors with integrated CMOS switching circuits and piezoresistive deflection sensors on flexures is presented in this paper. The individual mirror pixels are capable of modulating light in the visible to near-infrared spectrum by piston-like movement of a trampoline-type suspended micromirror driven by thermal multi-morph actuators. A flip chip bonding technology is used to integrate the micromirror array with a microlens array to increase the optical fill factor of the hybrid system. Finite element analysis is used to model electro-thermo-mechanical behavior of the micromirror. A 2.5 mrad beam steering angle was successfully demonstrated","1084-6999","0-7803-5273-4","","10.1109/MEMSYS.2000.838560","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=838560","","Intelligent sensors;Micromirrors;Mirrors;Optical arrays;Optical modulation;Phase modulation;Phased arrays;Piezoresistance;Sensor arrays;Switching circuits","CMOS integrated circuits;finite element analysis;flip-chip devices;intelligent actuators;micro-optics;mirrors;piezoresistive devices","beam steering angle;deflectable micromirrors;electro-thermo-mechanical behavior;finite element analysis;flip chip bonding technology;integrated CMOS switching circuits;microlens array;optical fill factor;piezoresistive deflection sensors;piston-like movement;smart phase-only micromirror array;standard CMOS process;thermal multi-morph actuators;trampoline-type suspended micromirror;two-dimensional array","","7","9","4","","","23-27 Jan 2000","23 Jan 2000-27 Jan 2000","IEEE","IEEE Conference Publications"
