"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&queryText%3DMicro+Electro+Mechanical+Systems%2C+2006.+MEMS+2006.+The+Thirteenth+Annual+International+Conference+On",2015/06/23 16:22:31
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Magnetic Microactuators for MEMS-Enabled Ventricular Catheters for Hydrocephalus","Lee, S.A.; Vasquez, D.J.; Bergsneider, M.; Judy, J.W.","NeuroEng. Training Program, California Univ., Los Angeles, CA","Engineering in Medicine and Biology Society, 2006. EMBS '06. 28th Annual International Conference of the IEEE","20080305","2006","","","2494","2497","The most common treatment for patients with hydrocephalus is the surgical implantation of a cerebrospinal fluid (CSF) shunt. Unfortunately, this device, which is critical for lowering intracranial pressure, has a substantial failure rate (40% in the first year). A leading cause of failure is the obstruction of the ventricular catheter. The goal of this project is to design a ventricular catheter that will resist occlusion through the use of micromachining and micro electro-mechanical systems (MEMS) technologies. We designed, fabricated, and tested magnetic microactuators. The theoretical results show that the fabricated microactuators can produce the force necessary to remove an adherent cellular layer grown over the actuator surface. By integrating the microactuators into the catheters, we hope to produce an improved catheter with the ability to actively combat the health-threatening occlusion process","1557-170X","1-4244-0032-5","1-4244-003303","10.1109/IEMBS.2006.259879","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4462301","","Catheters;Cranial pressure;Medical treatment;Microactuators;Micromachining;Micromagnetics;Micromechanical devices;Resists;Surgery;Testing","biological fluid dynamics;brain;catheters;microactuators;micromachining;micromechanical devices;neurophysiology;paediatrics;patient treatment","MEMS-enabled ventricular catheter;adherent cellular layer;cerebrospinal fluid shunt;health-threatening occlusion process;hydrocephalus;intracranial pressure;magnetic microactuator;micro electromechanical systems;micromachining;patient treatment;substantial failure rate;surgical implantation","","6","","18","","","Aug. 30 2006-Sept. 3 2006","","IEEE","IEEE Conference Publications"
"19th IEEE International Conference on Micro Electro Mechanical Systems (MEMS 2006)","","","Microelectromechanical Systems, Journal of","20051010","2005","14","5","1208","1208","Provides notice of upcoming conference events of interest to practitioners and researchers.","1057-7157","","","10.1109/JMEMS.2005.858908","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1516202","","","","","","0","","","","","Oct. 2005","","IEEE","IEEE Journals & Magazines"
"Zero-Power Latching, Large-Stroke, High-Precision Linear Microactuator for Lightweight Structures in Space","Toda, R.; Eui-Hyeok Yang","Jet Propulsion Laboratory, Pasadena, California, USA, Risaku.Toda@jpl.nasa.gov","Micro Electro Mechanical Systems, 2006. MEMS 2006 Istanbul. 19th IEEE International Conference on","20060508","2006","","","726","729","This paper presents the successful demonstration of a latching-type, large-stroke, high-precision linear microactuator. The microactuator is capable of zero-power latching, or forcibly maintaining its position by using pre-stressed spring load. The actuator is driven by a combination of PZT actuator for slider thrust and electrostatic comb drive for slider grip. Incremental step size is precisely adjustable to tens of nanometer level by controlling PZT actuator voltage. Large stroke is obtained by repeating the operation sequence numerous times. Large stroke exceeding 600μm has been demonstrated. There is no conceivable limit to the stroke except for the length of the slider and external load.","1084-6999","0-7803-9475-5","","10.1109/MEMSYS.2006.1627902","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1627902","","Electrostatic actuators;Hydraulic actuators;Laboratories;Lightweight structures;Microactuators;Mirrors;Propulsion;Space missions;Space technology;Telescopes","","","","1","","9","","","2006","","IEEE","IEEE Conference Publications"
"Profile measurement of high aspect ratio micro structures using a tungsten carbide micro cantilever coated with PZT thin films","Yamamoto, M.; Kanno, Isaku; Aoki, S.","Opto-Electo Mech. Res. Lab., Matsushita Res. Inst. Tokyo Inc., Kawasaki, Japan","Micro Electro Mechanical Systems, 2000. MEMS 2000. The Thirteenth Annual International Conference on","20020806","2000","","","217","222","A new profile measurement probe for non-destructive evaluation of high aspect ratio micro structure (HARMS) is proposed. The probe is made of tungsten carbide super hard alloy (WC) and machined by micro EDM. PZT thin films are coated on the probe as an integrated strain sensor. Dedicated measurement machine equipped with this probe is developed and we observed micro holes and gears. In these observations, we obtained very clear images of the sample's detailed shapes, which demonstrate the system's validation for HARMS evaluation","1084-6999","0-7803-5273-4","","10.1109/MEMSYS.2000.838519","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=838519","","Atomic force microscopy;Capacitive sensors;Coordinate measuring machines;Gears;Mechanical variables measurement;Optical wavelength conversion;Probes;Rough surfaces;Surface roughness;Tungsten","electrical discharge machining;microsensors;nondestructive testing;piezoelectric thin films;spatial variables measurement;strain sensors;tungsten compounds","HARMS evaluation;HARMS measurement;PZT;PZT thin films;PbZrO3TiO3;WC;WC micro cantilever;WC super hard alloy;gears;high aspect ratio micro structures;integrated strain sensor;micro EDM;micro holes;profile measurement probe","","0","","13","","","23-27 Jan 2000","23 Jan 2000-27 Jan 2000","IEEE","IEEE Conference Publications"
"Practical High-Speed Metal-Based Optical Microscanning Devices with Low Production Cost","Jae-Hyuk Park; Akedo, J.; Sato, H.; Lebedev, M.","National Institute of Advanced Industrial Science and Technology (AIST), JAPAN","Micro Electro Mechanical Systems, 2006. MEMS 2006 Istanbul. 19th IEEE International Conference on","20060508","2006","","","730","733","Practical high-speed metal-based optical microscanning devices with low production cost and simple fabrication process were successfully fabricated by direct deposition of piezoelectric materials using the aerosol deposition method (ADM) onto the micro-structured metal scanner frame. Large optical scanning angle of 35 ° at high resonance frequency of 23.6 kHz was achieved in ambient air without vacuum package.","1084-6999","0-7803-9475-5","","10.1109/MEMSYS.2006.1627903","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1627903","","Aerosols;Costs;High speed optical techniques;Optical device fabrication;Optical devices;Packaging;Piezoelectric materials;Production;Resonance;Resonant frequency","","","","0","1","4","","","2006","","IEEE","IEEE Conference Publications"
"Angle Tunable Liquid Wedge Prism Driven by Electro-Wetting","Takei, A.; Iwase, E.; Hoshino, K.; Matsumoto, K.; Shimoyama, I.","Department of Mechano-Informatics, Graduate School of Information Science and Technology, The University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo, JAPAN","Micro Electro Mechanical Systems, 2006. MEMS 2006 Istanbul. 19th IEEE International Conference on","20060508","2006","","","36","39","We proposed a wedge prism which is tunable by electrowetting actuation. The wedge prism is useful for a small camera or an endoscope, because the wedge prism is capable of changing the view without a large instrument. Our prism consists of two plates facing each other and liquid sandwiched between the plates. By changing the angle between the two plates, the liquid and the two plates form into the wedge shape. We used electrowetting to change the angle of the prism. The wedge prism keeps the size small, since the liquid driven by electrowetting works as a prism. In addition, the prism keeps the view clear because the optical flatness of the wedge prism is determined by the flatness of the two plates. In this research, we achieved the wedge prism with which we can shift the field of view to the right and the left.","1084-6999","0-7803-9475-5","","10.1109/MEMSYS.2006.1627730","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1627730","","Cameras;Electrodes;Electrostatics;Endoscopes;Information science;Instruments;Lighting control;Magnetic forces;Shape;Voltage","","","","2","","7","","","2006","","IEEE","IEEE Conference Publications"
"Metal film protection of CMOS wafers against KOH","Munch, U.; Brand, O.; Paul, O.; Baltes, H.; Bossel, M.","Phys. Electron. Lab., Eidgenossische Tech. Hochschule, Zurich, Switzerland","Micro Electro Mechanical Systems, 2000. MEMS 2000. The Thirteenth Annual International Conference on","20020806","2000","","","608","613","This paper reports a new protection for the front side of fully processed CMOS wafers against KOH etching solutions. The protection is based on thin TiW and Au films and is fully CMOS compatible. No mechanical fixture is required during the anisotropic etching step. Therefore, the new method is excellently suited for batch micromachining. Up to 100% of all chips on 6 inch wafers were fully operational after 4 hours KOH etching. The membrane yield after KOH etching was 100% and nearly 90% after the not yet optimized removal of the protection films. Thus, this protection fulfils the requirements of inexpensive and reliable sensor production","1084-6999","0-7803-5273-4","","10.1109/MEMSYS.2000.838587","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=838587","","Aluminum;Biomembranes;CMOS process;Etching;Fixtures;Gold;Micromachining;Production;Protection;Resists","CMOS integrated circuits;diffusion barriers;electroplating;etching;micromachining","KOH etching solutions;anisotropic etching;batch micromachining;chip yield;diffusion barrier;etch rate;front side protection;fully processed CMOS wafers;membrane yield;metal film protection;plating seed layers;reliable sensor production","","1","","10","","","23-27 Jan 2000","23 Jan 2000-27 Jan 2000","IEEE","IEEE Conference Publications"
"Void-free full wafer adhesive bonding","Niklaus, F.; Enoksson, P.; Kalvesten, E.; Stemme, G.","Dept. of Signal, Sensors & Syst., R. Inst. of Technol., Stockholm, Sweden","Micro Electro Mechanical Systems, 2000. MEMS 2000. The Thirteenth Annual International Conference on","20020806","2000","","","247","252","In this paper we present guidelines for void free adhesive bonding of 10 cm diameter wafers. We have systematically investigated the influence of different bonding parameters on void formation in the bond. The layer thicknesses of the tested polymer coatings are between 1 /spl mu/m and 12 /spl mu/m. The polymer material, the bonding pressure and the pre-curing time and temperature for the polymer has shown significant influence on void formation in the bond. High bonding pressure and pre-curing times/temperatures that are specific to the polymer material counteract void formation. Process parameters for achieving void-free bonds using benzocyclobutene (BCB) and photoresist coatings as adhesive materials are given. Excellent bonding results have been achieved with BCB as bonding material.","1084-6999","0-7803-5273-4","","10.1109/MEMSYS.2000.838524","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=838524","","Biomembranes;Guidelines;Integrated circuit technology;Joining materials;Polymers;Resists;Sealing materials;Sensor systems;Temperature;Wafer bonding","adhesion;micromechanical devices;organic compounds;polymer films;voids (solid)","1 to 12 mum;10 cm;BCB;MEMS;adhesive bonding;benzocyclobutene;bonding pressure;layer thicknesses;photoresist coatings;polymer coatings;pre-curing temperature;pre-curing time;void formation;void-free bonds","","8","","15","","","23-27 Jan. 2000","23 Jan 2000-27 Jan 2000","IEEE","IEEE Conference Publications"
"A Microfabricated Direct Methanol Fuel Cell with Integrated Electroosmotic Pump","Buie, C.R.; Banin, Y.; Chuyang Tang; Santiago, J.G.; Prinz, Fritz B.; Pruitt, B.L.","Department of Mechanical Engineering, Stanford University, Stanford CA 94305","Micro Electro Mechanical Systems, 2006. MEMS 2006 Istanbul. 19th IEEE International Conference on","20060508","2006","","","938","941","This paper reports a novel design, and subsequent performance results, for a direct methanol fuel cell (DMFC) with a planar silicon electroosmotic (EO) pump for methanol fuel delivery. EO pumps possess no moving parts, produce flow rates on the order of several ml/min, and can be microfabricated from silicon substrates. Maximum flow rates from the EO pumps ranged from 0.25 ml/min to 10 ml/min at applied voltages ranging from 40 V – 100 V with deionized water as the working fluid. The maximum power density of the DMFC is 17.8 mW/cm<sup>2</sup>at room temperature.","1084-6999","0-7803-9475-5","","10.1109/MEMSYS.2006.1627955","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1627955","","Biomembranes;Fuel cells;Glass;Laser excitation;Mechanical engineering;Methanol;Pumps;Silicon;Solids;Temperature","","","","0","","8","","","2006","","IEEE","IEEE Conference Publications"
"An air flow sensor modeled on wind receptor hairs of insects","Ozaki, Y.; Ohyama, T.; Yasuda, T.; Shimoyama, I.","Dept. of Mechano-Inf., Tokyo Univ., Japan","Micro Electro Mechanical Systems, 2000. MEMS 2000. The Thirteenth Annual International Conference on","20020806","2000","","","531","536","A new conceptual air flow sensor modeled on wind-receptor hairs of insects which can detect low velocity air flow is demonstrated. Since the viscous force is dominant at micro size, the velocity of air flow can be determined by measuring the force on a sensory hair. Two mechanical structures modeled on insect sensory hairs have been fabricated. An array of a 1-DOF (Degree Of Freedom) sensory hairs has selectivity of frequencies. A 2-DOF sensory hair array can detect the direction angle of air flow. Both sensors have cantilevers and strain gauges fabricated at the bottom of the sensory hairs. The output voltage was proportional to the velocity of air flow in good agreement with the theory. Both the 1-DOF sensory hair and the 2-DOF sensory hair arrays detected the velocity of air flow from several tens of cm/s to 2 m/s. Also, the 2-DOF sensory hair array detected the direction angle of 360 degrees as a function of a sinusoidal curve","1084-6999","0-7803-5273-4","","10.1109/MEMSYS.2000.838573","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=838573","","Fluid flow measurement;Force measurement;Force sensors;Frequency;Hair;Insects;Mechanical sensors;Sensor arrays;Size measurement;Velocity measurement","arrays;flow measurement;microsensors;semiconductor technology;strain gauges","1-DOF sensory hair array;2 m/s;2-DOF sensory hair array;air flow direction angle;air flow sensor;air flow velocity;cantilevers;insect wind receptor hairs;mechanical structures;sensor array;strain gauges;viscous force","","17","10","4","","","23-27 Jan 2000","23 Jan 2000-27 Jan 2000","IEEE","IEEE Conference Publications"
