"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&queryText%3DMicro+Electro+Mechanical+Systems%2C+2007.+MEMS+2007.+The+Thirteenth+Annual+International+Conference+On",2015/06/23 16:22:55
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Active liquid aspiration and dispensing based on an expanding PDMS composite","Samel, B.; Griss, P.; Stemme, G.","R. Inst. of Technol., Stockholm","Micro Electro Mechanical Systems, 2007. MEMS. IEEE 20th International Conference on","20080121","2007","","","565","568","In this work we present the development of a liquid aspiration and dispensing unit which is based on a single- use thermally expanding PDMS composite. The composite actuator consists of expandable microspheres incorporated into a PDMS matrix and allows for locally altering its topography by means of individually addressable integrated heaters. Devices were designed in order to enable the generation of a cavity by the expansion of the composite actuator and are entirely fabricated from low-cost materials using wafer-level processes only. The fabricated devices successfully demonstrated controlled liquid aspiration and release thereafter of liquid volumes ranging from 180 nl to 815 nl.","1084-6999","978-1-4244-095-5","978-1-4244-095-5","10.1109/MEMSYS.2007.4433160","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4433160","","Active matrix technology;Actuators;Batch production systems;Chemical analysis;Composite materials;Fabrication;Liquids;Microfluidics;Polymers;Thermal expansion","actuators;composite materials;polymers","PDMS matrix;active liquid aspiration;active liquid dispensing;composite actuator;expandable microspheres;expanding PDMS composite;integrated heaters;wafer level processes","","0","","12","","","21-25 Jan. 2007","","IEEE","IEEE Conference Publications"
"Profile measurement of high aspect ratio micro structures using a tungsten carbide micro cantilever coated with PZT thin films","Yamamoto, M.; Kanno, Isaku; Aoki, S.","Opto-Electo Mech. Res. Lab., Matsushita Res. Inst. Tokyo Inc., Kawasaki, Japan","Micro Electro Mechanical Systems, 2000. MEMS 2000. The Thirteenth Annual International Conference on","20020806","2000","","","217","222","A new profile measurement probe for non-destructive evaluation of high aspect ratio micro structure (HARMS) is proposed. The probe is made of tungsten carbide super hard alloy (WC) and machined by micro EDM. PZT thin films are coated on the probe as an integrated strain sensor. Dedicated measurement machine equipped with this probe is developed and we observed micro holes and gears. In these observations, we obtained very clear images of the sample's detailed shapes, which demonstrate the system's validation for HARMS evaluation","1084-6999","0-7803-5273-4","","10.1109/MEMSYS.2000.838519","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=838519","","Atomic force microscopy;Capacitive sensors;Coordinate measuring machines;Gears;Mechanical variables measurement;Optical wavelength conversion;Probes;Rough surfaces;Surface roughness;Tungsten","electrical discharge machining;microsensors;nondestructive testing;piezoelectric thin films;spatial variables measurement;strain sensors;tungsten compounds","HARMS evaluation;HARMS measurement;PZT;PZT thin films;PbZrO3TiO3;WC;WC micro cantilever;WC super hard alloy;gears;high aspect ratio micro structures;integrated strain sensor;micro EDM;micro holes;profile measurement probe","","0","","13","","","23-27 Jan 2000","23 Jan 2000-27 Jan 2000","IEEE","IEEE Conference Publications"
"Metal film protection of CMOS wafers against KOH","Munch, U.; Brand, O.; Paul, O.; Baltes, H.; Bossel, M.","Phys. Electron. Lab., Eidgenossische Tech. Hochschule, Zurich, Switzerland","Micro Electro Mechanical Systems, 2000. MEMS 2000. The Thirteenth Annual International Conference on","20020806","2000","","","608","613","This paper reports a new protection for the front side of fully processed CMOS wafers against KOH etching solutions. The protection is based on thin TiW and Au films and is fully CMOS compatible. No mechanical fixture is required during the anisotropic etching step. Therefore, the new method is excellently suited for batch micromachining. Up to 100% of all chips on 6 inch wafers were fully operational after 4 hours KOH etching. The membrane yield after KOH etching was 100% and nearly 90% after the not yet optimized removal of the protection films. Thus, this protection fulfils the requirements of inexpensive and reliable sensor production","1084-6999","0-7803-5273-4","","10.1109/MEMSYS.2000.838587","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=838587","","Aluminum;Biomembranes;CMOS process;Etching;Fixtures;Gold;Micromachining;Production;Protection;Resists","CMOS integrated circuits;diffusion barriers;electroplating;etching;micromachining","KOH etching solutions;anisotropic etching;batch micromachining;chip yield;diffusion barrier;etch rate;front side protection;fully processed CMOS wafers;membrane yield;metal film protection;plating seed layers;reliable sensor production","","1","","10","","","23-27 Jan 2000","23 Jan 2000-27 Jan 2000","IEEE","IEEE Conference Publications"
"Void-free full wafer adhesive bonding","Niklaus, F.; Enoksson, P.; Kalvesten, E.; Stemme, G.","Dept. of Signal, Sensors & Syst., R. Inst. of Technol., Stockholm, Sweden","Micro Electro Mechanical Systems, 2000. MEMS 2000. The Thirteenth Annual International Conference on","20020806","2000","","","247","252","In this paper we present guidelines for void free adhesive bonding of 10 cm diameter wafers. We have systematically investigated the influence of different bonding parameters on void formation in the bond. The layer thicknesses of the tested polymer coatings are between 1 /spl mu/m and 12 /spl mu/m. The polymer material, the bonding pressure and the pre-curing time and temperature for the polymer has shown significant influence on void formation in the bond. High bonding pressure and pre-curing times/temperatures that are specific to the polymer material counteract void formation. Process parameters for achieving void-free bonds using benzocyclobutene (BCB) and photoresist coatings as adhesive materials are given. Excellent bonding results have been achieved with BCB as bonding material.","1084-6999","0-7803-5273-4","","10.1109/MEMSYS.2000.838524","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=838524","","Biomembranes;Guidelines;Integrated circuit technology;Joining materials;Polymers;Resists;Sealing materials;Sensor systems;Temperature;Wafer bonding","adhesion;micromechanical devices;organic compounds;polymer films;voids (solid)","1 to 12 mum;10 cm;BCB;MEMS;adhesive bonding;benzocyclobutene;bonding pressure;layer thicknesses;photoresist coatings;polymer coatings;pre-curing temperature;pre-curing time;void formation;void-free bonds","","8","","15","","","23-27 Jan. 2000","23 Jan 2000-27 Jan 2000","IEEE","IEEE Conference Publications"
"Electrostatically actuated micromirror for resonant cavity enhanced detectors","Quack, N.; Zust, I.; Blunier, S.; Dual, J.; Arnold, M.; Felder, Ferdinand; Rahim, Mohamed; Zogg, Hans","ETH Zurich, Zurich","Micro Electro Mechanical Systems, 2007. MEMS. IEEE 20th International Conference on","20080121","2007","","","711","714","This paper presents the design, fabrication and measurement results of a vertically moving, electrostatically actuated micromirror. The single crystalline silicon substrate allows the design of a symmetrical and mechanically stable mirror suspension while keeping a geometry with high fill factors and maintaining elasticity and thus keeping the actuation voltage below 25 V. The device is being developed for the use in a tunable resonant cavity enhanced detector (RCED) for the mid-infrared (Arnold, 2005). RCED's make use of a standing wave formed in an optical cavity and are only sensitive at the resonances. The wavelengths of the resonances are hereby depending on the distance of the two cavity mirrors (Unlu, 1995). Such narrowband detector systems are sought- after in multispectral infrared (IR) thermography or infrared spectroscopy (Musca, 2005).","1084-6999","978-1-4244-095-5","978-1-4244-095-5","10.1109/MEMSYS.2007.4432997","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4432997","","Crystallization;Electrostatic measurements;Fabrication;Geometrical optics;Infrared detectors;Infrared spectra;Micromirrors;Mirrors;Resonance;Silicon","electrostatic actuators;infrared detectors;microcavities;micromirrors;silicon","Si;cavity mirrors;elasticity;electrostatically actuated micromirror;mid-infrared detectors;mirror suspension;optical cavity;resonant cavity enhanced detectors;single crystalline silicon substrate","","0","","3","","","21-25 Jan. 2007","","IEEE","IEEE Conference Publications"
"Micro structured flow field for passive water management in miniaturized PEM fuel cells","Metz, T.; Paust, N.; Muller, C.; Zengerle, R.; Koltay, P.","Univ. of Freiburg, Freiburg","Micro Electro Mechanical Systems, 2007. MEMS. IEEE 20th International Conference on","20080121","2007","","","863","866","In this work a novel flow field for the passive water management in proton exchange membrane fuel cells (PEMFC) is described. A triangular micro channel forces condensing water droplets to detach from the gas diffusion layer (GDL) in order to ensure proper oxygen supply. Water droplets are lifted into a secondary channel, and transported out of the fuel cell by capillary forces. Different droplet shapes inside the channels are identified. Preferred shapes cover the GDL only slightly and can be attained for contact angles typical for fuel cell materials. The new channel design was compared in a test fuel cell to standard square channels in particular in the starting phase of the cell at low working temperatures (22degC). The new channel design keeps the cell at 95% of its initial performance compared to 60% when using the standard design.","1084-6999","978-1-4244-095-5","978-1-4244-095-5","10.1109/MEMSYS.2007.4433005","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4433005","","Assembly;Cathodes;Engineering management;Fuel cells;Laboratories;Micromechanical devices;Protons;Shape;Technology management;Temperature distribution","drops;microchannel flow;proton exchange membrane fuel cells","PEM fuel cells;capillary forces;fuel cell materials;gas diffusion layer;microstructured flow field;passive water management;proton exchange membrane fuel cells;temperature 22 C;triangular microchannel;water droplets","","0","","11","","","21-25 Jan. 2007","","IEEE","IEEE Conference Publications"
"3 dimensionally combined pyrolyzed polymer sensor and heater toward all polymeric gas detection system","Ok Chan Jeong; Konishi, S.","Ritsumeikan Univ., Shiga","Micro Electro Mechanical Systems, 2007. MEMS. IEEE 20th International Conference on","20080121","2007","","","111","114","This paper proposes for the first time all polymeric gas detection system consisting of the 3 dimensionally combined carbon structures and the gas regulator with the three-stage pneumatic valves. The pyrolyzed photo-resist structure as an absorbent of nitrogen dioxide sensor and 3D bridge-type resistive heater are fabricated and assembled with the gas regulator. The valve efficiency of the gas regulator and the sensitivity of the gas sensor to NO<sub>2</sub> are characterized.","1084-6999","978-1-4244-095-5","978-1-4244-095-5","10.1109/MEMSYS.2007.4433027","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4433027","","Electrical resistance measurement;Fabrication;Gas detectors;Polymers;Regulators;Sensor arrays;Sensor phenomena and characterization;Sensor systems;Thermal sensors;Valves","carbon;gas sensors;nitrogen compounds;photoresists;pneumatic control equipment;polymers;pyrolysis;valves","3D bridge-type resistive heater;NO<sub>2</sub>;carbon structures;gas regulator;gas sensor;nitrogen dioxide sensor;polymeric gas detection system;pyrolyzed photo-resist structure;three dimensionality combined pyrolyzed polymer sensor;three-stage pneumatic valves","","0","","9","","","21-25 Jan. 2007","","IEEE","IEEE Conference Publications"
"An air flow sensor modeled on wind receptor hairs of insects","Ozaki, Y.; Ohyama, T.; Yasuda, T.; Shimoyama, I.","Dept. of Mechano-Inf., Tokyo Univ., Japan","Micro Electro Mechanical Systems, 2000. MEMS 2000. The Thirteenth Annual International Conference on","20020806","2000","","","531","536","A new conceptual air flow sensor modeled on wind-receptor hairs of insects which can detect low velocity air flow is demonstrated. Since the viscous force is dominant at micro size, the velocity of air flow can be determined by measuring the force on a sensory hair. Two mechanical structures modeled on insect sensory hairs have been fabricated. An array of a 1-DOF (Degree Of Freedom) sensory hairs has selectivity of frequencies. A 2-DOF sensory hair array can detect the direction angle of air flow. Both sensors have cantilevers and strain gauges fabricated at the bottom of the sensory hairs. The output voltage was proportional to the velocity of air flow in good agreement with the theory. Both the 1-DOF sensory hair and the 2-DOF sensory hair arrays detected the velocity of air flow from several tens of cm/s to 2 m/s. Also, the 2-DOF sensory hair array detected the direction angle of 360 degrees as a function of a sinusoidal curve","1084-6999","0-7803-5273-4","","10.1109/MEMSYS.2000.838573","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=838573","","Fluid flow measurement;Force measurement;Force sensors;Frequency;Hair;Insects;Mechanical sensors;Sensor arrays;Size measurement;Velocity measurement","arrays;flow measurement;microsensors;semiconductor technology;strain gauges","1-DOF sensory hair array;2 m/s;2-DOF sensory hair array;air flow direction angle;air flow sensor;air flow velocity;cantilevers;insect wind receptor hairs;mechanical structures;sensor array;strain gauges;viscous force","","17","10","4","","","23-27 Jan 2000","23 Jan 2000-27 Jan 2000","IEEE","IEEE Conference Publications"
"A wafer-integrated array of micromachined electrostatically-driven ultrasonic resonators for microfluidic applications","Parviz, B.A.; Chou, T.-K.; Zhang, C.; Najafi, K.; Muller, M.O.; Bernal, L.P.; Washabaugh, P.","Center for Integrated MicroSyst., Michigan Univ., Ann Arbor, MI, USA","Micro Electro Mechanical Systems, 2000. MEMS 2000. The Thirteenth Annual International Conference on","20020806","2000","","","34","39","A distributed micromachined ultrasound source is presented. Electrostatic actuators operating at frequencies exceeding 100 kHz are coupled to a Helmholtz resonator in order to achieve high output velocities. They consist of a 1200 μm×1200 μm×1.36 μm composite diaphragm, a perforated P++ backplate and a 3 μm air gap. The actuators cover the entire surface of a 4"" wafer and are grouped in four individually addressable quadrants. A robust micromachining technology with >80% yield, employing anodic glass-silicon bonding, dissolved wafer process and advanced deep silicon etching has been developed for fabrication of the actuator array. The dynamic behavior of the diaphragm was studied using laser interferometry, and operation was verified at 96 kHz by acoustic measurement","1084-6999","0-7803-5273-4","","10.1109/MEMSYS.2000.838486","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=838486","","Electrostatic actuators;Etching;Frequency;Interferometry;Micromachining;Optical device fabrication;Robustness;Silicon;Ultrasonic imaging;Wafer bonding","acoustic radiators;acoustic resonators;acoustic streaming;diaphragms;electrostatic actuators;microfluidics;micromachining;micromechanical resonators;sputter etching;ultrasonic arrays;wafer bonding","1.36 micron;1200 micron;96 kHz;Helmholtz resonator;Si;advanced deep silicon etching;air gap;anodic glass-silicon bonding;array fabrication;composite diaphragm;dissolved wafer process;distributed micromachined ultrasound source;dynamic behavior;electrostatic actuators;electrostatically-driven ultrasonic resonators;flow models;high output velocity;individually addressable quadrants;laser interferometry;microfluidic applications;perforated P++ backplate;robust micromachining technology;wafer-integrated array","","2","1","6","","","23-27 Jan 2000","23 Jan 2000-27 Jan 2000","IEEE","IEEE Conference Publications"
"3D integration of heterogeneous MEMS structures by stamping transfer","Onoe, H.; Iwase, E.; Matsumoto, K.; Shimoyama, I.","Univ. of Tokyo, Tokyo","Micro Electro Mechanical Systems, 2007. MEMS. IEEE 20th International Conference on","20080121","2007","","","175","178","We propose an integration method of heterogeneous micro-electro-mechanical-system (MEMS) structures by liftoff and stamping transfer using a poly-(dimethylsiloxane) (PDMS) sheet. Silicon structures fabricated on multiple wafers were lifted off by PDMS sheets, and integrated onto a single wafer by the stamping transfer with high yield (>90%) and high accuracy (position error <500 nm). A two-dimensional (2D) integration and three-dimensional (3D) assembly of pyramid-like/inverted pyramid-like structures were demonstrated by our method. These demonstrations prove that our method enables us to integrate process-incompatible heterogeneous MEMS structures onto a single wafer.","1084-6999","978-1-4244-095-5","978-1-4244-095-5","10.1109/MEMSYS.2007.4433045","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4433045","","Assembly;Etching;Hafnium;Light emitting diodes;Micromechanical devices;Microstructure;Optical transmitters;Self-assembly;Shape;Silicon","micromechanical devices;silicon-on-insulator","3D integration;MEMS;PDMS;heterogeneous microelectromechanical system;integration method;polydimethylsiloxane sheet;stamping transfer","","3","","8","","","21-25 Jan. 2007","","IEEE","IEEE Conference Publications"
