"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&queryText%3DISSCC%2C+2006+IEEE+International",2015/06/23 15:29:32
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"2006 IEEE International Solid-State Circuits Conference - Digest of Technical Papers - ISSCC","","","Solid-State Circuits Conference, 2006. ISSCC 2006. Digest of Technical Papers. IEEE International","20060918","2006","","","i","ii","The following topics are dealt with: CMOS technology; biomedical systems; oversampling analog-to-digital converters; gigabit transceivers; microprocessors; UWB transceivers; non-volatile memory; DRAM and TCAM; SRAM; display drivers; millimeter wave technology; radiofrequency integrated circuits; phase locked loops; optical communication; baseband processing and channel processing; organic devices and circuits; MEMS; RFID; clock and data recovery; wireless local area network; wireless personal area networks; logic design; low power multimedia; high performance digital circuits; intermediate frequency circuits; cellular radio; system on chip; image sensors; power management and distribution; digital to analog converters; voltage controlled oscillators; dividers; mobile television","0193-6530","1-4244-0079-1","","10.1109/ISSCC.2006.1696021","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1696021","","","CMOS integrated circuits;DRAM chips;SRAM chips;analogue-digital conversion;biomedical electronics;cellular radio;digital video broadcasting;digital-analogue conversion;frequency dividers;image sensors;low-power electronics;micromechanical devices;microprocessor chips;millimetre wave circuits;optical communication;personal area networks;phase locked loops;radiofrequency identification;radiofrequency integrated circuits;synchronisation;system-on-chip;transceivers;voltage-controlled oscillators;wireless LAN","CMOS technology;DRAM;MEMS;RFID;SRAM;TCAM;UWB transceivers;baseband processing;biomedical systems;cellular radio;channel processing;clock and data recovery;digital circuits;digital to analog converters;display drivers;dividers;image sensors;intermediate frequency circuits;logic design;micromechanical devices;microprocessors;millimeter wave technology;mobile television;nonvolatile memory;optical communication;organic circuits;oversampling analog-to-digital converters;phase locked loops;power distribution;power management;radiofrequency identification;radiofrequency integrated circuits;solid-state circuits;system on chip;voltage controlled oscillators;wireless local area network;wireless personal area networks","","0","","","","","6-9 Feb. 2006","","IEEE","IEEE Conference Publications"
"IEEE International Solid-State Circuits Conference (ISSCC 2006)","","","Semiconductor Manufacturing, IEEE Transactions on","20050808","2005","18","3","472","472","Prospective authors are requested to submit new, unpublished manuscripts for inclusion in the upcoming event described in this call for papers.","0894-6507","","","10.1109/TSM.2005.855576","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1492466","","","","","","0","","","","","Aug. 2005","","IEEE","IEEE Journals & Magazines"
"IEEE International Solid-State Circuits Conference (ISSCC 2006)","","","Solid-State Circuits, IEEE Journal of","20050725","2005","40","8","1772","1772","Prospective authors are requested to submit new, unpublished manuscripts for inclusion in the upcoming event described in this call for papers.","0018-9200","","","10.1109/JSSC.2005.854426","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1487622","","","","","","0","","","","","Aug. 2005","","IEEE","IEEE Journals & Magazines"
"Dual-antenna phased-array UWB transceiver in 0.18/spl mu/m CMOS","Lo, S.; Sever, I.; Ssu-Pin Ma; Jang, P.; Zou, A.; Arnott, C.; Ghatak, K.; Schwartz, A.; Huynh, L.; Nguyen, T.","Tzero Technol., Sunnyvale, CA","Solid-State Circuits Conference, 2006. ISSCC 2006. Digest of Technical Papers. IEEE International","20060918","2006","","","388","397","A dual-antenna UWB transceiver in 0.18mum CMOS for mode 1 OFDM applications employs the techniques of antenna diversity and integrated RF selectivity. The packaged device achieves an overall NF of 4.7dB, an IIP3 of -0.8dBm, a TX P1dB of 3.1dBm, and an EVM of -27.2dB for 480Mb/s. The transmit output spectrum is fully compliant with FCC mask for UWB without any external BPF","0193-6530","1-4244-0079-1","","10.1109/ISSCC.2006.1696070","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1696070","","Attenuation;Band pass filters;Baseband;Diversity reception;Frequency;Receiving antennas;Robustness;Streaming media;Transceivers;Tunable circuits and devices","CMOS integrated circuits;OFDM modulation;antenna phased arrays;transceivers;ultra wideband technology","0.18 micron;4.7 dB;CMOS;OFDM applications;antenna diversity;dual-antenna UWB transceiver;integrated RF selectivity","","5","","","","","6-9 Feb. 2006","","IEEE","IEEE Conference Publications"
"A Self-Resonant MEMS-based Electrostatic Field Sensor with 4V/m/Hz Sensitivity","Denison, T.; Jinbo Kuang; Shafran, J.; Judy, M.; Lundberg, K.","Medtronic, Fridley, MN","Solid-State Circuits Conference, 2006. ISSCC 2006. Digest of Technical Papers. IEEE International","20060918","2006","","","1121","1130","An electric-field sensor is presented for applications such as xerography. The sensor architecture combines a vibrating MEMS structure with synchronous detection-based electronics. Prototyped in a MEMS process, the noise floor is 4.0V/m/radicHz and the INL is 20V/m over a range of +/-700kV/m, an order-of-magnitude improvement over existing MEMS devices","0193-6530","1-4244-0079-1","","10.1109/ISSCC.2006.1696157","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1696157","","Circuits;Electrostatics;Feedback;Force sensors;Geophysical measurements;Micromechanical devices;Resonance;Resonant frequency;Sensor arrays;Voltage","electric fields;electric sensing devices;electrophotography;micromechanical resonators","electric-field sensor;electrostatic field sensor;self-resonant MEMS;sensor architecture;synchronous detection-based electronics;vibrating MEMS structure;xerography applications","","4","","","","","6-9 Feb. 2006","","IEEE","IEEE Conference Publications"
"A 2.6GHz Dual-Core 64bx86 Microprocessor with DDR2 Memory Support","Golden, M.; Arekapudi, S.; Dabney, G.; Haertel, M.; Hale, S.; Herlinger, L.; Kim, Y.; McGrath, K.; Palisetti, V.; Singh, M.","Adv. Micro Devices, Sunnyvale, CA","Solid-State Circuits Conference, 2006. ISSCC 2006. Digest of Technical Papers. IEEE International","20060918","2006","","","325","332","A microprocessor featuring 2 Hammer cores and an on-chip DDR2 memory controller implements Pacifica architectural support for virtualization. It is fabricated in a 90nm triple-V<sub>t</sub> partially-depleted SOI process with 9 layers of copper interconnect. The chip achieves a clock frequency of 2.6GHz at 1.35V while dissipating 95W","0193-6530","1-4244-0079-1","","10.1109/ISSCC.2006.1696063","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1696063","","Clocks;Control systems;Copper;Frequency;Logic arrays;Microprocessors;Repeaters;Routing;Signal design;Timing","DRAM chips;copper;integrated circuit interconnections;microprocessor chips;system-on-chip","1.35 V;2.6 GHz;90 nm;95 W;DDR2 memory controller;Pacifica architectural support;copper interconnect;microprocessor;partially-depleted SOI process;virtualization","","7","","","","","6-9 Feb. 2006","","IEEE","IEEE Conference Publications"
"Low Flicker-Noise Quadrature Mixer Topology","Pullela, R.S.; Sowlati, T.; Rozenblit, D.","Skyworks Solutions, Irvine, CA","Solid-State Circuits Conference, 2006. ISSCC 2006. Digest of Technical Papers. IEEE International","20060918","2006","","","1870","1879","A mixer topology that improves NF at low offset frequencies by reducing 1/f noise contributions is fabricated in 0.13mum CMOS. The NF at 10kHz is 9dB, which is 9dB less than a conventional mixer. The mixer also has 2dB higher gain, improved quadrature matching, higher IP2, straightforward implemention, and is robust over PVT","0193-6530","1-4244-0079-1","","10.1109/ISSCC.2006.1696244","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1696244","","1f noise;Delay;Frequency;Low-frequency noise;Mixers;Noise cancellation;Noise reduction;Switches;Topology;Voltage","1/f noise;CMOS integrated circuits;flicker noise;integrated circuit noise;mixers (circuits);network topology","0.13 micron;1/f noise;10 kHz;9 dB;CMOS process;low flicker noise;quadrature matching;quadrature mixer topology","","13","1","","","","6-9 Feb. 2006","","IEEE","IEEE Conference Publications"
"An Integrated Magnetic Sensor with Two Continuous-Time /spl Delta//spl Sigma/-Converters and Stress Compensation Capability","Motz, M.; Udo Ausserlechner; Scherr, W.; Schaffer, B.","Infineon, Villach","Solid-State Circuits Conference, 2006. ISSCC 2006. Digest of Technical Papers. IEEE International","20060918","2006","","","1151","1160","A linear 4kHz Hall sensor in 0.6mum BiCMOS has digital 3rd-order temperature compensation, a DR of 90dB and an offset of 50muT. It uses a chopped 3rd-order multibit CT-DeltaSigma ADC including an up/down counter loop and bandgap-based compensation for stability and accuracy. Digital compensation of sensitivity drift caused by package-induced stress is provided","0193-6530","1-4244-0079-1","","10.1109/ISSCC.2006.1696160","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1696160","","Capacitors;Feedback;Frequency;Magnetic sensors;Magnetic separation;Oscillators;Resistors;Stability;Stress;Transconductance","BiCMOS integrated circuits;analogue-digital conversion;compensation;continuous time systems;delta-sigma modulation;magnetic sensors","0.6 micron;4 kHz;50 muT;BiCMOS;Hall sensor;bandgap-based compensation;continuous-time converters;delta-sigma converters;digital compensation;magnetic sensor;package-induced stress;stress compensation;third-order temperature compensation;up/down counter loop","","4","9","","","","6-9 Feb. 2006","","IEEE","IEEE Conference Publications"
"A 4Gb 2b/cell NAND Flash Memory with Embedded 5b BCH ECC for 36MB/s System Read Throughput","Micheloni, R.; Ravasio, R.; Marelli, A.; Alice, E.; Altieri, V.; Bovino, A.; Crippa, L.; Di Martino, E.; D'Onofrio, L.; Gambardella, A.; Grillea, E.; Guerra, G.; Kim, D.; Missiroli, C.; Motta, I.; Prisco, A.; Ragone, G.; Romano, M.; Sangalli, M.; Sauro, P.; Scotti, M.; Won, S.","STMicroelectronics, Agrate Brianza","Solid-State Circuits Conference, 2006. ISSCC 2006. Digest of Technical Papers. IEEE International","20060918","2006","","","497","506","A 4Gb 2b/cell NAND flash memory designed in a 90nm CMOS technology incorporates a 25MHz BCH ECC architecture, correcting up to 5 errors over a flexible data field (1B to 2102B). Two alternative Chien circuits are used depending on the number of errors (1 to 5) thus minimizing latency time. ECC area overhead is less than 1%","0193-6530","1-4244-0079-1","","10.1109/ISSCC.2006.1696082","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1696082","","Buffer storage;Costs;Digital audio players;Error correction;Error correction codes;Hardware;Microcontrollers;Polynomials;Throughput;Universal Serial Bus","CMOS memory circuits;NAND circuits;embedded systems;flash memories","25 MHz;36 Mbit/s;90 nm;CMOS technology;Chien circuits;NAND flash memory;embedded 5b BCH ECC;latency time;system read throughput","","14","3","","","","6-9 Feb. 2006","","IEEE","IEEE Conference Publications"
"A Fully Integrated UWB PHY in 0.13/spl mu/m CMOS","Aytur, T.; Han-Chang Kang; Mahadevappa, R.; Altintas, M.; Brink, S.; Diep, T.; Cheng-Chung Hsu; Feng Shi; Fei-Ran Yang; Chao-Cheng Lee; Ran-Hong Yan; Razavi, B.","Realtek, Irvine, CA","Solid-State Circuits Conference, 2006. ISSCC 2006. Digest of Technical Papers. IEEE International","20060918","2006","","","418","427","A direct-conversion RF transceiver and digital PHY are integrated in a single 0.13mum digital CMOS chip. Designed for UWB OFDM operation as proposed by the WiMedia Alliance, the device supports both fixed and frequency-hopped modes in the band of 3.1 to 4.8GHz. The RF transceiver draws 100mA in receive mode and 70mA in transmit mode, and the complete chip occupies 17mm<sup>2</sup>","0193-6530","1-4244-0079-1","","10.1109/ISSCC.2006.1696073","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1696073","","Baseband;Clocks;Coupling circuits;Decoding;Modulation coding;OFDM;Physical layer;Radio frequency;Transceivers;Voltage","CMOS digital integrated circuits;OFDM modulation;transceivers;ultra wideband technology","0.13 micron;100 mA;3.1 to 4.8 GHz;70 mA;UWB OFDM operation;WiMedia Alliance;digital CMOS chip;digital PHY;direct-conversion RF transceiver","","9","1","","","","6-9 Feb. 2006","","IEEE","IEEE Conference Publications"
