"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=2000&queryText%3DComputer-Aided+Design+.LB.ICCAD.RB.%2C+2006+IEEE%2FACM+International+Conference",2015/06/23 15:04:49
"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A Framework for Statistical Timing Analysis using Non-Linear Delay and Slew Models","Bhardwaj, S.; Ghanta, P.; Vrudhula, S.","Dept. of Electr. Eng., Arizona State Univ.","Computer-Aided Design, 2006. ICCAD '06. IEEE/ACM International Conference on","20070226","2006","","","225","230","In this paper, we propose a framework for statistical static timing analysis (SSTA) considering intra-die process variations. Given a cell library, we propose an accurate method to characterize the gate and interconnect delay as well as slew as a function of underlying parameter variations. Using these accurate delay models, we propose a method to perform SSTA based on a quadratic delay and slew model. The method is based on efficient dimensionality reduction technique used for accurate computation of the max of two delay expansions. Our results indicate less than 4% error in the variance of the delay models compared to SPICE Monte Carlo and less than 1% error in the variance of the circuit delay compared to Monte Carlo simulations","1092-3152","1-59593-389-1","1-59593-389-1","10.1109/ICCAD.2006.320140","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4110178","","CMOS technology;Chaos;Computer science;Delay lines;Integrated circuit interconnections;Libraries;Polynomials;Propagation delay;Random variables;Timing","electronic engineering computing;statistical analysis;timing circuits","dimensionality reduction;intradie process variation;nonlinear delay model;quadratic delay;slew model;statistical static timing analysis","","21","3","16","","","5-9 Nov. 2006","","IEEE","IEEE Conference Publications"
"TP-PPV: Piecewise Nonlinear, Time-Shifted Oscillator Macromodel Extraction For Fast, Accurate PLL Simulation","Xiaolue Lai; Roychowdhury, J.","Dept. of Electr. & Comput. Eng., Minnesota Univ., Minneapolis, MN","Computer-Aided Design, 2006. ICCAD '06. IEEE/ACM International Conference on","20070226","2006","","","269","274","We present a novel method for generating small, accurate PLL macromodels that capture transient response and jitter performance with unprecedented accuracy, while offering large speedups. The method extracts and uses a highly accurate oscillator phase macromodel termed the TP-PPV macromodel. The core idea behind the novel extraction procedure is to combine concepts from strongly nonlinear trajectory piecewise macromodeling techniques together with PPV-based time shifted nonlinear phase macromodels. As a result, TP-PPV generated macromodels offer excellent global as well as local fidelity. These properties are necessary for handing large excursions in PLL control voltages during capture/lock in, e.g., hopping frequency synthesizers. We validate TP-PPV on a 5-stage interpolative ring VCO based PLL and compare results against full simulation, as well as against prior macromodels. We show that, unlike prior macromodels that only work well when the control voltage of the VCO has small excursions, the TP-PPV macromodel provides near-perfect matches against full SPICE level simulation over a wide range of design scenarios, while achieving speedups of about three orders of magnitude","1092-3152","1-59593-389-1","1-59593-389-1","10.1109/ICCAD.2006.320147","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4110185","","Circuit simulation;Clocks;Frequency synthesizers;Jitter;Nonlinear equations;Permission;Phase locked loops;Phase noise;Voltage control;Voltage-controlled oscillators","phase locked loops;voltage-controlled oscillators","PLL macromodel;piecewise nonlinear macromodel;time-shifted oscillator macromodel","","5","1","16","","","5-9 Nov. 2006","","IEEE","IEEE Conference Publications"
"Formal Model of Data Reuse Analysis for Hierarchical Memory Organizations","Luican, I.I.; Zhu, H.; Balasa, F.","Dept. of Comput. Sci., Illinois Univ., Chicago, IL","Computer-Aided Design, 2006. ICCAD '06. IEEE/ACM International Conference on","20070226","2006","","","595","600","In real-time data-dominated communication and multimedia processing applications, due to the manipulation of large sets of data, a multi-layer memory hierarchy is used to enhance the system performance and also to reduce the energy consumption. Savings of dynamic energy can be obtained by accessing frequently used data from smaller memories rather than from large background memories. The optimization of the hierarchical memory architecture implies the addition of layers of smaller memories to which heavily used data can be copied. This paper presents a formal model for data reuse analysis which identifies those parts of arrays more intensely accessed, taking also into account the relative lifetimes of the signals. Tested on a two-layer memory hierarchy, this model led to savings in the dynamic energy from 40% to over 70% relative to the energy used in the case of a flat memory design","1092-3152","1-59593-389-1","1-59593-389-1","10.1109/ICCAD.2006.320106","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4110237","","Data analysis;Energy consumption;Memory architecture;Multimedia communication;Multimedia systems;Real time systems;Signal analysis;Signal processing;System performance;Testing","memory architecture","data reuse analysis;dynamic energy;energy consumption;flat memory design;formal model;hierarchical memory architecture;hierarchical memory organization;multilayer memory hierarchy;system performance","","1","","16","","","5-9 Nov. 2006","","IEEE","IEEE Conference Publications"
"Mapping Arbitrary Logic Functions into Synchronous Embedded Memories For Area Reduction on FPGAs","Chiu, G.R.; Singh, D.P.; Manohararajah, V.; Brown, S.D.","Toronto Technol. Center, Altera Corp., Toronto, Ont.","Computer-Aided Design, 2006. ICCAD '06. IEEE/ACM International Conference on","20070226","2006","","","135","142","This work describes a new mapping technique, RAM-MAP, that identifies parts of circuits that can be efficiently mapped into the synchronous embedded memories found on field programmable gate arrays (FPGAs). Previous techniques developed for mapping into asynchronous embedded memories cannot be used because modern FPGAs do not have asynchronous embedded memories. After technology mapping, an area-prediction cost function is used to guide the selection of logic cones to be placed in embedded memories. Extra logic is added to compensate for missing asynchronous functionality on the synchronous memories. Experiments conducted on Altera's Stratix device family indicate that this embedded memory mapping technique can provide an average area reduction of 6.2% and up to 32.5% on a large set of industrial designs. A small architecture change that increases the size of the FPGA fabric by 0.05% can increase the average area reduction to 14.1% and up to 59.1% on the same design set","1092-3152","1-59593-389-1","1-59593-389-1","10.1109/ICCAD.2006.320077","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4110165","","Circuits;Clocks;Fabrics;Field programmable gate arrays;Logic devices;Logic functions;Programmable logic arrays;Random access memory;Table lookup;Timing","field programmable gate arrays;logic design","RAM-MAP;Stratix device;area reduction;area-prediction cost function;embedded memory mapping;field programmable gate array;logic functions;synchronous embedded memories;technology mapping","","1","1","16","","","5-9 Nov. 2006","","IEEE","IEEE Conference Publications"
"A Spectrally Accurate Integral Equation Solver for Molecular Surface Electrostatics","Shih-Hsien Kuo; White, J.","Dept. of Electr. Eng. & Comput. Sci., Massachusetts Inst. of Technol., Cambridge, MA","Computer-Aided Design, 2006. ICCAD '06. IEEE/ACM International Conference on","20070226","2006","","","899","906","Electrostatic analysis of complicated molecular surfaces arises in a number of nanotechnology applications including: biomolecule design, carbon nanotube simulation, and molecular electron transport. Molecular surfaces are typically smooth, without the corners common in electrical interconnect problems, and are candidates for methods with higher order convergence than that of the commonly used flat panel methods. In this paper we describe and demonstrate a spectrally accurate approach for analyzing molecular surfaces described by a collection of surface points. The method is a synthesis of several techniques, and starts by using least squares to fit a high order spherical harmonic surface representation to the given points. Then this analytic representation is used to construct a differentiable map from the molecular surface to a cube, an orthogonal basis is generated on the rectangular cube surfaces, and a change of variables is used to desingularize the required integrals of products of basis functions and Green's function. Finally, an efficient method for solving the discretized system using a matrix-implicit scheme is described. The combined method is demonstrated on an analytically solvable sphere problem, capacitance calculation of complicated molecular surface, and a coupled Poisson/Poisson-Boltzmann problem associated with a biomolecule. The results demonstrate that for a tolerance of 10<sup>-</sup> this new approach requires one to two orders of magnitude fewer unknowns than a flat panel method","1092-3152","1-59593-389-1","1-59593-389-1","10.1109/ICCAD.2006.320095","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4110143","","Analytical models;Carbon nanotubes;Convergence;Electrons;Electrostatic analysis;Integral equations;Least squares methods;Molecular biophysics;Nanotechnology;Surface fitting","Green's function methods;chemistry computing;electrostatics;integral equations;matrix algebra","Green's function;Poisson/Poisson-Boltzmann problem;analytic representation;basis function;biomolecule;capacitance calculation;differentiable map;discretized system;electrostatic analysis;integral equation solver;least squares;matrix-implicit scheme;molecular surface analysis;molecular surface electrostatics;orthogonal basis;rectangular cube surface;sphere problem;spherical harmonic surface representation;surface points","","0","","46","","","5-9 Nov. 2006","","IEEE","IEEE Conference Publications"
"Factor Cuts","Chatterjee, S.; Mishchenko, A.; Brayton, R.","Dept. of EECS, U. C. Berkeley, CA","Computer-Aided Design, 2006. ICCAD '06. IEEE/ACM International Conference on","20070226","2006","","","143","150","Enumeration of bounded size cuts is an important step in several logic synthesis algorithms such as technology mapping and re-writing. The standard algorithm does not scale beyond 6 or 7 inputs because it enumerates all cuts and there are too many of them. We address the enumeration problem by introducing the notion of cut factorization. In cut factorization, one enumerates global and local cuts (collectively called the factor cuts) of the network, and uses these to generate other cuts. Depending on how global and local cuts are defined, one obtains different factorization schemes. In the first scheme, complete factorization, it is possible to generate any cut from factor cuts. However, complete factorization is expensive though less expensive than exhaustive enumeration. In the second scheme, partial factorization, there is no guarantee of generating all cuts from factor cuts. However, it is much faster, and produces good results. In this paper we also present two applications of factor cuts: LUT mapping and macrocell mapping. In LUT mapping, we find that considering only factor cuts guarantees depth optimality for most nodes in the network. For the remaining nodes, other cuts need to be generated from factor cuts and examined. In macrocell mapping, we focus on a particular 9-input macrocell, and use factor cuts as a heuristic method to improve depth by reducing structural bias. Factor cuts are used to map the macrocell as a whole whenever possible instead of mapping its parts separately. In this context factor cuts enable a new quality-run-time tradeoff between mapping parts of the macrocell separately (poor quality), and mapping using all 9-input cuts (long run-time)","1092-3152","1-59593-389-1","1-59593-389-1","10.1109/ICCAD.2006.320078","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4110166","","Circuit synthesis;Delay;Field programmable gate arrays;Logic;Macrocell networks;Network servers;Permission;Runtime;Table lookup","logic design;matrix decomposition;network synthesis","LUT mapping;bounded size cuts;cut factorization;factor cuts;global cuts;local cuts;logic synthesis;macrocell mapping","","8","","11","","","5-9 Nov. 2006","","IEEE","IEEE Conference Publications"
"Clock Buffer Polarity Assignment for Power Noise Reduction","Samanta, R.; Venkataraman, G.; Jiang Hu","Dept. of Electr. & Comput. Eng., Texas A&M Univ., College Station, TX","Computer-Aided Design, 2006. ICCAD '06. IEEE/ACM International Conference on","20070226","2006","","","558","562","Power/ground noise is a major source of VLSI circuit timing variations. This work aims to reduce clock network induced power noise by assigning different signal polarities (opposite switchings) to clock buffers in an existing buffered clock tree. Three assignment algorithms are proposed: (1) partitioning, (2) 2-coloring on minimum spanning tree and (3) recursive min-matching. A post-processing of clock buffer sizing is performed to achieve desired clock skew. SPICE based experimental results indicate that our techniques could reduce the average peak current and average delay variations by 44% and 54% respectively","1092-3152","1-59593-389-1","1-59593-389-1","10.1109/ICCAD.2006.320174","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4110231","","Circuit noise;Clocks;Delay estimation;Flip-flops;Noise reduction;Permission;Semiconductor device noise;Switches;Timing;Very large scale integration","SPICE;VLSI;buffer circuits;clocks;integrated circuit noise;trees (mathematics)","2-coloring;SPICE;VLSI circuit timing variations;buffered clock tree;clock buffer polarity assignment;clock buffer sizing;clock network induced power noise;ground noise;partitioning;power noise;power noise reduction;recursive min-matching;signal polarities;spanning tree","","7","","13","","","5-9 Nov. 2006","","IEEE","IEEE Conference Publications"
"Thermal Characterization and Optimization in Platform FPGAs","Sundararajan, P.; Gayasen, A.; Vijaykrishnan, N.; Tuan, T.","","Computer-Aided Design, 2006. ICCAD '06. IEEE/ACM International Conference on","20070226","2006","","","443","447","Increasing power densities in field programmable gate arrays (FPGAs) have made them susceptible to thermal problems. The advent of platform FPGAs has further exacerbated the problems by increasing the power density variations on the FPGA fabric. Therefore, we need to characterize the die temperature of platform FPGAs. In this paper, we first estimate the temperature distribution within a Virtex-4 FPGA by feeding the block power numbers in an architecture-level temperature simulator calibrated to reflect a real FPGA package. We analyze the impact of different hard-wired blocks on the temperature profile, and observe that they introduce intra-die variation in temperature of up to 20degC. Next, we evaluate the influence of placement on temperature. Our experiments indicate a decrease in peak temperature by changing the placement of hard blocks, especially the high-speed transceivers. We further propose an iterative placement technique to reduce the peak temperature, and apply it on real designs. Finally, we propose alternate organizations of the hard blocks in the FPGA fabric to reduce temperature","1092-3152","1-59593-389-1","1-59593-389-1","10.1109/ICCAD.2006.320154","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4110211","Platform FPGAs;Virtex4;placement;temperature;thermal","Clocks;Fabrics;Field programmable gate arrays;Logic;Manufacturing;Packaging;Temperature control;Temperature distribution;Thermal management;Transceivers","circuit optimisation;field programmable gate arrays;iterative methods;thermal management (packaging)","Virtex-4 FPGA;architecture-level temperature simulator;iterative placement;thermal characterization","","8","1","17","","","5-9 Nov. 2006","","IEEE","IEEE Conference Publications"
"System-Wide Energy Minimization for Real-Time Tasks: Lower Bound and Approximation","Zhong, X.; Cheng-Zhong Xu","Dept. of Electr. & Comput. Eng., Wayne State Univ., Detroit, MI","Computer-Aided Design, 2006. ICCAD '06. IEEE/ACM International Conference on","20070226","2006","","","516","521","We present a dynamic voltage scaling (DVS) technique that minimizes system-wide energy consumption for both periodic and sporadic tasks. It is known that a system consists of processors and a number of other components. Energy-aware processors can be run in different speed levels; components like memory and I/O subsystems and network interface cards can be in a standby state when they are active but idle. Processor energy optimization solutions are not necessarily efficient from the perspective of systems. Current system-wide energy optimization studies are often limited to periodic tasks with heuristics in getting approximated solutions. In this paper, we develop an exact dynamic programming algorithm for periodic tasks on processors with practical discrete speed levels. The algorithm determines the lower bound of energy expenditure in pseudo-polynomial time. An approximation algorithm is proposed to provide performance guarantee with a given bound in polynomial running time. Because of their time efficiency, both the optimization and approximation algorithms can be adapted for online scheduling of sporadic tasks with irregular task releases. We prove that system-wide energy optimization for sporadic tasks is NP-hard in the strong sense. We develop (pseudo-) polynomial-time solutions by exploiting its inherent properties","1092-3152","1-59593-389-1","1-59593-389-1","10.1109/ICCAD.2006.320167","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4110224","","Approximation algorithms;Dynamic programming;Dynamic voltage scaling;Energy consumption;Heuristic algorithms;Network interfaces;Polynomials;Real time systems;Scheduling algorithm;Voltage control","approximation theory;computational complexity;dynamic programming;power aware computing","I/O subsystem;NP-hard;approximation algorithm;dynamic programming algorithm;dynamic voltage scaling;energy-aware processors;memory subsystem;network interface cards;online scheduling;optimization;pseudopolynomial time;real-time task;sporadic task;system-wide energy consumption minimization","","7","","17","","","5-9 Nov. 2006","","IEEE","IEEE Conference Publications"
"A New RLC Buffer Insertion Algorithm","Zhanyuan Jiang; Shiyan Hu; Jiang Hu; Zhuo Li; Weiping Shi","Texas A&M Univ., College Station, TX","Computer-Aided Design, 2006. ICCAD '06. IEEE/ACM International Conference on","20070226","2006","","","553","557","Most existing buffering algorithms neglect the impact of inductance on circuit performance, which causes large error in circuit analysis and optimization. Even for the approaches considering inductance effects, their delay models are too simplistic to catch the actual performance. As delay-length dependence is approaching linear with inductance effect (Ismail and Friedman, 1999), fewer buffers are needed to reduce RLC delay. This motivates this work to propose a new algorithm for RLC buffer insertion. In this paper, a new buffer insertion algorithm considering inductance for intermediate and global interconnect is proposed, based on downstream impedance instead of traditional downstream capacitance. A new pruning technique that provides tremendous speedup and a new frequency estimation method that is very accurate in delay computation are also proposed. Experiments on industrial netlists demonstrate that our new algorithm reduces the number of buffers up to 34.4% over the traditional van Ginneken's algorithm that ignores inductance. Our impedance delay estimation is very accurate compared to SPICE simulations, with only 10% error while the delay model used in the previous RLC algorithm has 20% error (Ismael et al., 2001). The accurate delay model not only reduces the number of buffers, but also brings high fidelity to the buffer solutions. Incorporating slew constraints, the algorithm is accelerated by about 4times with only slight degradation in solution quality","1092-3152","1-59593-389-1","1-59593-389-1","10.1109/ICCAD.2006.320173","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4110230","","Capacitance;Circuit analysis;Circuit optimization;Delay effects;Delay estimation;Frequency estimation;Impedance;Inductance;Integrated circuit interconnections;SPICE","RLC circuits;buffer circuits;delay estimation;inductance","RLC buffer insertion algorithm;RLC delay;delay computation;downstream impedance;frequency estimation;impedance delay estimation;pruning technique","","1","","10","","","5-9 Nov. 2006","","IEEE","IEEE Conference Publications"
